Number of elements 658
   166 : -9.8082378e-02 -1.9864813e-01 -7.0480724e-02
   167 :  4.5802379e-06 -3.4689479e-06  4.5040946e-06
   168 :  5.2558683e-02  1.3723596e-02 -1.3013674e-02
   169 :  2.4625732e-05  2.9922463e-05 -1.0163474e-05
   170 : -5.4886360e-03 -4.9614703e-03  3.1080978e-02
   171 : -8.8538862e-05 -7.9078009e-05 -1.6602950e-04
   172 : -2.3776831e-03  7.6485180e-03  5.7652758e-02
   173 : -8.4692973e-02 -2.9435953e-02 -1.1246927e-01
   174 :  1.1796687e-04 -3.2920581e-04 -2.7862007e-04
   175 :  1.7758294e-03  7.4292697e-04 -1.7136928e-03
   176 :  1.6228212e-03  1.6052565e-03 -5.9227589e-04
   177 : -6.9402547e-02 -6.9981852e-02 -6.0051639e-02
   178 : -6.8143419e-04 -8.9990248e-02 -8.0371349e-02
   179 : -6.6848132e-02 -6.4887445e-02 -7.3531083e-02
   180 : -3.1948479e-01 -1.5462833e-01 -2.0797349e-01
   181 : -1.0813035e-01 -1.0589389e-01 -5.3803926e-03
   182 : -9.7020402e-02 -1.3061189e-01 -7.6745686e-02
   183 :  6.9905644e-05 -3.5065785e-05  6.0734879e-05
   184 : -6.0676004e-03 -6.0554987e-02 -9.2528918e-02
   185 :  6.0235733e-10 -1.1489427e-09  2.7256886e-10
   186 :  2.2442078e-03  2.0025692e-03  7.6762838e-04
   187 : -1.1893768e-01 -1.1240844e-01  6.1483058e-02
   188 :  1.3056112e-05  1.5681564e-05 -2.1851136e-05
   189 : -6.9441545e-06  7.8883989e-06 -1.7575064e-05
   190 :  1.4272710e+00 -2.0521622e+00  9.7698196e-01
   191 : -1.3466955e-01 -3.4018245e-02 -3.7048077e-02
   192 : -1.0134113e-01 -1.3228462e-01 -1.6790983e-01
   193 :  1.1395570e-03  2.0117091e-03 -1.6247359e-03
   194 :  6.5419857e-05 -1.9847261e-04  6.7097540e-05
   195 :  6.3389430e-07 -2.6422025e-06  6.0799174e-07
   196 : -4.8693327e-04 -1.2783138e-05 -4.8000227e-04
   197 : -2.4100586e-03 -2.8807883e-03 -2.7888732e-02
   198 :  1.9819070e-07  5.1005521e-07 -2.8658737e-06
   199 : -9.1867078e-05 -2.8134769e-05 -2.6425162e-05
   200 : -1.3050282e-06 -2.6446134e-06  1.8468530e-06
   201 : -3.4971865e-02 -6.2627333e-02 -3.1189121e-02
   202 :  5.8516762e-01 -2.3582622e-01 -3.7199932e-01
   203 :  2.5322994e-07 -1.4095842e-06  5.5770751e-07
   204 :  5.4337537e-03  4.6201145e-02  5.2609200e-02
   205 :  2.3759911e+00 -4.7684670e+00  3.2844178e+00
   206 : -1.4458402e-02 -2.9876633e-02 -3.8807984e-02
   207 :  4.3959382e-07 -1.5610547e-06 -1.0030004e-06
   208 : -1.4629332e-02  4.3811304e-02 -3.7173716e-02
   209 :  1.2884184e-08 -1.4805391e-07  5.0607518e-07
   210 : -3.6391230e-02 -1.3999865e-01 -7.0285570e-02
   211 :  1.2151558e-01  2.3495425e-02  6.6711543e-02
   212 : -1.3131563e-01 -1.2354270e-01 -2.5560615e-01
   213 : -8.8300176e-02 -2.4973755e-02 -1.1947112e-01
   214 :  1.0532891e-01  6.2091880e-03  4.7880206e-02
   215 : -2.0371242e-05  3.7232346e-05 -2.9730029e-05
   216 : -4.7319301e-02 -2.3436551e-01 -1.0683567e-01
   217 : -6.7262641e-08  2.3636091e-07 -9.6764474e-08
   218 :  1.7001002e-02  3.4985024e-02  3.4109076e-02
   219 : -1.5493405e-01 -2.4483422e-01 -2.1693525e-01
   220 : -4.0068765e-05 -2.2630953e-04 -1.8511853e-04
   221 :  2.1191673e+00 -4.9144092e+00  1.9686895e+00
   222 :  3.6268101e-07 -1.0800772e-07 -8.0499407e-08
   223 : -1.5493355e-01 -3.1147809e-01 -1.7877447e-01
   224 : -5.5641771e-04  2.1182525e-04  1.3206453e-03
   225 : -1.0820399e-05  1.3943969e-05 -2.6678919e-05
   226 : -2.5428125e-04  7.9516171e-04 -5.2162943e-04
   227 :  6.6053864e-07  9.1566493e-07 -5.2994484e-07
   228 :  2.0148061e-08 -6.6888596e-09  2.8043432e-09
   229 : -7.5601878e-05 -1.3376981e-04 -5.9282874e-07
   230 : -8.2368843e-06 -1.9962512e-05  4.1212306e-05
   231 : -5.9823236e-04 -1.8113100e-03 -2.4156343e-02
   232 :  1.3281603e-06  1.9832822e-06 -7.6238101e-06
   233 : -6.2303974e-02 -6.7145847e-02 -1.4748712e-01
   234 : -1.2929578e-04 -5.1915647e-05 -1.6903955e-04
   235 :  8.3755604e-05  9.4797948e-05 -2.0304768e-04
   236 :  1.0216400e-02 -7.2944789e-03  4.0966815e-02
   237 :  3.5327495e+00 -5.1391271e+00  3.1941271e+00
   238 :  9.4767216e-10 -1.5038636e-09 -8.1119865e-10
   239 : -1.3776883e-01 -2.0555228e-01 -1.8615167e-01
   240 :  7.8728904e-06  7.6463693e-06 -4.1897495e-06
   241 :  1.6279093e-01  4.7838726e-02  1.2659405e-01
   242 :  7.1491422e-04 -8.3880196e-04  3.2721126e-04
   243 : -9.0121205e-02 -6.5563526e-02 -5.2841115e-02
   244 :  2.6761334e-02 -5.2773814e-01 -6.0945118e-01
   245 :  1.1950011e-04  5.6212141e-05  4.7991953e-04
   246 :  2.4761727e-11  7.3793253e-11 -3.3977941e-10
   247 :  9.2027697e-02  6.7978113e-02  8.5334676e-02
   248 : -7.2587642e-02  1.9553983e-02 -1.3706869e-01
   249 :  3.8193796e-04 -3.7488733e-04 -5.5002074e-04
   250 : -8.2366509e-02 -6.8975513e-02 -1.3709452e-01
   251 :  3.5423508e-04  2.4576730e-07  1.2461170e-03
   252 :  1.3074002e-01 -1.0005952e-01 -5.1326745e-02
   253 :  4.9995671e-04  4.1702873e-04  8.5290204e-04
   254 :  5.5857834e-01  1.5369455e-02 -2.8022300e-01
   255 :  8.4921629e-02  7.1817323e-02  6.6677132e-02
   256 :  8.6389090e-02  1.3091082e-01  6.4546218e-02
   257 :  1.6299504e-07 -1.1485848e-06  3.8582720e-07
   258 :  1.1810626e-04  7.1325090e-05  1.7150732e-04
   259 :  2.7276169e-09 -3.5477770e-09 -4.0380801e-09
   260 : -6.2344964e-08 -2.0533586e-08 -3.5540294e-08
   261 : -1.0313340e-01 -8.2571988e-02 -1.4501198e-01
   262 :  5.5247518e-02  1.8773307e-01  1.2732049e-01
   263 : -5.8115207e-04  1.9358196e-05 -1.2552419e-04
   264 :  1.1162366e-05 -1.5333852e-07 -1.6209632e-07
   265 : -8.6744144e-05 -1.2457677e-04 -1.7505185e-04
   266 :  2.8062844e-04 -1.2252134e-02 -5.2282777e-03
   267 : -1.5547324e-01 -1.3681617e-01  8.1412271e-03
   268 :  9.6268765e-01 -3.0062781e-01  2.4735217e-01
   269 : -3.3446830e-03 -1.2942723e-03  1.6047387e-03
   270 :  3.6666818e-05 -4.4498590e-03 -1.3660037e-02
   271 : -2.0756033e-03 -1.7728307e-03  3.7675805e-03
   272 : -4.8334490e-02 -7.0695755e-02 -4.4303093e-02
   273 :  8.4679386e-02  1.6377832e-01  2.8739316e-01
   274 :  2.5081998e-02  9.3777798e-02  3.3619297e-02
   275 :  2.0604417e-06 -7.0994670e-06 -1.2315594e-05
   276 :  1.7412328e-03  2.6316370e-04 -7.4333366e-04
   277 :  8.5898393e-06 -1.3302020e-04 -1.1047635e-05
   278 :  8.9896504e-02  1.6727049e-01  1.4118246e-02
   279 :  2.7007968e-03  1.5357164e-02 -4.6152626e-03
   280 :  4.1014931e-04 -3.7798070e-03 -6.1507458e-05
   281 :  1.2239614e-01  4.4463311e-03  7.2327882e-02
   282 :  3.5484676e-08 -7.4767709e-08 -1.5192979e-07
   283 : -1.6940311e-01 -4.5394682e-01 -2.7409800e-01
   284 : -4.0104869e-03 -1.4080343e-02  4.3438234e-03
   285 : -3.4602190e-04  6.0736228e-03 -3.9594595e-04
   286 :  7.4897938e-02  1.9375097e-02 -1.3543672e-02
   287 :  1.1170367e-01  8.1258037e-02  5.9645790e-02
   288 : -2.9949497e-07  6.0847315e-07  1.3495642e-07
   289 :  6.9703274e-05  9.6996389e-05 -1.1094893e-04
   290 : -3.4348735e-05 -1.4117908e-04 -2.5406857e-04
   291 :  8.8496227e-02  1.7521651e-03  1.3323043e-01
   292 :  6.0235028e-07 -2.0128752e-07  2.1455040e-07
   293 :  1.8613428e-05  1.1529463e-05  4.1841251e-07
   294 :  2.4622769e-05  3.2674311e-04  5.0402243e-04
   295 : -1.8751894e-01 -1.9708756e-01 -1.3339526e-01
   296 :  7.7836516e-02  7.3462865e-02  1.3906304e-02
   297 :  2.0385741e-01  1.5474860e-01  7.2139317e-02
   298 : -3.7429269e-04  7.8401677e-04 -1.7730105e-04
   299 : -1.1027898e-02 -7.6309999e-03 -4.6169247e-03
   300 : -6.7362608e-05  1.4950353e-03  7.8801874e-04
   301 :  8.8221194e-02  1.7526780e-01  4.1519307e-02
   302 : -1.9949438e-01 -1.1486985e-01 -2.2540201e-01
   303 :  8.4174510e-04  1.4944160e-03 -7.2893039e-04
   304 : -5.5046576e-02 -2.1600721e-01  3.0043050e-02
   305 : -3.7857127e-06 -2.8137342e-06  1.0983217e-06
   306 :  8.1633537e-06  1.6033082e-06  7.5902207e-07
   307 : -6.8713557e-06 -1.6598547e-03 -4.3058939e-03
   308 :  1.4871717e-01  7.3859511e-02  1.5048451e-01
   309 : -1.1805758e-01 -1.2509070e-01  2.5499618e-02
   310 : -2.6859051e-02  1.6106367e-02 -1.6896599e-03
   311 :  1.2175675e-03  1.3515882e-04  6.1455274e-04
   312 :  9.3171582e-03  7.3408174e-02  6.2041821e-04
   313 : -5.6459094e-05 -2.3688177e-04 -9.1083512e-05
   314 : -1.2785498e-01 -8.4984227e-02 -7.9652168e-02
   315 : -7.1986839e-03 -1.5287535e-02 -4.6868415e-03
   316 : -1.8230794e-04  5.1630208e-04  1.2126019e-04
   317 :  1.3329216e-03 -6.2174359e-04  1.5876537e-03
   318 : -6.6485137e-02 -8.4587761e-02 -3.3001755e-02
   319 :  8.3546493e-02  3.0589128e-02  1.2242748e-01
   320 :  1.5160510e-01  8.4687275e-02  3.4295675e-02
   321 : -1.4460331e-02 -3.9400637e-04 -4.0804519e-03
   322 :  2.2657302e+00 -4.8209678e+00  2.2170992e+00
   323 : -2.5658597e-02 -2.6670581e-02 -1.3210358e-02
   324 : -1.2818350e-01  2.5616175e-02 -9.3400931e-02
   325 : -4.1936476e-07 -1.6958439e-07  5.2778622e-07
   326 : -6.0206048e-03 -6.6500480e-03  1.7532601e-02
   327 :  9.2528120e-02  7.6321100e-02  4.0908547e-02
   328 : -2.3471720e-07  5.9722045e-07 -2.0354409e-07
   329 :  1.1345622e+00 -6.2591624e-01 -5.8158448e-01
   330 :  1.5938711e-01  9.3747546e-02  5.0149227e-02
   331 :  5.0929143e-04  7.4490282e-03  2.7232364e-02
   332 :  4.9953050e-05  9.6121578e-04  3.7816124e-04
   333 :  5.8238610e-02  1.7637309e-01  7.2369136e-02
   334 : -1.4234200e-03 -2.2871795e-03 -5.4010222e-03
   335 :  8.2114501e-05 -7.4682933e-05  4.4591853e-05
   336 : -5.9364820e-03  2.3027499e-03  5.2305149e-04
   337 :  3.3658380e-03 -8.6087556e-04 -1.4679280e-03
   338 : -2.3609256e-03 -7.2354166e-03  3.1139972e-04
   339 :  6.4101779e-02  6.8721964e-02  7.6099118e-02
   340 : -4.0601961e-07  7.6834577e-07  2.3556890e-07
   341 : -8.2841052e-05  1.5656446e-03  2.2885248e-03
   342 : -6.3449670e-05 -1.4040987e-05 -1.7954857e-04
   343 : -2.6424018e-03 -6.3742241e-03 -3.1448586e-04
   344 : -7.5221780e-04 -3.3495095e-03 -3.7037108e-03
   345 :  6.9770867e-02  1.2954605e-01  5.3838326e-02
   346 : -2.3762995e-03  8.6065273e-02  2.5514203e-02
   347 :  1.1309538e-03 -3.4318428e-03 -1.8043341e-03
   348 :  9.4246843e-08  4.9502507e-08 -1.4841956e-07
   349 :  1.0410290e-01  1.1920798e-02  7.4859922e-03
   350 : -2.2101514e-02  4.1185494e-03  1.0374596e-02
   351 :  6.8452753e-02  8.9707676e-02  3.3836489e-02
   352 : -2.0749168e-04  1.4211804e-03  1.9435242e-03
   353 :  8.1746053e-02  1.0853181e-01  5.3202420e-02
   354 :  8.3548599e-05  2.4944421e-05 -2.5702800e-04
   355 :  1.4668416e-03  4.1199459e-04  7.4785547e-04
   356 :  3.7767167e-05 -5.6385665e-04  3.4530265e-05
   357 :  2.3501329e-07  8.1205531e-06 -2.6806355e-06
   358 :  8.8181530e-03 -3.0178933e-03 -2.8079748e-02
   359 :  1.0644152e-04  4.7942502e-05  4.0721451e-05
   360 :  2.7224158e-03 -1.4764219e-02  8.5941006e-03
   361 :  1.9552178e-03  4.5755635e-04  7.7670428e-02
   362 : -1.0039513e-04 -1.8429549e-04  1.5083095e-04
   363 : -6.0901582e-03 -4.0023515e-03 -1.2656481e-02
   364 :  2.6345079e-04  3.6268419e-04 -2.2835499e-04
   365 :  1.3894259e-02  1.5707117e-01  1.0818578e-01
   366 : -2.2358981e-01 -2.0343005e-01 -2.4096200e-01
   367 : -6.4868816e-02 -2.7801847e-02 -9.9142492e-02
   368 :  1.1699999e-01  6.0779068e-02  1.6539756e-01
   369 :  3.6004108e-03  5.4245886e-02  7.7295796e-02
   370 : -3.7653196e-08  1.1457223e-07 -2.6742926e-07
   371 :  1.9643533e-02 -7.9925419e-02  5.3957920e-03
   372 :  5.5055855e-10 -1.8920036e-09 -1.5479340e-09
   373 :  7.6892997e-05  5.6687614e-05  1.3714692e-04
   374 : -1.4187177e-06  2.6659271e-06  3.7350350e-06
   375 :  1.7811096e-03 -3.5029743e-03  1.1195624e-03
   376 : -4.2977168e-03 -4.9266915e-03  2.6424177e-04
   377 :  3.0531426e-04  6.0254088e-04  4.6017835e-05
   378 :  5.1059085e-06 -8.9430291e-06 -3.5527612e-06
   379 :  1.3226816e-01  1.2689895e-01  5.5096151e-02
   380 : -9.3197587e-04 -2.4341619e-03 -4.5876790e-03
   381 : -2.7114085e-04 -1.3776149e-04  1.7878407e-04
   382 : -7.2261888e-06  1.3066894e-05  5.5603912e-07
   383 :  1.0078281e-09 -1.3976569e-10 -3.7278114e-10
   384 : -8.0490923e-05 -4.6589261e-05 -6.0698057e-06
   385 : -2.3020334e-02 -2.6949816e-02  5.6937010e-02
   386 : -1.3175827e-04  2.2251825e-05 -5.5384618e-04
   387 :  2.8318006e-05 -8.1378256e-05 -1.3576405e-05
   388 : -6.8593962e-03 -1.5874255e-03  4.3117102e-04
   389 : -4.5056965e-04 -1.4221978e-04  9.9217681e-04
   390 : -5.4119644e-04  2.1435445e-06 -4.2247584e-04
   391 :  7.5715044e-02  9.5038446e-03  4.5290596e-02
   392 : -7.2135989e-06 -1.6138554e-04 -4.9926621e-05
   393 :  8.5082807e-04 -3.7815110e-04  1.0985010e-03
   394 :  7.5393573e-04  3.6382789e-04 -2.4765128e-04
   395 : -3.6809523e-03 -6.0155297e-03 -2.3734914e-03
   396 :  2.7747897e-02  1.1545632e-01  3.6966792e-03
   397 :  1.2749530e-01  7.5818288e-02  6.5725358e-02
   398 : -4.0445867e-08  1.6252193e-07  1.3784720e-08
   399 :  2.1833497e-04 -4.3297716e-05 -2.9084984e-04
   400 : -1.3951218e-04  2.0662683e-04  4.9818032e-05
   401 :  6.6736132e-02  1.1913945e-01  2.9846879e-02
   402 :  1.7090117e-01  1.0252151e-01  9.2932680e-02
   403 : -4.0010936e-03 -7.8584896e-03 -1.3387180e-02
   404 :  1.4681795e-04 -4.5215299e-05 -5.3620469e-04
   405 :  1.7575592e-03 -7.6299675e-04  1.6342266e-03
   406 :  4.6159706e-02  1.0258394e-01  4.7740410e-02
   407 : -3.3168987e-05 -1.0193349e-04 -1.2637635e-04
   408 :  8.3710390e-05 -1.6136057e-05  9.1436950e-05
   409 :  1.7973087e-03 -2.8353093e-04  8.0460704e-04
   410 : -3.0823229e-04 -2.9105332e-05  2.2868164e-04
   411 :  1.8224727e-03  2.4816096e-03  5.0169488e-04
   412 : -1.3936884e-03 -3.3741487e-04 -3.3349601e-03
   413 :  2.8718019e-04  2.0582378e-03  3.8352578e-05
   414 :  5.6768859e-04  3.9582792e-04 -3.2719034e-04
   415 : -1.1720591e-04 -4.0124663e-05  4.0395010e-04
   416 :  8.0215416e-05 -5.4086269e-05 -3.4797563e-05
   417 :  1.6021761e-02  5.5025991e-02  7.9786526e-03
   418 :  4.6061105e-01 -6.1320395e-01  8.1062001e-01
   419 :  8.4585058e-02  6.9478625e-02  5.8935819e-02
   420 :  3.0066691e-01  2.9023342e-01  1.6364921e-01
   421 :  5.2053520e-03 -6.0153608e-03  3.7114283e-03
