Number of elements 658
    75 : -2.2335917e-08 -7.5535058e-08  4.8900658e-08
    76 :  5.9148289e-02 -9.4233122e-03  9.3847633e-03
    77 :  1.9892748e-05 -9.7834370e-06  3.1142102e-05
    78 : -5.3164564e-04  2.3894311e-05 -1.9836263e-04
    79 : -1.1889739e-08 -1.0082921e-07  1.2533719e-07
    80 : -5.8408121e-11  1.0374304e-08 -1.9182351e-09
    81 : -1.9876140e-04  2.6262434e-04 -3.9664876e-04
    82 :  2.4707465e-09 -5.7039821e-09  9.5261068e-09
    83 :  3.4221430e-05 -1.2518587e-05 -1.2789485e-04
    84 :  1.1900077e-01  1.5786709e-01  9.4559459e-02
    85 :  9.4844422e-03 -1.3952003e-02  7.6587603e-02
    86 : -1.1421947e-07  4.2811476e-07  2.0335210e-07
    87 :  1.0297191e-05 -2.9480834e-05  1.8346968e-05
    88 : -1.8304168e-01 -1.8018739e-01 -1.6066072e-01
    89 :  1.7805173e-03  3.3038095e-04  1.0039741e-03
    90 :  1.6430346e-01  1.0960611e-01  1.3782779e-01
    91 : -2.2406182e-01 -3.6210162e-01 -2.8572048e-01
    92 :  1.0553393e-03 -3.9925779e-04  6.9678830e-04
    93 :  3.6792251e-02  6.4856787e-03  8.2654162e-02
    94 : -5.5932292e-02 -8.8055949e-02 -2.6711415e-01
    95 :  1.0347111e-01 -2.2903598e-02 -7.1162935e-02
    96 :  5.8971734e-07 -5.1389620e-05 -1.0371319e-05
    97 : -1.2324734e-01 -1.3903638e-01 -1.7658665e-01
    98 :  8.6139106e-01 -7.6383740e-02  1.7409701e-01
    99 : -4.1674553e-05  1.1582130e-04  8.0057055e-05
   100 :  4.7992300e-05  3.1124669e-05  1.1489177e-04
   101 :  2.6569350e-03 -3.7608312e-04 -3.2685047e-03
   102 : -1.5920950e-01 -1.3955026e-01 -1.7201640e-01
   103 :  2.0262394e+00 -3.2872077e+00  2.2231442e+00
   104 : -5.7668027e-03 -9.4690847e-03  1.2036981e-02
   105 :  6.7099410e-06  1.0194028e-05 -3.9616478e-06
   106 :  4.1125579e-03 -1.1552140e-02 -7.9656032e-04
   107 :  7.7932663e-06 -8.6691159e-06 -1.3268244e-05
   108 : -1.6901105e-06  1.1400612e-06  9.8294222e-08
   109 :  5.5878207e-05  7.6041906e-05  3.1583950e-05
   110 :  1.5820841e-01  1.9076758e-01  4.9038880e-02
   111 :  1.2854054e-04 -5.8024226e-05 -4.7964531e-05
   112 : -9.0307379e-03  1.8945343e-02  3.9107026e-02
   113 :  1.2092945e-01  7.6406768e-02  1.8726899e-01
   114 : -8.4581008e-02 -1.1221970e-01 -2.2634175e-01
   115 :  3.8387682e-01  1.3165535e-01  1.4713236e-02
   116 : -1.4630022e-05  6.1509712e-05  4.5516594e-05
   117 : -1.0362395e-02 -8.8114661e-03 -3.5467354e-03
   118 :  4.6742001e-02  3.9888121e-02  3.5235184e-02
   119 :  9.1370092e-04 -1.4611672e-03  2.5370253e-03
   120 : -3.9304125e-01 -3.2449331e-01 -4.6451817e-01
   121 : -4.4424275e-07 -9.2605920e-07  4.6700158e-07
   122 : -6.7973987e-01 -1.4549374e-01 -4.8520868e-01
   123 : -4.2303238e-02 -4.1480597e-02 -2.1217163e-02
   124 : -5.3732288e-02 -5.5353425e-03  1.7601312e-02
   125 :  7.6822932e-07 -2.1126267e-06  5.4683235e-07
   126 : -2.2504015e-04 -4.6707618e-04  1.6725130e-04
   127 :  3.1345520e-08  3.8529793e-06 -2.5332675e-06
   128 :  1.2697138e-04  1.3134343e-04  6.6713926e-04
   129 : -1.0833689e-01 -8.2630158e-02 -3.4713170e-02
   130 :  4.6490129e-05 -1.9810837e-06  1.2694129e-04
   131 :  2.8837735e-01  7.0626327e-02 -7.1451602e-02
   132 :  5.9293702e-07  2.1320877e-06 -1.9009321e-06
   133 : -3.2815680e-07  4.1345777e-07 -4.7602433e-07
   134 : -1.3458532e-01 -7.8807879e-02 -4.6508569e-02
   135 :  1.4385356e+00 -1.9160622e-01  1.5675795e+00
   136 : -5.2546876e-04 -6.3251124e-03  1.1875014e-03
   137 :  4.0016536e-10 -2.8987051e-11 -2.8522891e-10
   138 :  6.4607228e-08 -1.7049229e-07  1.4185881e-07
   139 :  8.6539241e-01 -6.3888839e-01  1.1458108e+00
   140 :  1.0087114e-04  1.4272959e-03 -4.7378713e-04
   141 : -2.8026365e-05  4.4121280e-05 -1.8644416e-05
   142 : -6.5252255e-02 -1.0498055e-01 -2.2771021e-02
   143 :  7.7667347e-06  1.3744881e-05  1.8054972e-05
   144 :  1.0869539e-03  2.5494175e-03 -2.9086651e-03
   145 : -6.7094425e-08  2.9597566e-08 -4.2281839e-08
   146 :  1.0802979e-01  3.4039665e-02  1.4377272e-01
   147 :  1.3263412e-02 -1.5287452e-02 -2.4897977e-02
   148 : -1.9130182e-06  1.8122783e-06  8.2979747e-06
   149 :  1.6859402e-02  1.9134368e-01  8.6123383e-02
   150 : -2.4763890e-06 -1.4887172e-05 -1.4915502e-05
   151 : -1.3448162e-01 -8.5482721e-02 -1.0613179e-01
   152 :  5.2344334e-09 -2.9738123e-09  1.0804183e-09
   153 :  1.4693812e-01  7.5652448e-02  5.1722750e-02
   154 : -9.8129557e-05 -4.2263039e-05  1.0632404e-04
   155 :  3.0605160e-04  1.5199407e-03  5.4752654e-04
   156 : -2.4160985e-05 -1.5129522e-05  1.2796592e-06
   157 :  1.7354649e-01  1.1616755e-01  6.9693390e-02
   158 : -1.2594780e-01 -1.2173227e-01 -1.6937319e-01
   159 :  6.0766919e-05 -7.2137499e-05 -1.4378758e-04
   160 : -1.8040763e-02 -1.1465628e-01 -7.9277514e-02
   161 : -6.4498421e-01 -5.6879478e-01 -2.4572624e-01
   162 : -1.1684243e-01 -1.7579838e-01 -1.5922375e-01
   163 : -7.4274114e-02 -1.5529487e-01 -1.3077209e-01
   164 :  1.3496802e+00 -1.7103830e+00  2.3725632e+00
   165 :  5.3948086e-02 -1.3457194e-01 -1.3817501e-02
   166 :  1.7088293e-01  1.0765371e-02  5.8982814e-02
   167 : -4.5764673e-07  6.0519925e-07 -1.1184646e-06
   168 : -3.8584292e-03 -8.6074887e-03 -3.4710424e-03
   169 : -3.5571245e-06 -5.1728460e-06  2.1626185e-06
   170 :  1.9394751e-04 -1.2649782e-03 -6.8453073e-03
   171 :  4.3232604e-05  2.6611730e-05  8.8461538e-05
   172 : -7.0327391e-03 -5.9794732e-03 -1.0696513e-02
   173 : -1.1122441e-01 -9.2484330e-02 -1.3559900e-01
   174 : -3.3651268e-05  6.1165508e-05  5.3922974e-05
   175 : -7.0334972e-04  3.9405814e-04  1.5883441e-03
   176 : -4.9953734e-04 -2.8932513e-04  9.8720356e-04
   177 : -1.2346769e-01 -1.1213883e-01 -8.2722101e-02
   178 : -8.1786363e-02 -1.5404098e-01 -1.6032796e-01
   179 : -9.7873703e-02 -7.1915976e-02 -9.4569204e-02
   180 : -3.8596717e-01 -1.2293375e-02 -1.2631103e-01
   181 : -1.4744609e-01 -1.1399322e-01 -3.2048576e-02
   182 : -1.2163273e-01 -1.1392782e-01 -9.0719936e-02
   183 : -5.5248315e-06  5.0818390e-06  1.8293612e-06
   184 :  3.1098059e-02 -5.7548874e-02 -6.8225314e-02
   185 : -2.3587924e-11  3.6509137e-11 -4.9945619e-12
   186 : -6.4702845e-04 -4.9955557e-04 -2.9116700e-05
   187 : -1.4621723e-01 -8.9102227e-02  9.1189362e-02
   188 : -2.9210702e-06 -5.1841080e-06  7.5770162e-06
   189 :  4.9502758e-07 -1.2933753e-06  3.2213455e-07
   190 :  1.6270221e+00 -1.5051733e+00  8.3144022e-01
   191 : -1.4632366e-01 -5.3427242e-02 -5.1420304e-02
   192 : -1.7264973e-01 -2.1485595e-01 -2.0699361e-01
   193 :  1.5142073e-04 -6.5382786e-04  1.2796814e-03
   194 : -9.2600707e-06  2.8425806e-05 -1.6899263e-05
   195 : -5.5540451e-08  2.4194975e-07 -8.3755622e-08
   196 :  1.0348782e-04 -2.6007137e-05  1.0754156e-04
   197 :  3.3626961e-02  1.2017879e-01  5.2278662e-02
   198 : -8.0022176e-08 -7.9340142e-08  3.4458885e-07
   199 :  2.8020239e-05  8.9745565e-06 -1.7815687e-05
   200 :  1.2461385e-07  3.5396901e-07 -2.3136817e-07
   201 : -2.0791779e-03 -3.3890794e-02  3.5897917e-02
   202 :  7.0985668e-01 -2.6208262e-01 -3.3092953e-01
   203 : -2.3866303e-08  1.4321435e-07 -6.9381269e-08
   204 :  8.2510584e-02  6.5152111e-02  1.9191341e-01
   205 :  2.3017208e+00 -3.2879501e+00  2.8557946e+00
   206 :  3.7209471e-02 -6.0330496e-03  3.5676497e-02
   207 : -4.8238386e-08  2.3735873e-07  6.2386898e-08
   208 : -1.3754316e-01 -1.4959296e-01 -8.2850727e-02
   209 : -1.5685021e-09  2.8432695e-08 -6.0549474e-08
   210 :  1.0056130e-01 -5.2604319e-02 -1.4493360e-02
   211 :  8.5174046e-02  2.8635781e-03  2.7205275e-02
   212 : -1.9390665e-01 -5.3519330e-02 -4.0630296e-01
   213 : -2.0298365e-01 -9.5633337e-02 -2.1482082e-01
   214 :  3.1592154e-02 -1.0947121e-02  2.3899545e-03
   215 : -1.0522052e-06 -8.5871725e-06  9.6586066e-06
   216 :  3.4496620e-02  4.9877960e-02 -3.4900244e-02
   217 :  1.9496327e-08 -1.6666054e-08  3.4285045e-09
   218 :  1.6641768e-01  8.0957699e-02  1.6024940e-01
   219 :  1.0219039e-01 -1.0363835e-01 -3.3091108e-02
   220 : -2.3768779e-05  8.8926749e-05  7.0982307e-05
   221 :  2.8016353e+00 -5.4272262e+00  2.2214487e+00
   222 : -1.7076982e-08  1.6852040e-08  2.4192462e-09
   223 : -9.4818986e-02  1.2271810e-03  2.9671752e-02
   224 :  1.4404323e-04 -7.2737187e-05 -3.0580310e-04
   225 :  5.1490429e-06 -2.9690556e-06  5.4373539e-06
   226 :  6.8626590e-05 -2.3238611e-04  1.2908038e-04
   227 :  2.3281144e-08 -7.9522216e-08  3.7853796e-08
   228 : -5.5835895e-10  1.8902734e-10  3.7904618e-10
   229 :  3.9920020e-05 -6.9850068e-05  4.6643091e-05
   230 :  5.6488465e-07  2.3374699e-06 -1.1270635e-06
   231 :  7.5406109e-03 -1.7235073e-02  5.5770699e-03
   232 : -4.0638982e-07 -3.7449577e-07  1.2578833e-06
   233 :  2.8521619e-02 -1.2009961e-02 -1.2895242e-01
   234 :  5.1744608e-05 -3.9390000e-06  4.3297618e-05
   235 : -2.0098269e-05 -2.1313743e-05  3.5581382e-05
   236 : -8.2742309e-03 -7.5470113e-04 -7.4585205e-03
   237 :  1.8530036e+00 -2.3382614e+00  3.4127812e+00
   238 : -3.1598953e-11  6.8995870e-11 -2.0817613e-13
   239 : -9.3187740e-02 -2.8265272e-01 -3.9453185e-01
   240 :  7.4890250e-07 -1.2840392e-06 -2.7076692e-07
   241 :  1.7824901e-01  3.1012940e-03  9.4056238e-02
   242 :  1.3305204e-04  6.6021466e-04 -4.2953791e-05
   243 : -8.9995569e-02 -3.3603706e-02 -4.1787462e-02
   244 :  7.8980244e-01 -2.5487618e-01 -4.6830682e-01
   245 : -7.2497911e-05 -4.1394840e-05  1.1649277e-04
   246 :  6.3546114e-12 -1.7494589e-11  2.0364628e-11
   247 :  2.3520057e-01  7.0299792e-02  1.2566413e-01
   248 : -1.2134668e-01 -3.9365442e-02 -1.9136997e-01
   249 : -7.6278033e-05  5.6301426e-05  1.7408517e-04
   250 : -1.1564763e-01 -1.5955421e-01 -2.7558869e-01
   251 : -1.2090908e-04  6.2753441e-06 -2.2836461e-04
   252 :  3.3502615e-01 -4.8640267e-02 -9.8226303e-02
   253 :  1.7062577e-04 -1.8276633e-04 -6.8564042e-05
   254 :  7.1109927e-01 -1.0019826e-01 -9.9444959e-02
   255 :  2.2585114e-01  1.5128436e-01  6.6798284e-02
   256 :  5.6797557e-02  1.3077169e-01  5.6973399e-03
   257 : -1.9954643e-08  1.1541746e-07 -3.5118269e-08
   258 : -4.0777060e-05 -3.6178558e-06 -2.9192521e-05
   259 : -1.6542285e-10  3.4334700e-10  1.9796147e-14
   260 :  3.6509121e-09  5.7176977e-09 -7.4641022e-10
   261 : -2.4834995e-01 -1.4378519e-01 -2.0801609e-01
   262 :  3.1840917e-03  1.7107574e-01  9.9370036e-02
   263 :  1.2087765e-04 -9.4463491e-06  2.0286681e-05
   264 : -1.8584312e-06  1.1726598e-07  3.7712291e-07
   265 :  3.1654334e-05  5.8888659e-05  1.0230519e-04
   266 :  5.3874719e-04 -2.9835219e-04  2.5531345e-03
   267 :  1.7586393e-01  3.9380782e-02  1.0613956e-01
   268 :  5.2238504e-02  2.8842373e-01 -1.3240989e-01
   269 :  1.6275927e-03  9.1191351e-04 -4.3219078e-04
   270 :  3.5808206e-04  2.0688849e-03  3.6659653e-04
   271 : -5.5214916e-05  4.2804158e-04 -7.9053017e-04
   272 : -5.8126819e-03 -2.6422232e-02  2.5748811e-02
   273 : -5.5577648e-02  1.7666026e-01  7.4053787e-03
   274 :  8.0049155e-02  1.2895318e-01  1.5541940e-01
   275 : -1.1543597e-06  1.7360393e-06  2.5750619e-06
   276 : -6.0421230e-04  1.3981534e-04  7.5592527e-04
   277 : -2.6527700e-06  2.4611166e-05  8.7507975e-07
   278 :  1.0016685e-02  7.8034035e-02 -1.5478579e-02
   279 : -3.0319958e-03 -6.3672354e-03 -3.8918934e-04
   280 :  2.8449893e-04 -9.6334762e-04  1.9602698e-04
   281 :  4.8062514e-02 -7.7959809e-03  6.6729819e-03
   282 : -4.3362314e-09  1.7813433e-09  1.0591138e-08
   283 : -2.0656772e-02 -1.7990973e-01 -7.5543755e-02
   284 :  2.3396617e-03  1.0565975e-03 -1.4785761e-04
   285 :  1.8712078e-03 -1.3699983e-03 -8.0738866e-04
   286 : -8.8220044e-03 -1.6130504e-02 -4.1962572e-03
   287 :  2.6935057e-01  1.7438053e-01  1.2597900e-01
   288 :  3.3464365e-08 -6.4903671e-08 -6.2253599e-09
   289 : -3.3728474e-06 -2.5496530e-05  5.6753087e-06
   290 : -2.6532742e-05  7.9792954e-06  7.2087455e-05
   291 :  4.0464134e-03 -1.2148877e-02  2.1750185e-02
   292 : -4.5438801e-08  1.8356939e-08 -9.6167634e-11
   293 : -3.3558144e-06 -2.5814732e-06  7.3224193e-07
   294 : -5.3771876e-05 -7.9950274e-05 -2.6150398e-05
   295 : -2.5366734e-01 -3.0791269e-01 -2.9126868e-01
   296 :  2.3370538e-02 -4.6733903e-03 -1.1209264e-02
   297 :  1.7187046e-01  1.5433724e-01  9.1821676e-02
   298 :  8.6657905e-05 -2.2479221e-04  4.8806634e-05
   299 : -3.7977283e-03 -5.3184643e-03  3.4115015e-03
   300 :  7.2108607e-04 -3.3614954e-04 -2.5543291e-04
   301 :  6.9538247e-02  1.5910794e-01 -3.9713744e-03
   302 : -1.6384292e-01  4.3250505e-02 -2.5759062e-01
   303 : -3.0981334e-04 -5.0511941e-04  1.1148792e-03
   304 :  4.5256519e-02 -1.4442505e-01  1.2163381e-01
   305 :  4.4415031e-07  3.1342864e-07 -1.8629765e-07
   306 : -1.4240318e-06 -6.1234533e-09  3.8181588e-08
   307 : -5.3385980e-03  2.9554635e-04 -3.5172576e-04
   308 :  1.8192677e-01  1.3303496e-01  1.8406956e-01
   309 : -1.1148332e-01 -1.1401349e-01  7.5991954e-02
   310 :  8.5031881e-02  7.8120602e-02  1.1505753e-01
   311 :  1.3209690e-04 -1.3811603e-04 -6.1990534e-05
   312 : -4.2722484e-03  1.0979553e-02 -5.3546784e-03
   313 :  1.3694237e-05  8.8851310e-05  3.8384424e-06
   314 : -1.4608881e-01 -1.5638808e-01 -9.8434525e-02
   315 : -7.7810101e-03 -1.9965315e-03  3.1196307e-03
   316 :  4.9125896e-05 -1.1709243e-04 -1.2936773e-04
   317 : -3.6848662e-04  1.6306399e-04 -3.6073568e-04
   318 : -3.4972254e-02 -5.6710851e-02  1.0914997e-02
   319 :  4.6342815e-02 -8.4753142e-04  9.6175359e-02
   320 :  1.2760079e-01  7.7626785e-02  1.3667579e-02
   321 : -3.0143377e-03 -1.3245221e-02  4.3345111e-03
   322 :  2.6755195e+00 -5.2994330e+00  2.6128119e+00
   323 :  4.1089992e-02  5.5857964e-02  3.7408422e-02
   324 : -1.5529165e-01 -4.2378984e-03 -1.3514466e-01
   325 :  4.5537812e-08 -5.0385206e-08  9.3354868e-08
   326 : -2.1762634e-03  3.4907676e-04 -9.2855006e-03
   327 :  1.3771397e-01  9.6792532e-02  5.4322912e-02
   328 :  1.4216895e-08 -3.3098047e-08  9.7615344e-09
   329 :  9.3996246e-01  8.2184405e-02  4.6820045e-02
   330 :  1.6278091e-01  6.1120349e-02  2.9955800e-03
   331 :  1.0496269e-01  8.7396211e-02  8.9133884e-02
   332 : -5.4080284e-05 -2.2798035e-04 -1.6617061e-04
   333 :  6.9917659e-02  2.4530444e-01  1.3514793e-01
   334 : -4.5796486e-06 -2.7871994e-03 -5.1522806e-04
   335 : -7.7135333e-05  2.6756281e-05 -4.2443215e-05
   336 :  1.7059667e-03 -2.7074582e-04  2.3130806e-04
   337 : -8.4901961e-04  9.4756723e-05  3.0584786e-04
   338 :  6.3301055e-04  1.2314603e-03  4.8321634e-04
   339 :  9.5029229e-02  1.9894485e-01  1.2928562e-01
   340 :  3.2990897e-08 -5.8720131e-08 -7.3868721e-09
   341 :  4.8591145e-05 -4.3921264e-04 -2.9437818e-04
   342 :  2.8161039e-05 -2.7612557e-05  5.9020832e-05
   343 :  1.5868043e-05 -1.7086746e-04  3.4815723e-04
   344 : -4.9047949e-03 -4.4236189e-03  1.6993102e-03
   345 :  7.6632372e-02  1.7026499e-01  5.5942852e-02
   346 : -1.7357172e-03  1.1123778e-02 -5.8896784e-03
   347 :  1.6512747e-04  4.4323975e-04  5.1805956e-04
   348 : -3.7541533e-09  3.6473961e-09  7.3712087e-09
   349 :  3.6758447e-02 -4.6538277e-03 -4.0349514e-03
   350 :  1.1664799e-03  4.6707211e-03 -1.0602031e-03
   351 :  1.4493073e-01  1.5304910e-01  4.5401024e-02
   352 :  8.7295025e-06 -3.9835596e-04 -5.5183466e-04
   353 :  1.4036814e-01  1.9163375e-01  3.7007527e-02
   354 : -1.5202908e-05 -2.1899732e-05  3.8653635e-05
   355 :  6.8859153e-06 -2.0414293e-04 -6.0991315e-05
   356 : -1.3768776e-05  1.2915113e-04 -3.2977024e-05
   357 :  1.3714606e-06  9.5190715e-07 -6.2749496e-07
   358 : -3.9638431e-04  1.9942533e-03  7.5496202e-04
   359 : -5.0327107e-06 -2.3244008e-05  9.5486684e-06
   360 :  5.8220528e-04  3.4117393e-03 -1.9238527e-03
   361 : -1.5325932e-03 -2.3809125e-03  1.0693822e-02
   362 :  5.0587748e-05  2.1436512e-05 -1.0252107e-04
   363 :  3.0094605e-03 -3.3886876e-03 -2.0510203e-03
   364 :  1.0000349e-04 -5.9870364e-05  5.7405515e-04
   365 : -9.0867164e-03  4.6526691e-02  2.6712310e-02
   366 : -3.2490461e-02 -8.8469915e-03 -1.7698376e-01
   367 : -2.0975967e-02  5.0014848e-03 -8.2691695e-02
   368 :  4.4434746e-02 -1.0061145e-04  1.5166926e-01
   369 :  1.6369429e-01  9.5146329e-02  4.3427380e-02
   370 :  2.2322585e-08 -4.6204594e-08  4.9095477e-08
   371 :  1.8260726e-01  9.8942215e-02  5.9796555e-02
   372 : -6.6891526e-11  5.2021809e-11  2.0910694e-10
   373 : -1.1117198e-05 -1.9358447e-06 -3.6250978e-05
   374 :  1.3632011e-07 -7.7868994e-08 -1.1181511e-06
   375 : -6.2116751e-04  1.3409411e-03  8.0493229e-05
   376 :  2.3868624e-04 -1.3046207e-03  6.9186812e-04
   377 : -1.1816936e-04  1.3715286e-04 -5.2765137e-05
   378 : -9.3790403e-07  1.6911641e-06  1.7059984e-07
   379 :  1.8698443e-01  1.6141983e-01  5.4381643e-02
   380 :  4.1877784e-04  7.2694618e-04 -1.1495464e-03
   381 :  5.4883140e-05  1.8400421e-05 -3.1226785e-05
   382 :  1.5921234e-06 -2.6668832e-06 -3.2148344e-08
   383 : -4.3967777e-11  1.9290417e-11 -6.7487330e-12
   384 :  3.1312681e-05 -1.2176682e-05  1.7717383e-06
   385 :  1.3750436e-01  7.1745564e-02  9.9655273e-02
   386 :  4.5967658e-05 -8.2108173e-05  1.3064766e-04
   387 : -3.3295878e-06  6.4006878e-06  6.8589378e-07
   388 :  8.7057267e-04  9.4189200e-04  1.5986722e-04
   389 :  1.2441406e-04  2.6384954e-05 -2.9224789e-04
   390 :  1.2085724e-04 -2.9674204e-05  7.8613228e-05
   391 :  1.5446744e-01  1.4183731e-01  6.7011510e-02
   392 : -1.2741479e-05  3.9982834e-05  1.3369996e-05
   393 : -2.5692675e-04  3.4290671e-04 -9.9574361e-05
   394 :  3.7917912e-05 -1.2749707e-04 -3.0112324e-06
   395 : -1.4474951e-03 -5.9208886e-04 -1.9864916e-03
   396 : -5.9598089e-03  1.3622662e-02 -1.0225678e-02
   397 :  1.8853882e-01  8.2459593e-02  4.3904666e-02
   398 :  7.1831673e-09 -1.8870141e-08 -8.9565475e-10
   399 : -4.2688205e-05  9.5686559e-06  4.8677593e-05
   400 :  5.6786698e-05 -1.1569471e-04 -4.8606049e-05
   401 :  3.6880801e-02  8.6272392e-02 -1.2603545e-03
   402 :  1.5467383e-01  3.9709043e-02  4.3555547e-02
   403 :  3.5421481e-03 -5.7740985e-03  1.7788299e-03
   404 : -3.2316424e-05  5.2738765e-05 -3.5764111e-05
   405 : -4.3147581e-04  2.1045801e-04 -4.3804374e-04
   406 :  1.3513161e-01  1.9211189e-01  9.1676864e-02
   407 :  6.7909707e-05  5.4678640e-05  7.7301441e-05
   408 :  2.0734238e-05 -4.4136593e-05  1.0444252e-05
   409 : -5.3417521e-04  3.6112886e-05 -2.7077583e-04
   410 :  6.7357851e-05  3.1838531e-05 -4.8038345e-05
   411 : -9.7493496e-05 -4.4885704e-04 -2.2636536e-04
   412 :  9.4792385e-04  4.4747593e-04 -1.4648326e-03
   413 : -4.8636190e-04 -2.3835006e-04  1.2462923e-03
   414 :  1.6846057e-04 -1.3719268e-04  6.4793379e-04
   415 :  3.0016899e-05 -1.4561080e-04 -9.3961201e-05
   416 :  1.2835645e-06 -8.5963690e-07  9.7176177e-06
   417 :  1.1050238e-01  1.2597087e-01  3.9124937e-02
   418 : -1.1067915e-02  6.4233203e-02  6.4048419e-01
   419 :  1.6464495e-01  1.0296548e-01  1.0616528e-01
   420 :  1.2285589e-01  2.8691025e-01  1.2442830e-01
   421 : -6.1365820e-03  1.5419073e-04 -5.7719673e-03
   422 :  1.1911930e-08  9.9487065e-09 -5.6014048e-09
