Number of elements 658
    44 :  6.6975858e-01  7.8638624e-01  2.5615119e-01
    45 :  5.0484968e-03  3.6060520e-01  6.7530053e-02
    46 :  2.1036616e-07 -5.8466025e-07  4.1016009e-07
    47 : -1.8871566e-17  4.4054567e-18  8.8830990e-18
    48 :  3.1521594e-07  2.8159313e-08 -4.7116003e-07
    49 :  9.4270528e-01  9.6019311e-01  4.2968873e-01
    50 : -6.8569435e-05  4.1843969e-06  1.1078365e-05
    51 : -1.0137202e-02  1.2703726e-02 -1.5374836e-03
    52 : -9.4739831e-02  2.9296393e-01 -1.0914776e-01
    53 : -5.3082747e-07 -2.2006049e-07 -3.3897980e-07
    54 :  4.8441611e-01  5.7310762e-01  8.1137628e-01
    55 :  5.1927341e-01  2.2515936e-01 -5.3820718e-02
    56 :  3.9879907e-01  1.2713171e-01  2.1135945e-01
    57 : -1.6384070e-01  4.5433791e-01 -1.5034344e-01
    58 :  6.7962185e-21  6.3056692e-21 -2.1943225e-20
    59 : -1.7342381e-04  9.9948684e-04 -1.1426784e-04
    60 : -4.5622429e-03  3.6675920e-03  1.0558463e-02
    61 :  6.8308912e-01  3.3392420e-01  3.3108047e-01
    62 :  3.5055416e-10 -1.4018792e-09  3.8876343e-10
    63 :  1.5829524e-01  4.6635810e-01  4.4282135e-01
    64 : -1.2785862e-10  2.2220042e-10 -8.5010082e-12
    65 :  1.0851308e-02 -1.5050751e-02  1.0816340e-03
    66 :  3.1835316e-11 -7.4086008e-11 -3.5093892e-11
    67 :  4.1809759e-01 -6.0562289e-02  1.2606868e-02
    68 :  6.6537334e-01  2.1022054e-01  2.3992316e-01
    69 :  6.2156469e-02 -3.0055643e-02 -1.8394407e-02
    70 : -1.0693761e-04  3.8088680e-05  3.8093833e-05
    71 : -7.3641454e-03  5.1664259e-03  3.4591203e-03
    72 :  1.8516189e-02  3.9881202e-02 -2.5484727e-02
    73 :  2.8841830e-03  6.9982023e-04 -5.7079292e-04
    74 : -3.4693138e-15  6.7010246e-14 -2.7894812e-14
    75 :  1.3830550e-14  3.9615697e-14 -2.5339851e-14
    76 : -3.9757292e-02 -1.5162542e-02  7.9065783e-03
    77 :  2.4949811e-09 -1.0262952e-09 -4.4768610e-10
    78 : -2.7569033e-08  1.0662431e-08  5.6419977e-09
    79 :  4.9243710e-14  1.8328130e-13 -2.9757626e-13
    80 :  6.7897431e-16 -1.1715078e-15  6.6633784e-17
    81 : -1.4916961e-09  2.9639914e-09 -3.8144594e-09
    82 : -2.5998000e-16  2.6436830e-16 -3.0709283e-16
    83 : -2.2273067e-09 -1.3418418e-10  6.3139136e-09
    84 : -2.8106157e-02 -4.2226049e-02 -1.2097435e-03
    85 :  2.0506865e-05 -1.2038867e-04  9.5201915e-04
    86 :  1.0897388e-12 -1.2524304e-12 -1.3823707e-12
    87 : -9.0961420e-11  2.1919465e-10  4.0032753e-11
    88 :  4.7304022e-01  5.9852120e-01  6.8405960e-01
    89 : -7.4942714e-06  5.2337066e-07  1.1352318e-06
    90 : -1.4876415e-02 -1.7788288e-03 -1.1503629e-03
    91 :  5.4342160e-01  1.0871996e+00  5.1591915e-01
    92 : -4.4181622e-07  4.4694002e-08  7.3740287e-08
    93 : -7.6414839e-05 -7.4547121e-05  2.2637068e-04
    94 :  1.9509303e-01  5.4088114e-01 -1.2296541e-02
    95 :  2.8904920e-01  4.5269040e-01  2.6526893e-01
    96 :  6.6445800e-08  5.3652120e-08 -7.6908170e-08
    97 :  5.3019142e-01  5.9099245e-01  5.7789132e-01
    98 :  5.1115500e-04 -6.1572492e-03  4.6358379e-03
    99 : -1.1060459e-09  2.3894039e-09  2.2134851e-09
   100 : -5.1996306e-09  2.3022193e-09 -6.4104019e-09
   101 :  3.0520896e-07 -8.7215917e-07 -1.3189613e-06
   102 :  4.2166930e-01  6.5797774e-01  4.9790261e-01
   103 : -1.4707968e-01  5.1216996e-01 -1.0516969e-01
   104 :  6.5671842e-05  9.2266597e-05 -2.0993471e-04
   105 : -2.3208275e-12  7.1237215e-12 -4.0169809e-12
   106 : -1.3982842e-05  6.8708023e-05  1.1829796e-05
   107 : -1.6560834e-11  2.4672656e-11  2.0493864e-11
   108 :  1.0167009e-11 -1.1368785e-11  9.9410204e-13
   109 : -5.2596967e-09  5.2890891e-10  1.6496010e-09
   110 : -5.6806153e-04 -1.3308107e-02  2.0880107e-03
   111 :  2.1918178e-09 -1.2541088e-09  1.5011489e-09
   112 :  5.7187871e-06 -4.5667446e-04 -3.6185148e-05
   113 :  4.3841218e-02 -1.1273468e-02 -3.2185536e-04
   114 :  4.7271926e-02  4.0010797e-01 -3.9074687e-02
   115 : -9.3894956e-02  2.7456127e-01  5.0071864e-01
   116 :  2.3552049e-11  1.7772258e-10  1.4560460e-10
   117 : -3.5309796e-05 -1.8870461e-04  5.8423218e-05
   118 :  1.7688960e-01 -2.8127695e-02  2.0987000e-02
   119 :  3.9284013e-08 -2.6156368e-07  5.1149552e-07
   120 :  6.7776704e-01  4.2564939e-01  9.1710559e-01
   121 :  2.0283148e-11 -3.5198283e-12 -5.4181510e-12
   122 :  7.6002121e-01  1.6246636e-01  5.3572585e-01
   123 :  6.2090923e-02  3.0543298e-01  7.3407496e-02
   124 :  1.3227604e-05 -2.1628752e-05  3.8993861e-05
   125 : -9.5525605e-12  1.6395663e-11 -3.0244194e-12
   126 : -1.4124404e-07  7.2618631e-07 -2.3814840e-07
   127 :  1.8364376e-10 -1.7681983e-10 -7.6569991e-11
   128 : -2.4007198e-07  3.7211953e-07  6.4024757e-07
   129 :  6.3283046e-02  1.9771417e-02  5.1601998e-01
   130 : -3.0308809e-09  7.5677110e-10  2.3546565e-09
   131 : -1.5650593e-02  3.8343200e-01  6.9312161e-01
   132 : -2.9380769e-11  1.3854690e-10 -5.9132442e-11
   133 : -8.7812561e-14  1.4021796e-14  5.8755286e-14
   134 : -6.2729233e-02  1.0011177e-01  3.4677215e-01
   135 : -9.7105824e-02  1.5391266e-01 -6.3890579e-02
   136 : -1.1059329e-05  3.3273110e-05 -2.2791410e-06
   137 :  2.0239126e-19  1.4424996e-18 -2.2608143e-18
   138 :  1.4364416e-12 -1.9355914e-12 -1.1049544e-12
   139 : -5.1692622e-03  4.3436775e-03  5.8644022e-03
   140 : -4.7084576e-06  1.2748583e-05 -4.1384367e-06
   141 : -3.4284586e-10  9.6204098e-10 -9.8091041e-11
   142 :  3.2881077e-02  1.2573816e-01  4.1756948e-01
   143 :  5.8329256e-09 -4.1610987e-09  3.5503296e-09
   144 :  7.6718113e-08  1.1687361e-06 -1.5714962e-06
   145 :  4.0555167e-14 -1.7663568e-14  5.8681290e-17
   146 : -7.8802967e-03  3.3083825e-03 -4.7440986e-03
   147 :  5.7437028e-01  2.6323174e-01  1.9480071e-01
   148 :  1.0614766e-11  2.9701597e-11 -8.4885097e-11
   149 : -1.1384665e-03  2.2893601e-03  2.4264584e-03
   150 : -2.8050741e-10  3.3121057e-10  4.8774409e-11
   151 :  1.5384910e-01  7.5011718e-03  4.0581482e-01
   152 :  3.0563887e-17 -1.1998359e-17 -6.5244803e-18
   153 : -4.1615052e-03 -6.9413261e-03 -2.0522418e-02
   154 :  2.7678111e-09 -4.3774068e-09  9.5889273e-09
   155 : -9.0215538e-06 -7.8440124e-06  1.8473768e-06
   156 : -2.6578259e-11  2.1325961e-10 -5.9866025e-11
   157 :  3.6774845e-02 -3.2420471e-02 -3.0833531e-02
   158 :  3.1791780e-01  6.3215646e-01  4.1083157e-01
   159 :  2.6390806e-08  1.7033469e-08 -8.6157769e-08
   160 :  1.9416334e-01  2.4373707e-01  5.5124619e-01
   161 :  6.0781138e-01  4.1650045e-01  2.0105430e-01
   162 :  5.3657289e-01  8.7337356e-02  4.0790807e-01
   163 :  2.2678343e-01 -7.1779384e-02  2.9027204e-01
   164 :  3.1006109e-02 -4.4617200e-02 -2.9720664e-02
   165 :  2.3213804e-01  2.9135934e-01  5.2803940e-01
   166 :  4.8026203e-01  5.2006023e-01  2.0006863e-01
   167 :  3.9281552e-11 -1.2423111e-11 -1.0897795e-11
   168 :  2.2305795e-04 -1.4642605e-04 -1.1070201e-04
   169 :  9.3691766e-11  1.2588544e-10 -9.3302076e-11
   170 : -2.6188213e-08  1.3235364e-06  3.9169787e-06
   171 : -3.0373057e-09  9.2939718e-11 -1.9851052e-09
   172 : -7.7445244e-06 -1.3477827e-06  8.4226117e-06
   173 :  4.7392800e-01  1.3341699e-01  1.6277241e-01
   174 :  9.4142668e-11 -2.5322283e-10 -1.1121209e-10
   175 : -1.3005700e-07  8.6030260e-08  2.3920291e-07
   176 : -6.6224252e-08  4.2942226e-08  2.6328964e-07
   177 :  6.5823390e-01  4.9482059e-01  1.5964472e-01
   178 :  4.7654049e-01  4.4847820e-01  7.9939040e-02
   179 :  6.6155735e-01  1.3889840e-01  2.6745279e-01
   180 :  8.7529978e-01  6.5724241e-01  6.5592954e-01
   181 :  1.3955128e-01  2.8485108e-01  3.0986852e-01
   182 :  4.2311241e-01  5.3823773e-01  3.5449941e-02
   183 :  3.0109020e-11 -1.3740315e-11  5.9089614e-12
   184 :  4.2304234e-01  6.3009199e-02  3.8411276e-01
   185 :  2.7215100e-20 -5.7937174e-20  1.2950687e-20
   186 : -1.4905188e-07  2.6579830e-07  3.2088520e-07
   187 :  1.1929180e-02  4.3146457e-01  3.6310807e-01
   188 : -2.3018068e-10 -6.4794790e-11  5.6923515e-10
   189 : -3.7345347e-13  1.7521920e-13 -9.6857872e-13
   190 : -2.1945212e-02  4.4820119e-02 -3.0343755e-02
   191 :  4.0189642e-01  4.2704739e-01  1.2750827e-01
   192 :  6.5104308e-01  4.6709727e-01  8.3879332e-01
   193 :  5.5902526e-08 -1.0809265e-07  3.0461290e-07
   194 :  4.6514314e-11 -1.5478208e-10  4.0192123e-11
   195 :  6.4016361e-14 -3.2551314e-13  1.4465055e-13
   196 : -1.7585130e-10 -6.7946778e-10  1.7126828e-09
   197 :  2.7430031e-02  1.8897118e-01  3.1197140e-02
   198 :  2.2857758e-13 -8.0531391e-15 -3.3182456e-13
   199 :  1.9763541e-11  8.3542045e-10 -2.9243801e-09
   200 :  5.7958699e-13 -2.1996722e-12  7.8559714e-13
   201 :  9.1684971e-02  1.3891226e-01  4.0469510e-01
   202 : -1.6745401e-01  5.5785869e-01  5.3346389e-01
   203 :  1.4474010e-13 -2.5178987e-13  6.9766619e-14
   204 :  5.5588592e-02 -6.8489843e-03  1.4734046e-01
   205 : -1.5256596e-01  5.9286661e-01 -2.3995276e-01
   206 :  9.4356564e-02 -2.0919495e-02  1.4504661e-01
   207 :  1.4617464e-12 -2.2193970e-12 -9.6327397e-13
   208 : -2.3967460e-02 -5.6871486e-02  8.6226852e-02
   209 :  9.7723458e-14 -2.7880483e-13  8.0568384e-14
   210 :  5.8230960e-01  2.8571207e-01  2.2257060e-01
   211 :  4.5769009e-04 -3.2511414e-04  4.5951200e-04
   212 :  7.5127539e-01  6.8051429e-01  9.1441194e-01
   213 :  3.0028082e-01  6.4292230e-01  4.4685521e-01
   214 : -1.2296034e-05  2.1069197e-05 -1.2911313e-05
   215 : -1.3542789e-09  2.6286104e-10  6.9946629e-10
   216 :  4.8051938e-01  4.4332401e-01  8.3980413e-02
   217 : -4.9227192e-14  3.6078159e-14  2.8351244e-14
   218 : -2.3814178e-02 -1.6805658e-03  1.4604643e-03
   219 :  3.1806417e-01  3.5743383e-01  1.5029842e-01
   220 : -2.9569424e-10  7.9611182e-10  4.2923431e-10
   221 :  1.1526721e+00 -7.4307598e-01  1.4776272e+00
   222 : -1.2592509e-15 -3.5582600e-15  2.8275366e-15
   223 :  3.6852148e-01  4.6513217e-01  2.4738373e-01
   224 :  7.2129896e-09 -1.8465322e-08  1.3803935e-09
   225 :  5.5682078e-10 -1.4959420e-10 -1.1480193e-10
   226 :  6.8506473e-11  4.3734980e-10 -8.0956473e-11
   227 : -2.9662154e-12 -1.5259918e-12  1.4890236e-12
   228 : -4.7224428e-18  5.0937062e-18 -7.8310591e-18
   229 :  4.4679376e-09 -1.9921862e-08  1.0493459e-08
   230 : -2.3140192e-12 -2.3789890e-12  1.0384602e-11
   231 :  1.0741109e-05 -3.9354769e-05  3.6064622e-06
   232 :  1.7364937e-12 -4.8553417e-12  1.8820606e-11
   233 :  3.9821445e-01  3.4343615e-01  4.6173357e-02
   234 : -2.7393787e-09  6.9336145e-10 -1.1411299e-10
   235 :  2.8429133e-11  5.0564379e-11 -9.8530557e-11
   236 :  2.0473246e-06 -5.3383028e-07  3.8697506e-06
   237 : -1.0895272e-01  3.2361341e-01 -1.7683273e-01
   238 :  5.7004534e-20 -2.3557667e-19  1.1509312e-19
   239 :  6.5545848e-01  6.9823358e-01  1.0320054e+00
   240 :  2.0253826e-10 -2.0866327e-11 -8.6751409e-11
   241 : -2.6328049e-03 -2.2190421e-04  1.3498250e-03
   242 : -2.3771218e-06  1.1004967e-06  4.2673453e-07
   243 :  1.1670973e-01  4.2759209e-01  2.3610575e-01
   244 : -1.3624517e-01  4.3463289e-01  8.9703705e-01
   245 : -5.9328298e-09 -1.1982336e-08  8.3832177e-08
   246 :  3.6161781e-21  1.0822361e-20 -7.6679899e-21
   247 : -1.7048747e-02  3.2154055e-03 -1.6313073e-03
   248 :  5.9965548e-01  4.0189939e-01  6.0284766e-01
   249 :  4.6976069e-09  2.2501597e-08 -4.1478044e-08
   250 :  5.3596494e-01  6.3331823e-01  2.7619903e-01
   251 : -2.2323235e-08 -4.5722432e-09  4.7603678e-08
   252 : -5.5577498e-02  6.6667168e-01  6.2065152e-01
   253 :  1.3959743e-07 -2.5548638e-08  8.4084305e-08
   254 : -9.0898276e-02 -1.3648196e-02  2.8720058e-01
   255 : -1.6701510e-02 -3.6765960e-03  2.7775697e-03
   256 : -1.8273446e-04 -2.1352148e-04  7.5502009e-05
   257 :  2.1289734e-14 -8.3095101e-14  1.4831252e-14
   258 : -2.7658212e-10  6.9634531e-11 -7.1619678e-11
   259 :  1.7058650e-19 -1.1138132e-18  7.9970809e-19
   260 : -6.0999299e-16 -1.2839851e-15  8.9464489e-16
   261 :  4.6481428e-01  4.9839702e-01  5.2297700e-01
   262 : -1.0603204e-04  1.1194246e-03  2.1010869e-03
   263 :  3.0619607e-09  1.7572119e-09 -8.2597893e-09
   264 :  2.2390187e-11 -5.1295656e-12 -5.6512848e-12
   265 :  9.0426824e-11 -2.8808508e-12 -2.0201249e-09
   266 :  1.5608209e-07 -1.4343684e-06  8.5825324e-07
   267 :  5.0788590e-01  2.5842959e-01  8.4712134e-02
   268 : -8.5500245e-05  5.8374292e-04 -3.7827492e-04
   269 : -1.8904712e-06  6.3697568e-07  6.7142634e-07
   270 :  1.3615419e-07  6.2396418e-07 -1.0690042e-06
   271 :  4.1020739e-07 -3.9329568e-07  6.6231098e-07
   272 :  2.2183870e-01  1.4478690e-01 -4.5496201e-02
   273 : -1.0241051e-04  1.9850438e-04 -1.4314813e-05
   274 :  1.6500752e-03 -2.9620582e-02  1.3331225e-01
   275 : -8.1210471e-13  8.5528935e-13  9.1518785e-13
   276 : -9.8118435e-08  3.2442366e-07  4.6926091e-08
   277 :  3.9914158e-11 -6.4557635e-10  3.1369848e-10
   278 : -4.3676944e-05  1.1870147e-03 -2.8628553e-04
   279 :  3.8649882e-05  5.4178376e-05 -2.1760721e-05
   280 :  2.1163974e-07 -1.2620895e-06  2.3499473e-07
   281 :  9.1546388e-04  2.7994905e-05  6.5266977e-04
   282 :  2.8386199e-17  4.6543695e-16 -4.7229701e-16
   283 :  3.0831711e-01  6.0037007e-01  5.3031490e-01
   284 : -5.3958470e-06  1.3527369e-05 -3.3015671e-06
   285 : -3.4443617e-06 -1.1414118e-06  1.7793428e-06
   286 : -1.9451984e-04 -1.4206667e-04  5.6332244e-05
   287 :  2.6650009e-04 -5.6643396e-04 -1.1634712e-04
   288 : -1.8731139e-14  3.0933302e-14  7.9904831e-15
   289 :  1.0173150e-11  3.4195973e-11 -6.2932481e-11
   290 : -3.5391295e-10  7.7714438e-10  7.1556252e-10
   291 : -1.5377022e-04 -1.7149599e-04  1.4539406e-04
   292 :  4.0814478e-15  6.5729185e-15 -2.0635164e-14
   293 :  2.1134128e-11  9.7807492e-11 -4.6914665e-11
   294 :  2.2601976e-08 -8.5594852e-08 -5.7473916e-08
   295 :  4.7182655e-01  8.1200443e-01  5.7273262e-01
   296 :  5.3383653e-05  1.8757402e-05 -1.7530579e-05
   297 : -1.3345632e-02  3.1671489e-03  4.9267859e-03
   298 : -2.8479862e-10  2.9052961e-10  2.2893960e-10
   299 : -4.8205554e-06 -4.1438200e-06  3.0734023e-06
   300 : -2.2715407e-06  7.8212851e-07  3.6043942e-07
   301 :  1.7998270e-05 -1.9065606e-04  7.8253579e-05
   302 :  2.4189267e-01  4.9351529e-01  6.6251882e-01
   303 : -1.4931911e-08 -2.7405895e-08  6.2238376e-08
   304 :  2.1696492e-01  4.8608975e-01  4.2193705e-01
   305 : -1.4570197e-12 -7.8300821e-13  8.7725321e-13
   306 :  1.8914869e-11 -8.6364801e-12 -3.8740078e-12
   307 : -5.8936312e-05  9.0277975e-06  3.0378842e-05
   308 :  7.3200756e-04  4.5167312e-04  5.0530168e-03
   309 :  2.4351038e-01  5.9706199e-01  2.3709341e-01
   310 :  8.5607800e-02 -1.5644295e-03 -2.2527648e-02
   311 :  6.3489357e-08 -2.6498778e-08 -4.1620374e-08
   312 : -2.0503313e-04 -1.3305688e-04  3.1075496e-06
   313 : -8.5916109e-10 -2.7951583e-09  8.9975649e-10
   314 :  6.0450875e-01  5.3264866e-01  5.8564352e-01
   315 :  2.8429170e-05  3.2643951e-05 -6.9166760e-06
   316 : -4.1384361e-09 -1.6017540e-08 -3.5813907e-08
   317 : -3.2971938e-08  7.9570137e-09  2.3630325e-09
   318 :  2.1912379e-01  4.4483152e-01  5.5395998e-01
   319 : -1.2708442e-04 -5.5512480e-05  1.0864547e-04
   320 : -1.4708186e-03  4.8780035e-04  1.0889072e-03
   321 :  2.7005710e-05 -4.3436586e-05  8.5761408e-06
   322 :  1.1582880e+00 -1.2101878e-01 -1.4733933e-02
   323 :  1.1576325e-01  1.6688046e-01  1.3221746e-02
   324 :  5.3486708e-01  2.9436081e-01  3.3678014e-01
   325 : -6.8311570e-16 -1.0000891e-15  2.7820791e-15
   326 :  2.2036376e-06  2.4792564e-07 -3.8329800e-06
   327 : -4.2300098e-03  4.4935576e-03  5.3666314e-03
   328 : -3.4786227e-15  8.9576740e-15 -2.0096113e-15
   329 : -7.0397200e-02  2.0550811e-01  3.1512035e-01
   330 : -4.5190709e-03 -1.2026241e-03  1.3154314e-03
   331 :  8.8058600e-02  1.8265415e-02 -8.6522606e-03
   332 :  2.9535471e-08 -1.2790684e-07 -1.3132641e-07
   333 : -1.7527918e-04 -8.6203297e-03 -1.3156749e-02
   334 : -1.2688244e-06  4.3420995e-06 -1.3742558e-05
   335 :  5.3550926e-10  2.9960321e-09 -6.1130780e-09
   336 : -6.2382865e-06  1.8951659e-06  3.5978986e-07
   337 :  3.9781356e-07 -1.2084242e-07 -1.5507698e-07
   338 :  3.2873852e-06  2.8512518e-06 -1.4165908e-06
   339 : -3.3291392e-03  4.4048333e-03 -2.0535501e-03
   340 : -1.3748043e-14  3.1959294e-14 -3.3559548e-15
   341 :  1.2560488e-08 -4.0212104e-08 -7.0795532e-09
   342 : -6.0594945e-09  2.4542973e-08  1.7963708e-08
   343 :  8.0595389e-08 -9.6149467e-06  2.9709715e-06
   344 :  2.6439809e-05  2.5820829e-06 -8.0850877e-06
   345 : -5.5267551e-03 -4.7139368e-03  1.8512512e-03
   346 :  9.4869420e-05 -2.4930668e-04  3.1777925e-05
   347 : -5.8870651e-06  1.5156153e-05  4.8168889e-06
   348 : -5.0115925e-15  6.7639060e-16  4.8758622e-15
   349 :  1.1824094e-03 -1.7971770e-04 -5.6810817e-05
   350 :  1.6047112e-05  2.3826208e-06 -6.9159669e-06
   351 :  7.1068073e-03 -1.2345682e-05 -1.0412120e-02
   352 : -7.9799860e-08  1.8497409e-07  1.4578988e-07
   353 : -6.5524193e-03 -4.2325518e-03 -4.0169856e-03
   354 :  1.0851520e-10 -1.7740255e-10 -2.4131498e-10
   355 :  5.7062007e-07 -2.0550389e-07 -6.4273317e-08
   356 : -6.0645117e-11 -1.3115000e-10  2.7116194e-10
   357 :  1.7983954e-10  9.1946407e-11 -1.1947842e-10
   358 :  6.6163701e-07 -1.6940786e-06 -1.5366353e-07
   359 : -2.1097438e-11 -6.3838114e-11  2.7234906e-11
   360 :  8.6635596e-08  3.2382234e-07 -2.0561184e-07
   361 :  4.1169776e-05  4.2844131e-05 -1.5671280e-04
   362 :  1.2529828e-08 -4.6720296e-09 -2.4894209e-08
   363 :  1.4382044e-06 -2.0308892e-06 -3.3070970e-06
   364 :  1.1017389e-07 -5.5470084e-08  5.1849867e-07
   365 : -2.5552718e-04  1.0846191e-04  3.3095966e-04
   366 :  2.3998188e-01  5.8800687e-01  2.4884136e-01
   367 :  4.9005332e-01  3.9691022e-01  1.7579359e-01
   368 :  2.3291462e-05  3.2537818e-05 -2.4881500e-04
   369 :  3.4645270e-02  2.4359644e-01  2.7683195e-02
   370 :  8.5552959e-17 -2.0202222e-16  2.1616105e-16
   371 :  4.3476164e-01  5.0288407e-01  8.3427709e-02
   372 :  8.6811452e-19  2.0185184e-19 -2.2398306e-18
   373 :  5.9313784e-11  2.2729575e-12 -1.0052892e-10
   374 :  5.0156418e-11 -3.6234358e-11  6.9543634e-11
   375 :  9.2155637e-08 -2.6627356e-07  1.1538531e-07
   376 : -8.1009672e-07  1.2966074e-06 -7.5994838e-07
   377 : -6.4380708e-08  1.0440359e-07 -2.0768700e-08
   378 : -1.9392978e-13  5.1986084e-13 -1.7365824e-13
   379 : -1.3980445e-02 -7.5436062e-03  2.6745604e-03
   380 :  1.4175387e-06 -3.3838478e-06  1.2035966e-07
   381 : -1.5636254e-09  3.9364103e-09 -3.9572572e-10
   382 :  1.2836061e-11 -9.4267532e-12 -2.0975352e-11
   383 :  1.0392052e-19 -6.6199335e-20  3.7158738e-20
   384 :  2.9092320e-09 -1.5819523e-09 -5.3564014e-10
   385 :  4.6706689e-01  1.8136793e-01  1.0463619e-01
   386 :  5.1522974e-08 -1.1326992e-07 -9.9427174e-08
   387 : -1.2199858e-12  6.3867166e-12 -2.7116200e-12
   388 : -5.6581588e-07  2.7251810e-08  1.0045512e-07
   389 :  1.2808766e-09  2.6517622e-09 -3.5514754e-09
   390 :  2.7361140e-09 -1.3072340e-09  1.6025370e-09
   391 :  9.9833679e-02  1.6898081e-01 -2.9370871e-02
   392 : -1.5834640e-08  5.1026665e-09 -4.1194377e-09
   393 :  2.3653406e-08 -1.0082655e-08 -9.3869899e-08
   394 :  1.1146589e-07 -4.6979138e-08 -2.1192132e-08
   395 :  3.3703773e-06 -6.5693372e-06  7.2863746e-06
   396 : -6.6137990e-05  6.2236096e-06 -5.2021257e-05
   397 : -5.1026217e-03 -4.8053235e-03 -2.3695527e-03
   398 :  1.3230248e-14  5.3420046e-14 -9.7987606e-14
   399 :  1.7619125e-09  2.7022478e-09 -8.2310326e-09
   400 :  1.4619363e-08 -2.8640997e-08 -8.5881412e-09
   401 : -7.5051522e-05  1.0265172e-04 -4.4051648e-05
   402 : -1.3880878e-03  1.1958394e-03  4.3195316e-04
   403 :  1.2332302e-06 -3.5212314e-06  9.4988730e-07
   404 : -2.6506420e-08 -1.1038743e-08  6.7578074e-08
   405 : -6.4266018e-08 -9.8601257e-09  6.6929660e-08
   406 : -2.5430577e-03  2.4211655e-03  1.0165556e-03
   407 : -4.5800581e-09  4.0518312e-10  8.4652429e-10
   408 :  3.7274287e-11 -3.6125891e-11 -5.0619473e-11
   409 :  4.5916450e-07 -1.6044434e-07  2.4459598e-07
   410 : -1.6676589e-09  4.3637356e-09  6.1053601e-10
   411 :  8.6879023e-07  1.4207265e-06 -3.9820398e-07
   412 : -1.5127598e-06  7.0918489e-07 -4.4466930e-07
   413 :  7.8627914e-07  9.8470625e-07 -2.9245773e-06
   414 : -3.3599498e-07 -7.7671856e-08  4.0537840e-07
   415 : -7.8518724e-08  1.7420978e-07  1.0406923e-07
   416 :  6.6884167e-12 -1.5312343e-11  2.8980070e-11
   417 :  2.7087152e-03 -1.2187361e-02 -1.0404017e-02
   418 :  9.8548691e-05  3.5846953e-04 -4.6527821e-04
   419 : -1.1821818e-03  8.9856621e-04  4.1992778e-03
   420 :  1.4752106e-03 -2.3865310e-03  7.8585783e-05
   421 : -1.3843114e-04  5.9030042e-05 -1.6598262e-04
   422 : -4.4648985e-15  9.2620304e-16  1.5716951e-15
   423 : -1.7320160e-06  2.8124069e-07  8.4927806e-07
   424 :  2.7560306e-02  1.5596821e-01  6.0660175e-04
   425 :  5.3458451e-14  1.9374946e-15 -5.8133843e-14
