Number of elements 658
    34 : -6.8116636e-07 -4.7506566e-07  1.0731571e-07
    35 :  2.0208188e-11  4.7210155e-12 -1.1423234e-11
    36 : -3.3730930e-02  5.0772797e-02  1.4594092e-01
    37 : -3.1698276e-03  2.1006705e-03  1.7608688e-03
    38 :  1.1398936e-01  5.7682992e-01  8.7175022e-01
    39 :  1.2774723e-03  2.0653003e-03 -3.2187316e-03
    40 :  3.6985168e-06 -1.5342734e-06  4.3596495e-06
    41 :  2.0880240e-01  4.1986772e-02  3.6144157e-02
    42 : -2.2921247e-10  1.5779230e-09 -2.5796471e-10
    43 :  7.4389182e-03  3.7561857e-01  4.4116169e-01
    44 :  7.2651482e-02 -1.9492209e-01  4.9015867e-01
    45 :  1.6185254e-01  1.3992190e-01  1.3490922e-02
    46 : -5.1128644e-04  9.9965273e-05 -5.2569773e-04
    47 : -6.1300835e-12  1.6370409e-12 -3.6696588e-13
    48 :  1.5743866e-05  5.6599720e-05 -1.5609150e-04
    49 : -3.4224715e-01 -2.7211379e-01  5.8965710e-02
    50 :  4.0987224e-04  1.0157381e-04  6.8310709e-05
    51 :  3.2323630e-02  3.8143943e-01  8.4607028e-02
    52 :  9.6877877e-01 -4.8165244e-01  1.2621352e+00
    53 : -2.3016469e-04  6.3106731e-05 -4.0225862e-04
    54 : -7.1611274e-02 -2.0579790e-01 -1.2262119e-01
    55 :  6.2831307e-02 -6.9817757e-02 -1.3166400e-01
    56 :  1.8751633e-01  1.1102067e-01  2.4586509e-02
    57 :  7.3887383e-01  6.6207723e-01  1.3900400e-01
    58 : -1.4534401e-13 -4.3513182e-14  2.5381413e-13
    59 :  2.4600306e-01  7.9247308e-02  1.9350515e-02
    60 :  4.3051188e-02  1.5752389e-01  3.2578299e-01
    61 :  1.5039282e-01 -9.0906045e-03 -4.5859088e-03
    62 :  2.9772527e-07 -4.2281583e-07  1.6922410e-07
    63 :  1.0340610e-02  9.0988069e-03  1.3335963e-01
    64 : -1.5464294e-06  1.2801626e-06 -9.2890387e-07
    65 :  3.6895454e-01  2.8157143e-01  6.2248705e-02
    66 :  7.4963501e-07 -1.0249604e-06 -1.0675955e-06
    67 :  2.7088385e-02 -1.3887571e-01 -8.6654550e-02
    68 : -3.3109690e-02 -9.5715078e-02 -1.8593319e-01
    69 :  2.5649244e-01  2.9325981e-01  1.3112052e-01
    70 :  2.0243897e-04  1.6623473e-03  3.2340355e-04
    71 :  1.4229015e-01  1.4278720e-01  1.1954330e-02
    72 :  2.6256363e-01  2.2251733e-01  1.4825240e-01
    73 :  6.0747516e-03 -5.8945528e-04 -1.3769242e-03
    74 :  6.7268600e-12  5.1141745e-10 -2.7301747e-10
    75 : -2.4070510e-10 -3.2089255e-10  1.0900711e-10
    76 :  2.7282725e-01  3.9891458e-01  1.8069917e-01
    77 :  2.1622800e-07  2.3626127e-07  1.3566915e-06
    78 : -8.7107243e-06 -1.2823372e-05  4.0121784e-05
    79 :  4.2139658e-11  7.4693804e-10 -5.8570886e-10
    80 :  4.1640833e-11 -1.2123552e-10  1.9825964e-11
    81 : -1.5881125e-05  8.9361294e-06 -2.2488021e-05
    82 :  2.8023036e-11  1.5522895e-12  2.2963202e-11
    83 : -9.7607481e-07  3.9786093e-07  1.5008649e-06
    84 :  2.3439456e-01  2.4866821e-01  1.5441377e-01
    85 : -8.6847198e-03  1.7833162e-03 -1.9003818e-02
    86 :  1.7711622e-09 -1.2804819e-09 -2.1345658e-09
    87 :  5.2645186e-07 -7.8585707e-07  4.6695905e-07
    88 : -3.8688651e-01 -2.9179062e-01 -2.4951673e-01
    89 : -3.4776770e-04  9.9004672e-06 -2.0126267e-04
    90 :  2.4062437e-01  1.3404759e-01  2.1812234e-01
    91 : -1.3038413e-01 -3.3111774e-01  7.8885844e-02
    92 : -1.3541583e-04  2.5998967e-05  5.7352306e-05
    93 : -9.9344732e-03 -4.3036958e-03  1.4996100e-03
    94 :  1.8829907e-02  1.6190411e-01 -3.2077977e-02
    95 :  2.7049254e-02  1.5012369e-01 -1.7389391e-02
    96 :  3.8549352e-06 -1.6716877e-05  3.7114615e-05
    97 : -2.5969078e-01 -3.0546322e-01 -4.4332225e-01
    98 : -2.4624866e-02  1.1278854e-01 -6.7885010e-02
    99 : -1.8769551e-07  2.9877438e-06  4.5776362e-06
   100 :  2.9753363e-06  1.7283539e-06  9.9911820e-06
   101 : -1.3952628e-04 -2.1763687e-04  2.8257822e-05
   102 : -2.5629445e-01 -1.3973264e-01 -3.1766033e-01
   103 :  1.0745480e+00 -8.3749667e-01  1.5231399e+00
   104 :  1.2823080e-03  2.5692555e-03 -3.8690787e-03
   105 :  3.6540298e-07  8.0877795e-08 -1.8971638e-07
   106 :  4.2607319e-04 -2.2524753e-03  1.3802052e-03
   107 :  2.5057331e-07 -3.7218455e-07 -5.1773159e-07
   108 :  1.7524316e-08 -9.6028245e-09 -3.7032067e-09
   109 :  3.5678385e-06  5.0949705e-06  1.3211071e-06
   110 :  4.7227038e-02  8.2263002e-02  5.1775187e-03
   111 :  4.3048034e-06 -1.5982002e-06  5.9116203e-07
   112 : -3.4458833e-04 -3.4891375e-03 -4.1410434e-03
   113 :  1.6869220e-01  7.0851203e-02  2.4575256e-01
   114 : -6.0177603e-02 -9.9209669e-03 -2.0003944e-01
   115 :  4.3236509e-01  2.4520736e-01  2.8252238e-01
   116 : -1.2226782e-06  2.5040215e-06  1.3659293e-06
   117 :  2.0084589e-03 -1.9063334e-03  1.1594143e-03
   118 :  3.5983269e-01  1.2706012e-01  1.3260137e-01
   119 :  9.9252944e-05  2.2104054e-05  3.8958900e-05
   120 :  8.0624290e-02  3.7035801e-02 -4.0262753e-01
   121 :  2.4542628e-08 -5.1252943e-08  7.3645348e-09
   122 :  2.7306706e-01  7.0558738e-01  2.4577991e-01
   123 :  1.1808373e-01  1.3901299e-01  5.5200076e-02
   124 :  3.1084764e-03 -7.2898060e-04  2.3514672e-03
   125 : -1.4298011e-08 -7.1478111e-09  1.7578300e-09
   126 : -8.9287074e-07  6.1080249e-05 -2.0036595e-05
   127 :  1.5421134e-07 -9.0689950e-08 -1.2486947e-07
   128 :  2.1098804e-05  2.3319929e-05 -7.6510042e-05
   129 :  6.2097069e-02  7.2974362e-03  1.9221793e-01
   130 : -4.1625385e-07  6.8870403e-07  4.2669510e-06
   131 :  4.4273479e-01  1.2674090e-01  2.1807196e-01
   132 : -8.0894827e-08  4.6354587e-07 -1.7590211e-07
   133 :  1.9653415e-10  2.5397022e-09 -5.2817562e-09
   134 : -1.1526997e-01 -2.6115186e-02  8.7390883e-02
   135 : -4.9496500e-02  9.6346988e-01 -2.9605327e-01
   136 :  1.0188648e-04  9.6127356e-04 -1.9131026e-04
   137 :  4.9163512e-12  2.8029961e-12 -8.7596986e-12
   138 :  8.6509186e-09 -1.5041606e-08 -3.1469416e-09
   139 : -1.2606632e-01  5.8108466e-01 -2.7195664e-01
   140 : -1.3771006e-04 -1.1361523e-04  5.4688450e-05
   141 : -1.2725462e-07  4.0203209e-06 -5.8182870e-07
   142 :  2.6979290e-01  1.8841572e-02  1.1820854e-01
   143 : -5.5386750e-06  2.9377003e-06  1.4054830e-07
   144 :  6.4631296e-05 -1.0953782e-04 -2.7495800e-04
   145 :  1.9639430e-10 -2.0986391e-10 -1.1559042e-10
   146 :  1.2370901e-01  1.0765881e-02  1.3816808e-01
   147 :  1.8106312e-01  3.6129957e-02  8.9237577e-03
   148 :  2.5290614e-08 -1.2891880e-08 -4.8581296e-08
   149 : -1.0141130e-02  3.8061872e-02  1.1124012e-02
   150 :  7.4533228e-07 -1.0965256e-06 -7.5871262e-07
   151 : -1.6768310e-01 -9.2946288e-02 -9.0428040e-02
   152 :  1.1744893e-10 -4.7169596e-11 -2.1090541e-11
   153 :  2.0936232e-01  1.1821049e-01  9.6216048e-02
   154 :  5.2387331e-07 -2.2425573e-06  6.1538399e-06
   155 : -2.1103188e-04 -2.9840001e-04 -1.8702866e-04
   156 : -9.5512924e-07 -6.4485377e-07  3.1986512e-07
   157 :  1.9051526e-01  1.3401024e-01  1.4261253e-01
   158 : -1.8602179e-01 -1.8905157e-01 -3.4869186e-01
   159 :  2.1993577e-06 -1.5091035e-05 -1.6223695e-05
   160 :  6.3506777e-02 -2.9407141e-02  1.1206573e-01
   161 :  2.8478822e-01  8.1596051e-01  7.9114381e-01
   162 : -4.9705553e-02 -2.3279167e-01 -1.6012451e-01
   163 :  7.0580904e-03 -1.4995998e-01 -4.1980513e-02
   164 : -2.5413419e-01  5.8012893e-01  6.0217806e-01
   165 :  1.3027150e-01 -1.0131440e-02  7.7844507e-02
   166 :  7.6121266e-02  1.6730104e-02 -8.4983535e-02
   167 :  8.6886266e-08 -2.4745186e-08 -2.6052857e-08
   168 : -4.0580869e-03 -1.4672172e-03  1.6940789e-03
   169 :  1.1689067e-07  5.4879338e-08 -7.1979175e-08
   170 : -1.9577657e-04 -3.2093193e-04  1.3040099e-03
   171 :  3.3004770e-06  1.3119214e-06  6.1190559e-06
   172 :  3.4350420e-04  5.1697226e-04  1.9228311e-03
   173 :  5.2949174e-02 -6.1307711e-02 -6.3332560e-02
   174 : -1.1050315e-06  3.2420417e-06  2.8258971e-06
   175 :  8.8523467e-06  6.3291006e-05  9.0576366e-05
   176 : -5.2814674e-06  3.1364438e-05  9.9301363e-05
   177 :  1.0377181e-02 -6.2841524e-02  1.0215527e-02
   178 : -4.4255192e-02 -2.0540461e-01 -2.5518310e-01
   179 :  1.1601949e-01  6.6070184e-02  7.4939000e-02
   180 : -1.0136584e-01 -3.5130867e-02  6.8554481e-02
   181 : -7.4267729e-02  1.7965552e-02  7.7072859e-02
   182 : -1.7737938e-01 -1.7875367e-01 -1.1286505e-01
   183 : -2.3995326e-07  1.3468241e-07 -5.6238451e-09
   184 :  1.7265203e-01  3.3323568e-02 -2.8851350e-02
   185 : -3.0152716e-14  1.9998518e-13 -9.6895919e-14
   186 : -4.0870789e-05  3.6061149e-05  6.9056897e-05
   187 :  2.1583826e-01  4.9970079e-02  1.7515996e-01
   188 : -1.7773948e-07 -1.4140584e-07  5.0710229e-07
   189 :  1.2208427e-08 -1.9193388e-08  4.5694735e-09
   190 :  8.7227443e-01  9.4678309e-02 -4.5442366e-03
   191 : -3.9064407e-03  9.0279362e-02 -3.1774125e-03
   192 : -1.5415738e-01 -3.1085559e-01 -1.6841001e-01
   193 :  6.5233275e-05  6.6378598e-07  8.9870577e-05
   194 : -3.7771413e-07  2.0892439e-06 -5.7454150e-07
   195 :  2.0259227e-10  6.1470845e-10  2.4266028e-10
   196 :  3.8063853e-06  8.8087714e-07 -1.1210850e-06
   197 :  7.6876962e-02  3.1239121e-01  1.4957429e-01
   198 :  8.4117266e-10  4.3267096e-11  1.3076981e-12
   199 :  3.2362277e-07  1.1384228e-06 -4.0346317e-06
   200 :  1.1744250e-08 -3.8638199e-09 -3.7800901e-09
   201 :  9.5827277e-02 -2.0503692e-02  1.1945292e-01
   202 :  6.2475361e-01  2.3618083e-01  3.9318636e-01
   203 :  2.1650723e-09 -7.0132569e-09  1.8445724e-09
   204 :  1.1783453e-01  7.2140449e-02  2.6555291e-01
   205 :  1.1860636e+00 -1.6060726e-01  1.0469909e+00
   206 :  1.6299193e-01  3.7519650e-02  9.3419424e-02
   207 :  9.3356135e-09  1.3083973e-10 -2.0007597e-08
   208 :  4.5598544e-01  3.8172647e-01  1.9871264e-01
   209 : -1.1747292e-09  1.6689161e-09  7.9316053e-10
   210 :  1.7263468e-01  1.2933090e-01  7.5761587e-03
   211 :  3.8453094e-04 -3.7723988e-03 -7.4987987e-03
   212 : -1.6369401e-01  3.4974715e-02 -1.3249527e-01
   213 : -3.2961522e-01 -4.3986820e-02 -3.2542680e-01
   214 : -5.1466890e-03  2.6020657e-03  4.2146163e-05
   215 :  1.1159239e-06 -8.0323064e-07  8.4309305e-07
   216 :  3.2969245e-01 -3.2233955e-02  8.5345875e-02
   217 :  1.4970232e-10 -3.4734768e-10  3.8790566e-10
   218 :  2.0108115e-01  8.3768389e-03  2.0925838e-01
   219 :  1.1683994e-01  1.7094414e-02 -1.3532741e-01
   220 : -2.5927655e-06  4.8042678e-06  3.2208695e-06
   221 :  3.3416987e+00 -5.0372833e+00  2.7321706e+00
   222 : -2.4152770e-10 -7.9374356e-11  5.7637165e-11
   223 :  1.8931795e-01 -1.0456049e-02 -1.1657428e-01
   224 :  1.7395008e-06 -9.1521287e-06 -2.7994104e-06
   225 :  3.8166232e-07  8.3596828e-08 -1.5064927e-07
   226 :  2.5389986e-06 -1.8975618e-05  5.7548978e-06
   227 : -2.3986884e-09 -2.1692322e-09  1.7851879e-10
   228 : -8.7692394e-12  2.9846293e-12 -5.5455001e-12
   229 :  2.8102628e-06 -1.1202343e-05  6.4207856e-06
   230 :  1.8700350e-08  4.5171998e-08 -1.2145516e-07
   231 : -1.2885077e-03  2.8303448e-03 -2.4143797e-05
   232 :  1.1206852e-08 -1.4520097e-09  1.8787373e-08
   233 :  8.8666600e-02  2.1347539e-01  3.5452839e-02
   234 :  3.6161011e-06 -6.3370730e-07  1.7146461e-06
   235 : -6.3927352e-07 -8.4153190e-07  2.4358805e-06
   236 :  1.1221987e-03 -3.6801388e-04  1.5989785e-03
   237 : -1.8304447e-01  6.9897506e-01  1.5708934e+00
   238 : -1.9997171e-13  1.1004853e-13  4.3746817e-13
   239 : -2.0729471e-02 -1.2083801e-01 -4.0170736e-01
   240 :  5.3292935e-07  1.2138576e-07 -2.9692340e-07
   241 :  3.8446819e-02 -1.1522074e-02 -1.0556982e-02
   242 : -5.3398957e-05 -1.3570576e-04  2.1373898e-05
   243 : -4.0364521e-02  1.6543945e-01  4.6170932e-02
   244 :  1.0758904e+00  6.6264453e-01  1.9704524e-01
   245 : -3.9856159e-06 -1.1001712e-06  1.8423003e-05
   246 : -4.2754522e-14  1.1449160e-13 -8.8237369e-15
   247 :  1.7173671e-01 -7.8957556e-03  2.2551365e-02
   248 : -3.5409775e-02 -9.2745517e-02 -1.3446024e-01
   249 :  2.6634920e-06  5.9199275e-07 -4.2508300e-06
   250 : -8.1534098e-02  1.0489711e-02 -2.7073546e-01
   251 : -1.0204718e-05 -2.2419706e-06  1.9435293e-05
   252 :  4.9665096e-01  7.1319131e-02  9.5005756e-02
   253 :  6.5806570e-05 -1.3956338e-05  3.7446718e-05
   254 :  5.0437584e-01  4.0741189e-01  3.2251580e-01
   255 :  1.8055180e-01  7.8790069e-02 -1.1246975e-02
   256 : -1.2665711e-02 -6.3515770e-03  2.0059080e-05
   257 :  1.3181977e-10 -1.4213996e-10 -2.1548997e-12
   258 : -7.9485122e-07 -1.6290491e-07 -8.2901419e-07
   259 : -9.2893808e-14 -1.4371209e-12  2.5077657e-12
   260 :  2.2762695e-11 -1.0522073e-10  5.1864814e-11
   261 : -5.0761366e-01 -1.1175726e-01 -4.6006882e-01
   262 : -1.0902066e-02 -1.4987144e-03 -1.2562935e-02
   263 :  3.0781119e-06  1.3871309e-06 -4.4507746e-06
   264 :  1.5766482e-08 -4.7182302e-09 -3.5541111e-09
   265 :  1.1879857e-06  3.5253942e-06  7.4688836e-06
   266 :  6.1343865e-05 -3.3451732e-04 -8.4315656e-05
   267 :  4.0176775e-02 -1.4024625e-01  1.3562991e-01
   268 : -1.7175254e-02 -3.6982441e-02  2.2343669e-02
   269 : -1.3190935e-04  7.1671527e-05  7.9926902e-05
   270 :  5.3327503e-05 -1.5037746e-05 -3.9846856e-04
   271 : -2.9942004e-05 -3.9889780e-05  8.6798072e-05
   272 :  2.7463928e-01  2.1983830e-01  1.0700622e-01
   273 :  9.1416240e-03 -1.8289250e-02  9.2326366e-03
   274 :  8.0901258e-02  1.6250106e-01  1.8502690e-01
   275 :  2.3117185e-08 -1.5498885e-08 -1.2561355e-08
   276 : -4.1041472e-05  1.1153240e-04  1.9747264e-04
   277 : -9.7682375e-09 -4.2849218e-08  1.3763591e-07
   278 : -9.1157919e-03 -1.9068271e-02  2.1608378e-03
   279 :  1.0875548e-03  7.6468531e-04  3.7887120e-04
   280 : -5.9238025e-05  1.0882471e-04 -1.6261878e-05
   281 : -4.2050565e-03 -5.6636966e-04 -6.9013722e-03
   282 :  1.1358960e-11  4.9076778e-11  2.5689823e-11
   283 :  3.2933050e-01 -4.1589128e-02  2.8479406e-03
   284 : -3.5054319e-04 -1.3321173e-04  5.4403706e-05
   285 : -1.5992982e-04  1.7249071e-04  5.4138571e-05
   286 : -2.6199583e-03  2.3199051e-03  1.7867472e-03
   287 :  1.5362366e-01 -3.5554122e-02  4.2872742e-02
   288 : -9.6869814e-11  1.1780073e-10 -5.8940326e-11
   289 : -5.3474751e-07 -7.1700556e-07  1.8554628e-06
   290 : -2.2471906e-06 -6.0185120e-07  3.0850415e-06
   291 : -6.1002971e-03  3.3411097e-03 -8.8460835e-03
   292 : -2.5436024e-10  6.4259674e-11 -3.5462169e-10
   293 : -1.2749213e-08  5.3401234e-08 -2.4048936e-08
   294 : -1.4840569e-05  2.4027063e-05  3.0104699e-05
   295 :  4.6299809e-02 -4.3601261e-01 -4.3150260e-01
   296 : -3.9000619e-03  1.4936477e-03  2.6568692e-03
   297 :  3.1936984e-01  2.3284022e-01  3.7884949e-02
   298 :  3.2613113e-06 -1.8799643e-05  1.2295788e-06
   299 : -1.1269241e-04 -4.4151648e-05 -3.3669860e-04
   300 : -1.0562711e-04  6.7427747e-05  3.3673762e-05
   301 : -1.7941646e-02 -6.6942576e-03  1.0505590e-03
   302 : -4.5504867e-02  1.0949073e-01  6.2662704e-02
   303 : -8.6895912e-06 -7.4840145e-06  1.1585346e-04
   304 :  1.0176597e-01  1.2272725e-02  1.3327585e-01
   305 : -1.8956621e-09  1.6717190e-09  1.2389269e-09
   306 :  9.5359143e-09 -3.5391770e-09 -3.8696317e-09
   307 :  6.9203304e-04  6.7871521e-05  4.8892316e-04
   308 :  2.1576587e-01  1.9257505e-02  2.6767478e-01
   309 : -3.9741449e-02  6.5567758e-02  7.5326705e-02
   310 :  2.9060083e-01  5.3445596e-02  1.7846417e-01
   311 :  1.9657291e-05  1.2181784e-05  2.0309889e-05
   312 : -1.1992062e-03 -5.7373421e-03  1.6663476e-03
   313 :  2.2871927e-06  6.8286781e-06 -6.3267988e-07
   314 : -3.6609317e-01 -3.1201305e-01 -1.9873419e-01
   315 :  1.4333980e-03  5.3266227e-04 -6.7009618e-04
   316 : -1.0885945e-05  1.6843823e-05  2.4264297e-06
   317 : -1.8525834e-05 -3.6165849e-06  1.9939644e-06
   318 :  8.7318973e-03  1.6937795e-02  1.6562264e-01
   319 : -9.3187454e-03 -1.0267765e-03 -5.6179823e-03
   320 :  2.4918498e-02  1.1646853e-02 -7.7904251e-03
   321 :  8.5222024e-04  2.4929525e-03 -8.5320075e-04
   322 :  2.9333618e+00 -3.1781989e+00  1.7246765e+00
   323 :  2.2567389e-01  2.1063830e-01  5.7459246e-02
   324 :  6.0015134e-04  1.9878974e-02 -9.6741344e-02
   325 :  3.8945504e-10 -4.0422296e-10  7.5451201e-10
   326 : -3.8478802e-04 -7.1698108e-04  1.8995645e-03
   327 :  2.5763283e-01  1.2831277e-01  1.0733263e-01
   328 :  9.9290190e-11 -4.0437604e-10  1.5054219e-10
   329 : -6.9902452e-02  7.7849130e-01  1.0129211e+00
   330 :  3.7141289e-02  2.6830040e-03 -9.3928075e-03
   331 :  2.6663342e-01  1.0843817e-01  4.9045972e-02
   332 : -1.3626331e-05  3.8867605e-05 -5.3641156e-06
   333 :  1.7840856e-02  1.4455976e-01  7.9396564e-02
   334 : -4.0996475e-04  1.2310507e-03  2.3313318e-04
   335 : -9.1830544e-06 -7.8700836e-07 -3.8260065e-06
   336 : -2.9012348e-04  7.5727394e-05  2.2708911e-05
   337 :  7.8713383e-05 -3.6377840e-05 -4.1293751e-05
   338 : -9.1364802e-05 -1.5887467e-04 -1.0744595e-04
   339 :  2.1743799e-02  1.9721453e-01  2.4439091e-02
   340 :  8.9335613e-11 -2.2101459e-10 -3.4225162e-10
   341 : -9.7474817e-06 -1.4208562e-05  3.8109864e-05
   342 :  2.7303303e-06 -1.2655940e-05  1.5468415e-06
   343 : -3.5877505e-04 -1.5199854e-04 -1.6191127e-04
   344 :  1.0393963e-03  7.8705580e-05 -4.7843512e-04
   345 :  2.4287823e-02  1.2556766e-01  1.7412901e-02
   346 :  7.5562416e-04 -4.1496507e-03 -2.8355378e-04
   347 : -1.1721660e-04  8.5695236e-05 -6.0941997e-05
   348 :  1.4721622e-11 -2.7490373e-10  4.6922984e-11
   349 : -3.1244693e-03 -1.3818804e-03 -9.6376835e-04
   350 : -8.1815310e-05 -7.4762737e-04  1.6147971e-04
   351 :  1.1708248e-01  1.3082138e-01  1.1361420e-02
   352 : -1.7221524e-05  2.9424099e-05  3.0327739e-05
   353 :  5.7709004e-02  1.1739824e-01 -6.3651992e-03
   354 : -5.8376751e-07  3.4852224e-08  2.4422685e-06
   355 :  7.4005168e-05 -5.7838969e-06  5.8233501e-05
   356 :  1.2389586e-06  6.9788592e-06 -8.9815406e-06
   357 :  5.1818277e-07 -1.6572636e-07 -1.3423394e-07
   358 :  2.4353992e-04 -1.3901945e-04 -5.5135355e-04
   359 :  2.3283608e-07 -3.8979847e-07  4.6442462e-07
   360 :  8.4053213e-05 -1.0118772e-04  4.9036880e-05
   361 :  6.7289345e-04  5.7509020e-04 -4.2795272e-03
   362 :  1.0473725e-06 -3.2046278e-06 -3.1565357e-06
   363 : -1.8795660e-04 -9.7103395e-05 -3.3273471e-04
   364 :  1.8004824e-05  4.0165845e-05 -1.0827100e-04
   365 :  5.3369381e-04 -5.7472149e-03 -8.0423563e-03
   366 : -4.0700703e-02  1.3375618e-01 -3.8299359e-02
   367 :  1.3005649e-01  1.3258359e-01 -5.0175332e-02
   368 : -4.4231764e-03  5.6173717e-04 -2.3002452e-03
   369 :  3.7941709e-01  4.7009240e-01  2.4404752e-01
   370 :  2.0470473e-10 -3.9535193e-10  4.1543251e-10
   371 :  6.0159170e-02  5.5792456e-02 -2.5556450e-02
   372 :  3.6893045e-13  5.5451728e-13 -1.5151708e-12
   373 : -3.7748359e-07 -1.0496640e-07 -7.2932197e-07
   374 :  2.5291774e-08 -7.3059416e-09  2.3476028e-08
   375 :  4.8331431e-07 -1.0973780e-06  4.3119534e-05
   376 : -2.5940635e-05  2.3760684e-04 -1.4269769e-04
   377 :  1.2569827e-05  2.2333441e-05 -9.3812614e-07
   378 : -1.4835279e-09 -3.0754412e-09  1.1097431e-08
   379 :  7.9089444e-02  3.4304380e-02  2.6886504e-03
   380 : -1.0140124e-04 -2.5776019e-04  2.1239324e-04
   381 : -9.2921224e-07  2.6963289e-06 -1.1547006e-07
   382 :  7.0393188e-08 -1.5160317e-07 -3.6288479e-08
   383 : -1.7941954e-14 -1.2292695e-13  2.5046657e-13
   384 :  1.6520968e-06 -4.0849224e-06  8.7986116e-07
   385 :  1.4538918e-01  6.2318103e-02  5.1870396e-02
   386 :  1.4884855e-06 -1.5810408e-05 -1.1701803e-05
   387 : -4.2143162e-08  1.2742531e-07 -1.6710493e-08
   388 : -3.2720696e-04  6.3698176e-05  5.0373194e-05
   389 :  3.7378033e-06 -7.6535849e-06 -1.8753850e-05
   390 : -1.1783112e-07  2.7988557e-07  4.0052029e-06
   391 :  1.3036859e-01  1.4408405e-01  5.0447782e-02
   392 : -8.0437242e-06  2.5145732e-06 -2.4286387e-06
   393 : -9.7433864e-06  6.1736288e-05  3.8839334e-05
   394 :  1.2761886e-05  8.2878924e-06 -6.4847782e-06
   395 :  2.9231902e-04 -6.1404051e-06  5.2961754e-04
   396 :  1.6553749e-04 -6.0625058e-03  2.1818591e-03
   397 :  1.0639339e-01  2.7841717e-02 -3.7006325e-04
   398 : -4.0428443e-10 -2.0454060e-10  1.2294048e-09
   399 :  5.7996365e-07  1.7012293e-06 -4.5650934e-06
   400 : -9.7331555e-07 -1.5598664e-06 -3.6555319e-06
   401 : -1.1177250e-02 -4.8692914e-03 -7.9423732e-04
   402 :  1.2257338e-02 -1.1862117e-02 -1.4687406e-03
   403 : -4.4205450e-05 -1.1659499e-04 -3.6143953e-04
   404 :  1.6578075e-06 -2.0294595e-06 -8.4671874e-06
   405 : -3.7764733e-05 -4.7672291e-07  5.5721587e-06
   406 :  2.2337988e-01  1.6336092e-01  3.1012375e-02
   407 :  5.5603378e-06  3.1850581e-06  6.3519279e-06
   408 :  5.4080105e-07 -8.4834770e-07  5.0231142e-07
   409 :  5.9352876e-05 -1.8572943e-05  2.9078029e-05
   410 : -5.5597047e-06  2.6943039e-06  4.4156242e-06
   411 :  6.7350378e-05  8.0673448e-05  1.6111931e-06
   412 : -2.8529962e-04 -1.0282175e-04  2.9135324e-04
   413 :  3.6469055e-05  6.2691487e-05 -9.9147794e-05
   414 :  9.9110262e-05  2.4498616e-05 -8.9848001e-06
   415 : -1.0241880e-05  1.5612498e-05  1.5777872e-05
   416 :  5.5332546e-08 -5.2893279e-09  2.1678423e-07
   417 :  1.6611106e-01  1.8534991e-01  1.1004319e-01
   418 :  1.3264700e-02 -2.4107867e-02 -5.7451432e-02
   419 :  2.4052290e-01  2.9905655e-02  1.2895585e-01
   420 : -2.9282340e-02  4.1193702e-02 -2.6178461e-02
   421 : -1.4941125e-04  7.9920974e-04 -6.0986773e-04
   422 : -1.8200418e-10  4.5352850e-11  6.6346491e-11
   423 : -1.0221261e-04  3.4226847e-05  8.2455979e-05
   424 :  9.4057609e-02  2.4366781e-01  6.3598878e-02
