Number of elements 658
    49 : -2.3930211e-01 -2.5665706e-01 -2.2568064e-01
    50 : -2.2436322e-03 -5.2844582e-03 -1.6378268e-03
    51 :  2.5586232e-01  2.3678683e-01  1.4712109e-01
    52 :  3.0609982e+00 -5.1666079e+00  2.5888461e+00
    53 : -6.1099858e-03  2.4962784e-04 -7.9045771e-03
    54 : -1.4126025e-02 -1.2407859e-01 -1.8874437e-01
    55 : -2.8108921e-02 -1.3026620e-01 -1.0961412e-01
    56 : -8.0626830e-02 -1.9623697e-01 -7.2948807e-02
    57 :  2.4013907e+00 -3.1210805e+00  2.3938191e+00
    58 : -5.8833867e-10 -6.1221644e-10  2.0944883e-09
    59 :  2.1092262e-01  1.1844209e-01  1.0783592e-01
    60 :  7.7237737e-02  7.0321101e-02  7.5238684e-02
    61 : -5.5587132e-02 -1.0366752e-01  1.5863614e-02
    62 :  1.8877261e-05 -8.7983074e-05  2.7170022e-05
    63 : -9.1086468e-02 -1.1625766e-01 -3.8119154e-03
    64 :  4.3566010e-05 -1.1792763e-04  3.1051340e-05
    65 :  2.4491833e-01  1.5428982e-01  1.3078364e-01
    66 :  3.1103597e-06  7.6033615e-05  7.5704415e-05
    67 : -1.0346761e-01 -1.0960868e-01 -8.8765266e-02
    68 : -1.4309626e-01 -5.9354572e-02 -1.6599489e-01
    69 : -3.3438989e-02  1.0756059e-02 -2.9204348e-02
    70 : -5.2706520e-04 -6.1550654e-03 -4.7966046e-03
    71 :  8.8791730e-02  1.3984081e-01  3.6756634e-02
    72 :  1.7883156e-01  1.4780903e-01  1.0264922e-01
    73 :  2.0708733e-01  7.4202646e-02  4.1902818e-02
    74 :  1.0322112e-07  2.3589410e-07 -5.6619820e-08
    75 : -2.2487326e-08  3.1251122e-07 -2.2271083e-07
    76 :  7.7238609e-03  1.1739780e-02  3.5402121e-02
    77 : -3.3464517e-05  3.1809011e-05 -6.6288506e-05
    78 :  8.5981056e-04 -4.9648768e-04  2.1793572e-03
    79 :  7.0001732e-08  6.3816050e-07 -6.7462864e-07
    80 :  5.3520923e-09 -9.9144729e-08  1.8567470e-08
    81 : -1.0811085e-04 -5.0962576e-04  3.0325771e-04
    82 : -1.0084712e-08  4.5581404e-08 -7.2000003e-08
    83 : -1.4758653e-04  1.6522517e-04  1.2930601e-04
    84 :  1.5451608e-01  1.3923832e-01  1.1029162e-01
    85 :  5.3360132e-02  1.8747980e-03  1.5845626e-01
    86 :  7.6384965e-07 -2.2955962e-06 -1.2260193e-06
    87 : -2.0442859e-05  1.0412903e-04 -6.0271690e-05
    88 : -1.4813964e-01 -1.2973066e-01 -1.4900568e-01
    89 : -3.9974044e-03  8.3176491e-04 -2.9242610e-05
    90 :  1.2669423e-01  1.0539831e-01  1.3690590e-01
    91 : -9.6742637e-02 -2.5574024e-01 -2.5648181e-01
    92 : -3.3655874e-03  1.3751589e-03  4.8383000e-04
    93 :  6.3496849e-02  2.3254501e-02  1.0429600e-01
    94 : -9.4150283e-02 -7.4325287e-02 -2.0236055e-01
    95 : -5.7289902e-02 -1.7656471e-01 -1.7466568e-01
    96 :  2.7631951e-04 -1.4787074e-05  4.6190286e-04
    97 : -4.3613503e-02 -1.2026758e-01 -1.2277477e-01
    98 :  1.2838347e+00 -9.1701541e-01  6.7166550e-01
    99 :  1.8009719e-04 -3.0812803e-04 -1.0245471e-04
   100 : -1.7314933e-04 -5.6274699e-05 -2.4006010e-04
   101 : -1.6787975e-03 -5.2622918e-03 -7.9739705e-03
   102 : -1.3702606e-01 -1.3964948e-01 -1.5686375e-01
   103 :  1.9358682e+00 -3.9857117e+00  2.1932592e+00
   104 : -1.1746633e-02 -6.8847209e-03  5.8344633e-02
   105 : -6.9108754e-06 -3.7752951e-05  4.9567640e-06
   106 : -1.6798088e-02  3.1100045e-02 -1.6593422e-02
   107 : -3.0505878e-05  2.3378921e-05  3.9731478e-05
   108 :  6.1477649e-06 -5.1950176e-06 -4.4692566e-07
   109 : -1.9751393e-04 -1.7347836e-04 -5.5627935e-05
   110 :  1.5835726e-01  1.5706347e-01  5.6931146e-02
   111 : -3.0440259e-04  1.7516931e-04  2.6687627e-04
   112 :  3.4767200e-03  6.4357673e-02  1.2258060e-01
   113 :  5.3009049e-02  6.1970667e-02  1.3611170e-01
   114 : -3.3986907e-02 -3.2670698e-02 -1.3995790e-01
   115 :  1.5097224e-01 -3.9850891e-02 -1.9542350e-01
   116 :  2.8804315e-05 -1.3800699e-04 -1.0211817e-04
   117 : -2.2040989e-03  4.6455867e-02 -1.3408709e-02
   118 : -3.9235967e-02 -3.1794274e-02 -2.0055362e-02
   119 :  2.5502813e-03  2.1362184e-03 -2.4695764e-04
   120 : -3.1618050e-01 -2.9067856e-01 -3.2010344e-01
   121 :  1.1047468e-06 -1.1282281e-06 -1.0460473e-06
   122 : -5.7773204e-01 -5.1181473e-01 -4.6894987e-01
   123 : -6.4363788e-02 -7.0073885e-02 -4.4095550e-02
   124 :  2.5972912e-02 -9.8619014e-02  1.9895100e-01
   125 : -5.0959314e-06  6.1245723e-06 -1.8488466e-06
   126 :  1.0914498e-05  1.3290161e-03 -5.1659530e-04
   127 :  5.5497680e-06 -5.0437177e-06  2.3856319e-06
   128 :  1.1526273e-04  4.4191450e-04  9.2472081e-06
   129 : -8.9294896e-02 -7.9224141e-02 -7.3324259e-02
   130 : -2.9011583e-04  7.6877339e-05 -4.3950546e-04
   131 :  1.5002801e-01 -4.8594863e-02 -1.5227827e-01
   132 : -7.4089850e-06  1.3414850e-05 -2.0523585e-07
   133 :  2.7823103e-06 -3.2890823e-06  3.7848787e-06
   134 : -1.1128893e-01 -8.3007610e-02 -6.0723640e-02
   135 :  2.9191709e+00 -2.8429650e+00  3.4717663e+00
   136 : -3.3235797e-03 -3.0572859e-04 -5.7343726e-03
   137 : -4.0293913e-09  7.1021432e-10  2.0090973e-09
   138 :  4.7937119e-07 -1.0038849e-06 -4.3778552e-07
   139 :  1.0512997e+00 -2.0251708e+00  2.1525959e+00
   140 :  3.0437421e-03 -2.4128440e-03  1.1625031e-03
   141 :  1.3969058e-04  2.9967018e-05  7.2488098e-05
   142 : -3.8857687e-03 -1.2034964e-01 -4.8693010e-02
   143 : -1.2844845e-04  1.5290485e-06 -2.3919723e-05
   144 :  9.9609274e-04 -1.4599679e-03 -1.1541987e-02
   145 :  4.0094341e-07 -1.9106092e-07  2.3450277e-07
   146 :  9.9647567e-02  3.8573927e-02  1.1926159e-01
   147 : -4.9106990e-02 -5.1189202e-02 -5.1075707e-02
   148 :  8.6605052e-06 -9.8115430e-06 -2.5772915e-05
   149 :  6.8556732e-02  2.2902801e-01  1.0826904e-01
   150 :  3.1905074e-05  4.4497827e-05  3.9348495e-05
   151 : -1.3454935e-01 -7.8051774e-02 -1.2565027e-01
   152 : -3.7244375e-09  1.0652188e-08 -2.0259485e-08
   153 :  7.7570021e-02  5.8180687e-02  4.1917959e-02
   154 :  2.2003467e-04  6.0469381e-05 -9.2334717e-05
   155 : -4.9301798e-03 -5.0474818e-03  5.4825949e-04
   156 :  5.9743295e-05  3.9258747e-05  3.0450289e-06
   157 :  1.3500856e-01  9.5643220e-02  1.1291073e-01
   158 : -4.7584670e-02 -5.2558379e-02 -9.8292893e-02
   159 : -1.0992977e-04 -6.9964201e-05 -1.3524971e-04
   160 : -1.5493627e-02 -1.1243027e-01 -7.8475200e-02
   161 : -5.1166410e-01 -6.8009741e-01 -6.4546869e-01
   162 : -1.0863171e-01 -1.3325018e-01 -1.7188335e-01
   163 : -4.9057667e-02 -1.1119824e-01 -1.4328211e-01
   164 :  2.3022787e+00 -3.3395346e+00  3.0726612e+00
   165 :  6.1877465e-03 -1.7484968e-01 -4.3157052e-02
   166 : -4.2018579e-02 -1.6682260e-01 -3.7759421e-02
   167 :  4.7387010e-06 -2.1262508e-06  8.6002513e-07
   168 :  3.5033523e-02  3.3038247e-03 -1.1553551e-02
   169 :  2.3595921e-05  2.2238999e-05 -1.4955044e-05
   170 : -5.4158697e-03 -6.5861348e-03  1.8528090e-02
   171 : -9.8717850e-05 -5.1393533e-05 -2.1984917e-04
   172 : -8.7202926e-03 -1.5603393e-03  3.6824331e-02
   173 : -9.0337191e-02 -3.8160994e-02 -1.1570381e-01
   174 :  1.0683479e-04 -1.0683271e-04 -8.9900116e-05
   175 :  1.0460880e-03  2.0682119e-03  1.4725599e-03
   176 :  7.3004505e-04  1.3491504e-03  2.2326267e-03
   177 : -8.2799485e-02 -7.4664367e-02 -6.7285939e-02
   178 : -5.6037530e-03 -9.5397710e-02 -9.1248841e-02
   179 : -7.1423635e-02 -6.9321177e-02 -8.1141809e-02
   180 : -3.4759523e-01 -1.3856394e-01 -2.0152881e-01
   181 : -1.1072534e-01 -1.0673653e-01 -7.7768031e-03
   182 : -1.1226339e-01 -1.4031916e-01 -8.2884486e-02
   183 :  1.3443666e-05 -2.2436115e-05 -1.5342942e-05
   184 : -1.2115020e-02 -7.9896591e-02 -1.0009175e-01
   185 :  2.2569451e-10 -2.6200708e-10 -5.3787905e-12
   186 :  1.0228499e-03  1.2144328e-03  1.8779535e-03
   187 : -1.2504287e-01 -1.2041066e-01  7.0910663e-02
   188 :  1.3309148e-07  1.6693102e-05 -1.1761159e-07
   189 : -2.3424996e-06  7.4816214e-06 -2.6384655e-06
   190 :  1.4669922e+00 -1.9833078e+00  9.7044985e-01
   191 : -1.3292689e-01 -3.4456992e-02 -3.5480299e-02
   192 : -1.3154401e-01 -1.6600123e-01 -1.9897521e-01
   193 :  2.3134771e-03  1.0120064e-03  1.5832787e-03
   194 :  2.8001126e-05 -6.0619775e-06  5.7556531e-05
   195 :  2.6351846e-07 -7.0336316e-07  4.6798696e-07
   196 : -2.4484064e-04  1.6252139e-04 -5.5412978e-04
   197 :  5.5616445e-03  1.8357225e-02 -1.4044290e-02
   198 :  4.9588193e-07  4.5071100e-07 -1.6903003e-06
   199 : -7.9578741e-05  1.3030469e-05 -9.1690435e-05
   200 :  1.6511407e-07 -1.7930803e-06  8.4032869e-07
   201 : -4.8679519e-02 -7.0419267e-02 -3.1357010e-02
   202 :  6.1991201e-01 -2.3663273e-01 -3.6913336e-01
   203 :  3.9829616e-07 -1.7064572e-06  5.7770397e-07
   204 :  2.4495970e-02  5.5733023e-02  8.9710582e-02
   205 :  2.4052135e+00 -4.4936484e+00  3.2187935e+00
   206 : -2.3371366e-02 -3.7460721e-02 -3.6418493e-02
   207 :  9.6106918e-07 -4.7021301e-07 -2.4623142e-06
   208 : -4.0631996e-02 -3.8306803e-03 -6.1441449e-02
   209 : -2.6120363e-07  3.7472983e-07  3.7581441e-07
   210 : -7.4233004e-03 -1.3456143e-01 -6.0065151e-02
   211 :  1.1462965e-01  1.8992626e-02  5.8166293e-02
   212 : -1.3306729e-01 -1.0595986e-01 -2.6858298e-01
   213 : -9.2840455e-02 -1.0263865e-02 -1.1924235e-01
   214 :  9.2034609e-02 -1.8602793e-03  3.8312981e-02
   215 :  3.0472242e-05  8.9262415e-06  4.3462368e-06
   216 : -6.2833552e-03 -1.6268844e-01 -7.1674876e-02
   217 : -1.9903882e-08  4.6116189e-09  2.6006859e-08
   218 :  4.7504682e-02  5.1775249e-02  6.0394468e-02
   219 : -1.1765916e-01 -2.4645833e-01 -1.8889729e-01
   220 :  4.7060375e-05 -1.9606490e-04 -1.5709025e-04
   221 :  2.3440984e+00 -5.0752434e+00  2.0680423e+00
   222 :  6.4018568e-08 -1.1565854e-07 -1.7382839e-08
   223 : -1.1552339e-01 -2.5404571e-01 -1.4318721e-01
   224 : -4.3580765e-04 -1.2456953e-04  5.3060766e-04
   225 :  3.0128813e-06  1.1885220e-05 -1.2551014e-05
   226 : -1.6254355e-04  1.3274950e-06 -2.6133700e-04
   227 : -5.4725099e-07  1.0415334e-07 -1.8229890e-07
   228 :  4.6309646e-09 -1.6992157e-09 -4.7368332e-09
   229 :  3.9499004e-05 -3.2651102e-04  1.5808218e-04
   230 : -2.1777326e-06 -1.2448405e-05 -5.4789799e-06
   231 :  6.3234070e-03 -1.5620056e-02 -1.3302684e-02
   232 :  3.3625985e-06  1.1806298e-06 -1.4360786e-06
   233 : -4.2250882e-02 -6.6497515e-02 -1.5290875e-01
   234 : -1.1211475e-04  8.6291001e-06 -9.3496619e-05
   235 :  7.1598498e-05  6.6433852e-05 -2.4326889e-05
   236 :  2.6939472e-04 -7.5469907e-03  2.5921631e-02
   237 :  3.2195858e+00 -4.5730071e+00  3.3780632e+00
   238 :  2.8816182e-10 -6.7228349e-10  1.5444838e-10
   239 : -1.2462740e-01 -1.9311530e-01 -2.0074169e-01
   240 :  1.9644374e-05  1.1602178e-05 -1.2747552e-05
   241 :  1.7968900e-01  3.8026836e-02  1.2989792e-01
   242 :  5.3762607e-04 -4.8860854e-05  2.0909831e-04
   243 : -8.9625852e-02 -6.1019205e-02 -5.2978179e-02
   244 :  1.9717435e-01 -5.2633878e-01 -6.2486627e-01
   245 :  2.1470284e-05 -1.8532843e-05  5.0557545e-04
   246 : -8.8914347e-11  2.7330815e-10 -2.3356015e-10
   247 :  1.2918456e-01  7.7423989e-02  1.0377917e-01
   248 : -7.4483582e-02  1.4417016e-02 -1.4447801e-01
   249 :  2.4593530e-04 -3.1616963e-04 -3.3406585e-07
   250 : -7.3540258e-02 -6.0295286e-02 -1.4849606e-01
   251 : -4.1580545e-06 -1.3517140e-04  1.1005998e-03
   252 :  1.8741096e-01 -7.7906096e-02 -5.2421887e-02
   253 :  1.4764116e-03  2.6221523e-05  1.2220373e-03
   254 :  6.2015536e-01 -6.0156964e-05 -2.3318153e-01
   255 :  1.2019309e-01  9.7201737e-02  7.5460854e-02
   256 :  8.5083616e-02  1.3193431e-01  5.6747502e-02
   257 :  1.3411233e-07 -6.1989419e-07  1.8763104e-07
   258 :  1.8918020e-04  1.1066091e-05  1.1592157e-04
   259 :  2.0243220e-09 -4.3353767e-09  4.4252297e-10
   260 : -1.5465647e-08 -6.6715715e-08  1.6157716e-08
   261 : -1.1680811e-01 -7.2369385e-02 -1.5248472e-01
   262 :  4.5020710e-02  2.0055500e-01  1.3291023e-01
   263 : -3.2415525e-04  1.1165020e-04 -2.6524441e-04
   264 :  9.2980560e-06 -9.4428684e-07 -2.3559935e-06
   265 : -6.5330667e-05 -1.2696636e-04 -2.4442059e-04
   266 :  1.5539517e-03 -1.2048966e-02 -1.9676145e-03
   267 : -7.8603754e-02 -8.9196465e-02  4.8164929e-02
   268 :  7.0068050e-01 -1.3074712e-02  8.8571169e-02
   269 : -1.0873600e-03  1.0183151e-03  1.2886704e-03
   270 :  1.2319026e-03 -8.2107931e-04 -1.2651776e-02
   271 : -2.2124690e-03 -9.6515251e-04  2.1282018e-03
   272 : -4.8596781e-02 -7.0534970e-02 -3.5930970e-02
   273 :  4.4211026e-02  1.9588958e-01  2.3922798e-01
   274 :  4.6169430e-02  1.0901955e-01  6.6738753e-02
   275 :  8.9275214e-06 -1.1484885e-05 -1.6143450e-05
   276 :  8.3020998e-04  2.2803873e-03  2.4951525e-03
   277 :  1.0398819e-05 -7.0133800e-05  7.9092243e-06
   278 :  7.1661586e-02  1.5555697e-01  2.5470222e-03
   279 : -2.0125296e-03  3.5646826e-03 -3.5528425e-03
   280 :  5.3786382e-04 -3.5498926e-03  1.5748745e-04
   281 :  1.0730993e-01 -1.7409606e-03  5.4799288e-02
   282 :  3.3998921e-08 -8.9716762e-09 -7.3076716e-08
   283 : -1.2603091e-01 -4.2947470e-01 -2.4775975e-01
   284 : -7.8106145e-04 -1.0724091e-02  3.7583092e-03
   285 :  2.6295265e-03  3.3864176e-03 -1.7301644e-03
   286 :  4.9503281e-02  4.1918837e-03 -1.4329422e-02
   287 :  1.4954895e-01  1.1168648e-01  7.9034695e-02
   288 : -2.1288379e-07  3.9948197e-07  1.3846098e-08
   289 : -2.2037101e-05  1.0025556e-04  1.0033774e-04
   290 :  5.4411079e-05 -1.7738309e-05 -1.6673913e-04
   291 :  6.7775676e-02 -6.2144774e-03  1.0741214e-01
   292 :  2.0979091e-07 -1.0335457e-07 -5.0698959e-08
   293 :  1.2303934e-05  1.5380324e-05 -5.3894921e-06
   294 : -7.1860995e-05  2.0928794e-04  4.0266562e-04
   295 : -2.0863668e-01 -2.3889223e-01 -1.7053681e-01
   296 :  7.0912436e-02  5.3725038e-02  6.4600755e-03
   297 :  1.9683790e-01  1.6476875e-01  6.8121311e-02
   298 : -2.1762953e-04 -3.2331405e-05 -1.2791033e-04
   299 : -1.3906359e-02 -1.2070584e-02 -1.8478112e-03
   300 :  9.7300143e-04  1.2855589e-03  3.1708516e-04
   301 :  9.1837695e-02  1.8082184e-01  3.2304594e-02
   302 : -2.0837859e-01 -9.4135378e-02 -2.4803391e-01
   303 :  3.1043443e-04  8.4286929e-04  1.8872693e-03
   304 : -3.3848875e-02 -2.0882694e-01  4.8366721e-02
   305 : -2.0243142e-06 -9.7651751e-07  1.0350232e-06
   306 :  7.5942698e-06 -2.5333097e-07 -8.1796588e-07
   307 : -3.8488510e-03 -7.3476936e-04 -2.9967044e-03
   308 :  1.6495038e-01  8.3185876e-02  1.6443306e-01
   309 : -1.1464992e-01 -1.2373176e-01  3.8287736e-02
   310 : -1.1492687e-02  3.2736814e-02  1.9129201e-02
   311 :  1.3012260e-03 -4.1748179e-05  4.5411246e-04
   312 :  3.3230366e-03  5.5906414e-02 -2.6499238e-03
   313 :  1.1675646e-06 -1.7610557e-04 -1.1833528e-05
   314 : -1.3809732e-01 -1.0307285e-01 -8.8994279e-02
   315 : -1.2919096e-02 -1.4575264e-02 -1.1839254e-03
   316 : -1.4998947e-04  2.7577337e-04 -1.0458700e-04
   317 :  2.0053930e-04 -5.5578466e-04  7.7434596e-04
   318 : -6.9840202e-02 -8.4262992e-02 -3.0377241e-02
   319 :  7.9912367e-02  2.5310303e-02  1.2106730e-01
   320 :  1.5251896e-01  8.4666752e-02  3.0352810e-02
   321 : -1.4443059e-02 -1.0190741e-02  2.2480708e-04
   322 :  2.3685981e+00 -4.9458061e+00  2.2861595e+00
   323 : -1.8457839e-02 -1.4036009e-02 -2.6333227e-03
   324 : -1.3241545e-01  2.3919955e-02 -9.5218729e-02
   325 : -3.2567087e-07  3.4848281e-07 -6.4343030e-07
   326 : -8.6004837e-03 -7.4356101e-03  6.6694400e-03
   327 :  1.1524732e-01  8.6080382e-02  4.5955017e-02
   328 : -4.1872918e-08  5.5214643e-08 -1.5365588e-08
   329 :  1.1651047e+00 -5.6450566e-01 -5.1246718e-01
   330 :  1.7164288e-01  9.1512610e-02  3.8886724e-02
   331 :  1.7077389e-02  2.5715723e-02  4.5154782e-02
   332 : -1.5281440e-05  6.2356841e-04  1.0972241e-05
   333 :  6.3522078e-02  1.9935586e-01  9.1361888e-02
   334 : -3.5158303e-04 -4.8933771e-03 -4.1484966e-03
   335 : -5.2912371e-05 -6.6411499e-05 -4.1048719e-05
   336 : -2.7848247e-03  2.0867885e-03  8.5651498e-04
   337 :  2.2438358e-03 -1.1985022e-03 -1.2840663e-03
   338 : -1.1861597e-03 -4.6010560e-03  7.5063682e-04
   339 :  7.7798294e-02  1.0043596e-01  9.7900677e-02
   340 : -1.6337473e-07  2.4117516e-07 -5.1795822e-08
   341 : -4.6091466e-04  5.5596873e-04  2.2967250e-03
   342 : -5.9797432e-05 -1.4315881e-04 -1.3129131e-04
   343 : -1.5098752e-03 -4.2229315e-03  5.3278854e-05
   344 : -4.4568170e-03 -7.7246264e-03 -2.4006669e-03
   345 :  7.5101927e-02  1.4406738e-01  5.4866685e-02
   346 : -4.1911564e-03  6.2994013e-02  1.1768090e-02
   347 :  8.0934826e-04 -1.9281463e-03 -7.9563304e-04
   348 :  3.6549507e-08 -8.8464452e-08 -4.8774534e-08
   349 :  8.9057781e-02  4.7685807e-03  1.5916799e-03
   350 : -1.6828332e-02  7.9711791e-03  7.6823922e-03
   351 :  8.9735969e-02  1.0782221e-01  3.9492981e-02
   352 : -4.0428238e-04  9.6568724e-04  1.0722713e-03
   353 :  1.0298107e-01  1.3478082e-01  5.4099836e-02
   354 :  4.5830150e-05  1.3161311e-04 -2.9752166e-05
   355 :  1.3680830e-03 -1.4323044e-05  6.6377820e-04
   356 :  1.4917025e-04 -2.0303454e-04 -3.4888773e-04
   357 :  1.9570049e-05 -1.2018295e-05 -5.2603254e-06
   358 :  8.9920143e-03 -1.8842858e-03 -2.4947411e-02
   359 :  3.2636312e-05  7.4301797e-05 -1.2535539e-05
   360 :  3.9411239e-03 -7.2157916e-03  4.7234931e-03
   361 : -1.3866624e-03 -2.4383369e-03  5.6924877e-02
   362 : -2.3615370e-05 -1.4005816e-04 -1.8085538e-05
   363 : -2.3339629e-03 -9.5074306e-03 -1.4700885e-02
   364 :  3.2918635e-04  2.5456082e-04  3.9272412e-04
   365 :  4.3105354e-03  1.3544630e-01  9.2463963e-02
   366 : -1.9839399e-01 -1.9851556e-01 -2.5217720e-01
   367 : -5.9389215e-02 -2.5516994e-02 -9.8961133e-02
   368 :  1.1235428e-01  5.0060648e-02  1.7424116e-01
   369 :  1.1701022e-02  9.6761232e-02  9.0293144e-02
   370 : -1.4723517e-07  3.2207026e-07 -3.4250351e-07
   371 :  6.8382976e-02 -4.0363053e-02  1.9189031e-02
   372 :  8.7858620e-10 -3.7288349e-10 -2.7029136e-09
   373 :  3.7579409e-05  4.0198946e-06  1.6684020e-04
   374 :  3.0834395e-06 -5.9611419e-07  7.9893951e-06
   375 :  5.9784139e-04 -3.7578277e-04  1.8251237e-03
   376 : -2.5370853e-03 -4.6126691e-03  8.1342899e-04
   377 :  1.4622819e-04  6.2906881e-04 -2.1973570e-05
   378 :  5.4798635e-06 -1.0042483e-05  5.3510938e-07
   379 :  1.5241973e-01  1.4573557e-01  6.0301203e-02
   380 : -2.7233586e-04 -1.0675517e-03 -4.3328633e-03
   381 : -3.0133116e-04  8.4033115e-05  1.4393788e-04
   382 : -3.9605411e-06  5.0950172e-06 -2.2905207e-06
   383 :  5.0926413e-10 -2.9531608e-10  2.2075823e-10
   384 : -2.0892927e-05 -1.0097774e-04  2.2657095e-05
   385 :  1.3413995e-02 -5.0106284e-03  7.0789033e-02
   386 : -7.8974252e-05 -3.1248680e-04 -3.3755617e-04
   387 :  2.1063720e-05 -2.9648924e-05 -1.0529858e-05
   388 : -5.9864652e-03  3.8495750e-04  1.1034985e-03
   389 : -2.8208812e-04 -5.1841235e-04  5.6645033e-05
   390 : -5.6617406e-04  1.5741385e-04 -1.4210122e-04
   391 :  1.0171943e-01  4.4992006e-02  5.5123064e-02
   392 : -2.9131075e-04 -4.0042954e-05 -1.8682045e-04
   393 :  3.8516124e-04  2.2263322e-04  9.9496399e-04
   394 :  6.1491833e-04  1.5856788e-04 -2.2892526e-04
   395 : -3.9686899e-03 -4.7868502e-03 -3.4388609e-03
   396 :  1.3954739e-02  8.9050491e-02 -4.9766007e-03
   397 :  1.4939407e-01  8.2878538e-02  6.6121132e-02
   398 : -1.2795359e-07  6.7578001e-09  3.4847385e-07
   399 :  2.3509627e-04  7.0201499e-05 -3.9454107e-04
   400 : -7.1478078e-05  3.0876951e-05 -3.9659571e-05
   401 :  6.2326309e-02  1.1541518e-01  2.4249984e-02
   402 :  1.8081436e-01  9.4392799e-02  8.7389959e-02
   403 :  7.6161961e-04 -1.3284167e-02 -1.1188542e-02
   404 :  4.1065585e-05  3.8052528e-05 -5.0051104e-04
   405 :  2.3447398e-04 -6.1423954e-04  5.8248211e-04
   406 :  7.0986832e-02  1.2966482e-01  6.0820389e-02
   407 : -2.2855134e-04 -1.1669486e-04 -1.6033062e-04
   408 : -4.7434727e-05  1.4647587e-04 -1.3548448e-05
   409 :  1.1010623e-03 -3.6642476e-04  3.1666977e-04
   410 : -2.2536165e-04  6.3082241e-05  1.8349678e-04
   411 :  1.6616157e-03  1.8766137e-03  1.3509278e-05
   412 : -1.5654896e-04  1.3677020e-04 -3.6573877e-03
   413 : -5.3762541e-04  1.7574341e-03  1.9087760e-03
   414 :  5.3799738e-04  3.0174423e-04  2.0857570e-04
   415 : -1.0965194e-04 -1.4474577e-04  2.1818502e-04
   416 : -1.3902004e-06 -8.0023443e-07 -3.8060163e-05
   417 :  3.9699004e-02  7.8328204e-02  1.9875496e-02
   418 :  3.5844662e-01 -4.2262803e-01  8.0251870e-01
   419 :  1.1159306e-01  8.2189031e-02  7.1060712e-02
   420 :  2.8188154e-01  2.7941459e-01  1.5490069e-01
   421 : -1.0269421e-03 -3.9511300e-03 -2.3667409e-03
