Number of elements 658
    44 :  6.4264264e-01  7.1030580e-01  3.8002365e-01
    45 :  1.5134648e-02  5.0486978e-01  2.1541460e-01
    46 : -3.4473646e-07  2.1235421e-06 -4.7823831e-06
    47 : -4.3452676e-16 -3.4675933e-16  1.2244747e-15
    48 : -1.1031562e-06  4.6993343e-07 -1.9535055e-07
    49 :  6.9749458e-01  7.1676578e-01  6.0666190e-01
    50 : -1.3779295e-04  3.8498084e-05  1.5282670e-05
    51 : -1.6900248e-02  2.3755096e-02  2.8552497e-03
    52 : -1.5507306e-01  5.1529591e-01 -8.3066778e-02
    53 :  1.7723622e-06 -1.1982619e-06  1.2800419e-06
    54 :  5.4071343e-01  3.0571763e-01  5.5834636e-01
    55 :  1.9878247e-01  9.1299880e-02 -1.6519199e-01
    56 :  1.3882895e-01 -8.3647413e-02  3.1085318e-02
    57 : -1.8983319e-01  6.4307215e-01 -1.9596913e-01
    58 : -2.4380629e-18 -2.0419696e-18  7.2633081e-18
    59 : -8.3394717e-03 -4.1613179e-03  6.6532083e-03
    60 :  1.0329336e-02  5.7107126e-03 -9.6328774e-03
    61 :  4.5018741e-01  1.8619905e-01  3.1507323e-01
    62 : -6.8106619e-10 -5.7863055e-09  1.4547746e-09
    63 :  1.8065058e-01  3.5966439e-01  4.4389417e-01
    64 :  1.9363295e-09 -2.5315249e-09  3.5360408e-10
    65 :  2.2484422e-02 -3.1203485e-02  3.0793293e-03
    66 : -4.9468541e-10  6.6776366e-10  4.8033568e-10
    67 :  2.2221953e-01 -2.1265816e-01  8.7210770e-03
    68 :  4.1694075e-01  2.3522791e-02 -5.5641374e-02
    69 :  2.0370653e-01 -5.3312791e-02  6.2771089e-02
    70 : -1.6230319e-04 -1.6347071e-04  7.7771191e-05
    71 : -2.1398595e-02 -1.8025800e-03  6.9688753e-03
    72 :  4.6420953e-02  1.9737672e-01 -3.2234092e-02
    73 :  9.9209707e-04  1.2857307e-03  1.2140710e-03
    74 :  1.8022786e-13  1.8907615e-12 -6.7220894e-13
    75 :  4.3023790e-13  1.7226914e-12 -9.8927405e-13
    76 :  2.2815416e-02 -4.4798890e-02 -2.3877871e-02
    77 :  5.8959623e-09 -4.8548529e-09  9.2864299e-09
    78 : -2.2358414e-07 -1.0233021e-08  2.3385898e-07
    79 : -1.3025643e-14  6.0125049e-12 -6.1651714e-12
    80 :  1.6562016e-14 -4.5018591e-14  9.1705699e-15
    81 : -7.6652028e-08  8.7545344e-08 -1.4592047e-07
    82 : -2.2718508e-14  3.6610866e-14 -5.9336605e-14
    83 : -8.8811625e-09  3.7372305e-09  2.7684597e-08
    84 : -4.0891892e-02  1.2563151e-02 -2.9066932e-02
    85 :  3.8619446e-04 -2.6079649e-04  1.5986066e-03
    86 :  1.9103433e-11 -3.4848016e-11 -1.9898711e-11
    87 : -3.4164440e-10  4.4595843e-10  1.5350545e-09
    88 :  1.7817730e-01  4.1813163e-01  3.8005891e-01
    89 :  7.8490641e-06 -3.1900497e-06 -6.5505337e-06
    90 :  2.0241471e-02 -1.0284909e-02 -3.0783288e-02
    91 :  6.4501425e-01  9.3694440e-01  7.0575363e-01
    92 :  2.4628830e-08  4.5773385e-08 -5.8341820e-07
    93 : -3.6968951e-04 -4.1099506e-04  1.0106892e-03
    94 : -7.4276272e-02  2.2357359e-01 -1.8240665e-01
    95 :  2.2357495e-01  1.5148086e-01  3.9368763e-02
    96 :  1.5841051e-09 -3.0084727e-07  6.8624168e-07
    97 :  4.5580533e-01  4.9827163e-01  3.7754472e-01
    98 : -1.2064667e-02 -4.9655713e-03  5.9155871e-03
    99 : -1.5117699e-09  4.8953686e-09  9.7255232e-09
   100 :  3.9158188e-08 -2.4587708e-08  2.3344514e-08
   101 : -4.2587084e-06  1.7493295e-06  9.4254634e-06
   102 :  1.6413262e-01  3.6970877e-01  2.0153467e-02
   103 : -1.2791814e-01  6.0397880e-01  3.9452063e-02
   104 :  6.0114926e-05  1.4363921e-04 -2.8040007e-04
   105 :  2.1487457e-10 -6.0197124e-11 -1.4926031e-10
   106 : -2.5805321e-05  2.1303610e-04 -9.7357464e-05
   107 :  1.8578459e-10 -1.0394841e-10 -2.8962260e-10
   108 :  7.5282999e-11 -1.1882833e-10  2.5962917e-11
   109 :  3.3111383e-08 -1.0653031e-08 -1.4469431e-08
   110 : -7.0629155e-03 -8.6167138e-03 -2.5625792e-03
   111 :  1.8109297e-09  6.9074323e-11  4.3768137e-09
   112 : -6.5943366e-04  4.0061101e-04  1.0405200e-03
   113 :  8.2013788e-02  2.2765560e-05  6.0012983e-02
   114 :  2.1948310e-02  3.4197890e-01  3.8101851e-02
   115 : -2.8676446e-02  3.5127393e-01  5.6136119e-01
   116 :  1.2996210e-09 -4.3714296e-09 -3.2811810e-09
   117 : -2.1080020e-04 -6.0437728e-05  2.5247826e-05
   118 :  2.8250623e-01 -1.3566862e-03  3.5878419e-02
   119 :  8.6608167e-07 -7.7520427e-07  1.7318583e-06
   120 :  6.0086314e-01  5.5124729e-01  7.5275350e-01
   121 :  1.5801064e-10 -7.0995832e-11 -1.3132171e-11
   122 :  8.0008045e-01  1.9992127e-01  6.4135351e-01
   123 :  1.0331241e-01  3.3850073e-01  6.1135178e-02
   124 :  8.1488410e-05  6.4738442e-05 -2.0418116e-04
   125 : -7.8001067e-11  2.5053103e-10 -5.8246373e-11
   126 :  4.6058246e-07  5.9363279e-07 -2.6134429e-07
   127 :  8.0668941e-10 -9.0548823e-10 -5.0852268e-10
   128 :  2.6026998e-07  1.8421326e-06 -1.0294627e-06
   129 :  9.1497220e-02 -3.4627556e-02  3.5370209e-01
   130 : -5.2161492e-09  4.0975566e-09 -7.6896599e-09
   131 :  9.0561774e-02  3.7207099e-01  7.0718781e-01
   132 : -2.7854053e-10  1.5670155e-09 -6.4769356e-10
   133 : -1.4796212e-12  2.5570246e-13  8.6512154e-13
   134 : -1.5089105e-01  9.5836207e-02  2.0335668e-01
   135 : -1.3215793e-01  2.5059806e-01 -1.0077474e-01
   136 :  8.5435551e-06 -4.8218451e-05  4.3179440e-05
   137 : -3.4492188e-16  9.5737871e-17  2.4581170e-16
   138 :  1.7107565e-11 -2.0266151e-11 -1.7785525e-11
   139 :  6.7677912e-03 -1.8469859e-02  1.2268867e-02
   140 : -3.6511830e-06  2.8983222e-05 -1.1913087e-05
   141 : -5.4888190e-10  7.6767517e-09 -7.2978811e-10
   142 :  1.8209886e-01  2.1950230e-01  5.0635300e-01
   143 : -1.7851665e-08  5.3024069e-09  6.6355335e-09
   144 :  1.1837675e-06  2.1888958e-07 -4.6256481e-06
   145 :  1.8066865e-12 -9.4927136e-13  7.3664775e-13
   146 : -1.7028722e-02  6.1937342e-04  2.7963056e-03
   147 :  3.8654637e-01  1.8240822e-01  1.1786688e-01
   148 :  3.8286649e-10 -3.3034692e-10 -9.8146263e-10
   149 :  2.5481680e-03 -3.0123935e-03 -2.5687934e-04
   150 : -3.1825219e-09 -1.3792474e-09  1.3003033e-09
   151 : -1.2042711e-01  6.2208843e-03  2.0751031e-01
   152 :  3.0763582e-15 -1.2269686e-15 -6.1129612e-16
   153 :  8.2579546e-02 -1.1780734e-02 -1.8465941e-02
   154 :  3.0075790e-08 -1.6801543e-08  3.5234203e-08
   155 : -1.0183692e-06  2.0492232e-05 -1.4433610e-05
   156 :  6.8405892e-10  9.5420447e-11  4.0619889e-13
   157 :  2.2078057e-01  5.9007261e-02 -3.1798243e-02
   158 :  1.5967315e-01  5.6997716e-01  2.2748616e-01
   159 :  3.3649571e-08 -1.0812620e-07 -1.0468942e-07
   160 :  2.1517250e-01  1.2953933e-01  4.0414525e-01
   161 :  6.6332428e-01  5.3954144e-01  2.4739136e-01
   162 :  2.8753828e-01 -2.6432659e-01  1.2915377e-01
   163 :  1.3949294e-01 -2.2151709e-01  9.7029288e-02
   164 :  1.5444872e-02  7.7512666e-03 -7.6936097e-02
   165 :  2.5666677e-01  3.1748992e-01  5.5998987e-01
   166 :  4.3961789e-01  3.1505903e-01  2.2575805e-01
   167 :  3.6616115e-10 -1.3440673e-10 -4.2880011e-11
   168 :  5.3510819e-04  3.9417109e-04 -3.4121764e-04
   169 :  3.0175409e-10  9.3123417e-10 -4.4971334e-10
   170 :  5.3691520e-06  3.3446127e-07 -2.1105685e-05
   171 :  1.4353667e-08 -6.1005412e-09  1.4371935e-08
   172 :  1.3434880e-05  2.6525431e-05  1.2270428e-05
   173 :  3.3171428e-01  6.4606459e-02  1.1376395e-02
   174 : -4.4214192e-09  6.2044875e-09  5.8599879e-09
   175 : -3.5046413e-07  5.9566535e-07  1.1992244e-06
   176 :  3.2954697e-08  9.7013348e-08  1.9491717e-07
   177 :  5.6085507e-01  3.9883133e-01  1.5857398e-01
   178 :  3.7064293e-01  3.3663898e-01  2.5272070e-02
   179 :  6.0808005e-01  1.5188118e-01  2.7382088e-01
   180 :  4.7684970e-01  5.1288547e-01  7.4309871e-01
   181 :  2.3799827e-02  1.2500779e-01  2.4650722e-01
   182 :  2.6777063e-01  1.8673472e-01  7.8954677e-03
   183 : -6.2091025e-11 -8.1148585e-12  2.0524439e-10
   184 :  4.7812277e-01  1.3317706e-01  4.6845661e-01
   185 :  3.4278527e-18 -9.3437193e-18  2.7255430e-18
   186 :  9.9630756e-09  8.1237134e-07  2.5028693e-07
   187 :  1.6990403e-01  4.7919359e-01  4.2842249e-01
   188 : -8.7457575e-10 -1.0317638e-09  3.0581603e-09
   189 : -4.5908354e-13 -1.3951426e-12 -1.3196151e-11
   190 :  4.8448641e-02  6.9266181e-02 -5.4571138e-02
   191 :  2.7512243e-01  3.6839980e-01  1.6069141e-01
   192 :  2.9132512e-01 -5.6947413e-03  5.1424213e-01
   193 :  5.3867324e-07 -1.3812608e-07  5.5344965e-07
   194 : -2.5009713e-10  2.1815370e-09 -1.1115163e-09
   195 :  9.7994960e-13 -8.0184963e-12  3.9573461e-12
   196 :  1.7803630e-08 -6.6995871e-09  4.5034445e-09
   197 :  3.5279990e-02  2.2065695e-01  2.7379502e-02
   198 :  5.6291243e-12  2.6549878e-12 -1.4422084e-11
   199 :  1.3934421e-08 -1.7517379e-09 -1.6141744e-08
   200 :  1.5048084e-11 -3.1002675e-11  7.4449642e-12
   201 :  1.8592912e-01  2.8419625e-01  5.5250048e-01
   202 : -1.6676149e-01  7.4395019e-01  7.2111300e-01
   203 :  2.5266056e-12 -6.1270735e-12  2.3552283e-12
   204 :  8.1949266e-02  2.4339947e-02  2.4671588e-01
   205 : -7.9948163e-02  8.2017068e-01 -2.9679227e-01
   206 :  2.2003856e-01  4.2548485e-02  3.7383511e-01
   207 :  1.9911806e-11 -2.1765804e-11 -2.3912491e-11
   208 :  1.2941605e-01 -8.9875235e-02  2.4200422e-01
   209 :  1.0484860e-12 -3.9939592e-12  1.8808902e-12
   210 :  3.7835041e-01  1.2603260e-01  1.0897788e-01
   211 :  8.8659376e-04 -3.3813377e-04  1.3306910e-03
   212 :  3.3130476e-01  7.3757932e-01  6.2675910e-01
   213 :  1.0595329e-01  4.8880442e-01  4.0292726e-01
   214 : -3.1432926e-04  1.4331329e-04 -1.4139742e-04
   215 : -1.4059959e-09 -1.4073895e-09  4.3399899e-09
   216 :  4.3701514e-01  4.9150322e-01  1.3501090e-01
   217 : -1.2113953e-12  5.2409413e-13  7.3348895e-13
   218 : -1.6133229e-02 -9.5651313e-03  1.7453735e-02
   219 :  3.1580360e-01  1.0448841e-01  1.1644182e-01
   220 :  5.0067563e-09 -1.0173197e-08 -5.1190859e-09
   221 :  1.5516938e+00 -1.4660238e+00  1.7562736e+00
   222 :  1.9162485e-13 -2.6778273e-13  6.5840368e-14
   223 :  3.0066200e-01  4.4560883e-01  2.6384618e-01
   224 : -1.8455111e-08  1.9842703e-08  3.4916876e-08
   225 :  2.2788068e-09 -8.1065145e-11 -9.9596244e-10
   226 :  1.4562106e-08 -6.5414915e-08  2.3299291e-08
   227 : -2.1464501e-11 -6.3433888e-12  5.3624578e-12
   228 :  8.2596673e-16 -5.8495752e-17 -7.3677758e-16
   229 :  4.1675077e-09  1.8594187e-09  2.4668513e-08
   230 :  6.3214067e-12 -1.4510187e-11  3.0913751e-11
   231 :  3.1583659e-05 -1.0323282e-04  1.0442507e-05
   232 :  6.5055012e-11  3.0625695e-11 -6.2589095e-11
   233 :  2.1918592e-01  1.8012346e-01 -6.2111720e-02
   234 :  7.8692786e-09 -3.3219044e-09 -3.7685934e-09
   235 : -1.1907039e-09 -1.2290352e-09  3.1268179e-09
   236 :  4.2034573e-05  1.2683841e-06 -3.4638954e-05
   237 : -1.7909989e-01  4.8202945e-01 -1.4167795e-01
   238 :  1.2972378e-17 -2.9048048e-17  1.2743181e-18
   239 :  6.9443608e-01  5.6382128e-01  7.8655703e-01
   240 :  1.9939376e-09  2.5609103e-10 -1.0367141e-09
   241 : -4.8876799e-03  9.3816734e-04  1.2021955e-03
   242 : -4.6888203e-06  6.5103159e-06 -1.8315280e-07
   243 :  5.1087060e-03  2.6928291e-01  1.3999069e-01
   244 : -1.9059045e-02  5.6990351e-01  1.0847718e+00
   245 : -1.4710595e-07  8.0577085e-09  1.9490146e-07
   246 :  7.8135569e-19  7.1125169e-19 -1.1177101e-18
   247 : -2.2399106e-02  1.5546603e-03 -7.0383689e-03
   248 :  6.2904221e-01  3.2679842e-01  4.3438712e-01
   249 :  4.3743609e-08  6.1037906e-08 -2.3991412e-07
   250 :  1.3517682e-01  4.4268566e-01  1.4001630e-02
   251 :  6.0176826e-08 -1.2989043e-08  2.2725723e-08
   252 :  6.5353066e-02  6.6791829e-01  6.9836971e-01
   253 : -1.9777070e-07  1.4328083e-07 -6.6722547e-08
   254 : -1.0448526e-01  1.4020921e-01  4.6631703e-01
   255 : -1.9757113e-02 -9.1986828e-03  7.1132493e-04
   256 : -7.2318750e-04  1.5378495e-03 -2.7449083e-04
   257 :  8.4035110e-13 -3.6367380e-12  8.0471703e-13
   258 : -1.9603099e-09  4.5866786e-10 -1.1200463e-09
   259 :  8.4735891e-17 -1.6231598e-16 -1.0091471e-17
   260 : -4.6271147e-14 -1.0047468e-14  1.9903894e-14
   261 :  4.4679516e-01  4.3262928e-01  4.5555446e-01
   262 :  1.1440403e-03 -1.9687952e-03  1.8091039e-03
   263 : -3.0679200e-09  6.5610946e-10 -6.7085155e-09
   264 :  2.6192273e-10 -3.3856782e-11 -9.4435805e-11
   265 : -2.4505062e-09 -5.8769600e-09  9.5851909e-09
   266 :  6.4012054e-07 -3.3536298e-06  2.9299686e-07
   267 :  5.7082700e-01  3.5039560e-01  1.5996815e-01
   268 :  1.6531618e-03  1.0419839e-04 -5.0026673e-04
   269 : -4.0570122e-06 -1.7526822e-06  1.2497025e-06
   270 :  7.0419988e-07 -3.8293819e-07 -4.0937471e-06
   271 :  1.7538457e-06 -4.0537208e-07  3.1542312e-07
   272 :  3.1075333e-01  2.1061804e-01 -1.6285139e-02
   273 :  1.2546110e-04 -4.0311182e-04  4.0956573e-04
   274 :  5.7874422e-02  5.5140208e-02  2.3820748e-01
   275 :  8.8622994e-12 -9.2965645e-12 -7.6632192e-12
   276 : -1.7762221e-07  4.6066351e-07  3.7700688e-07
   277 :  1.0978766e-09 -5.9492678e-09  5.9140395e-10
   278 :  6.2985277e-04  2.0156691e-03 -4.5486617e-04
   279 :  7.8535804e-05 -9.0663443e-05  4.5125692e-05
   280 : -3.0228494e-06  7.1055943e-06 -1.3424342e-07
   281 : -1.2185071e-03  8.6627468e-04  7.3255689e-04
   282 :  2.7604190e-14  5.9598672e-15 -7.7904844e-14
   283 :  3.6994732e-01  6.0854291e-01  4.9842944e-01
   284 :  8.8253854e-06  2.9484528e-05 -1.2471811e-05
   285 : -2.7071945e-06 -6.5725309e-06  2.7430901e-06
   286 : -1.1081029e-05 -2.6929606e-04 -1.0317717e-05
   287 :  6.8289188e-03 -2.6469360e-03  3.9660493e-03
   288 : -8.2756978e-13  1.5729833e-12  1.6753780e-13
   289 : -4.9271262e-11 -1.1700564e-09  1.3234627e-09
   290 :  4.5260648e-09 -4.1513241e-09 -7.2741318e-09
   291 :  3.1181134e-04 -3.9253078e-04  1.0204212e-03
   292 :  8.2835106e-13 -1.7518361e-13 -3.3898142e-13
   293 :  5.8840830e-10  6.6706499e-10 -3.7605767e-10
   294 : -3.4791004e-07  4.6181820e-07  5.4488721e-07
   295 :  3.7676863e-01  5.5508607e-01  3.8698740e-01
   296 : -1.8861076e-04  3.4708673e-05  8.6600367e-05
   297 : -4.3700750e-02 -2.6411815e-02  5.4200339e-03
   298 :  1.5324647e-08 -6.2128364e-08  1.2094129e-08
   299 :  2.1020467e-06 -4.0713805e-07 -5.2521329e-06
   300 : -4.5472148e-06  5.3378004e-07  6.6906749e-07
   301 : -8.6326259e-04  3.0608686e-04  7.4336942e-05
   302 : -8.4356212e-02  3.5180308e-01  2.4221007e-01
   303 : -1.5854138e-07 -2.6894315e-07  9.9249428e-07
   304 :  2.4082633e-01  5.1433741e-01  4.2884486e-01
   305 : -2.2736591e-11 -2.1102505e-11  1.4615690e-11
   306 :  2.3060255e-10 -4.2328955e-11 -4.6515849e-11
   307 : -1.3054426e-04  2.3430308e-05  4.4657175e-06
   308 : -1.2356143e-02  1.1507971e-02 -2.2216733e-02
   309 :  2.7161379e-01  5.4941885e-01  2.5161073e-01
   310 :  1.3438824e-01 -1.2689971e-02 -9.6858338e-03
   311 : -1.6757734e-06  4.0433790e-07  1.4282215e-07
   312 : -1.7202746e-05  7.2945297e-04 -3.2490099e-04
   313 : -1.8902242e-09  4.7702436e-09 -6.2404100e-09
   314 :  2.8453600e-01  3.2894455e-01  4.6592263e-01
   315 : -6.5728744e-05  3.0667447e-05  3.2080994e-05
   316 : -1.7102065e-07  1.5602675e-07  1.3507524e-07
   317 : -4.1040421e-08 -1.5339997e-08  3.1482659e-08
   318 :  2.2235207e-01  2.9611967e-01  4.0217060e-01
   319 : -4.7957339e-04 -2.9769674e-04  1.6305383e-03
   320 : -6.8646659e-03 -4.3071094e-04  1.7314506e-03
   321 :  7.0214613e-06 -1.3204457e-04  4.0954422e-05
   322 :  1.5229196e+00 -5.0921303e-01  2.1622385e-01
   323 :  1.4684645e-01  1.6500775e-01  1.7847386e-02
   324 :  3.8731337e-01  2.6903572e-01  2.2558744e-01
   325 : -2.3067706e-14 -6.7432792e-14  1.7555089e-13
   326 : -4.5730106e-08 -1.7722450e-05  3.7692371e-05
   327 : -2.2684577e-02  3.0232834e-03  1.5039469e-05
   328 : -1.8794745e-13  5.7942748e-13 -1.7366545e-13
   329 : -9.4868856e-02  2.7972706e-01  4.2631718e-01
   330 : -5.8198275e-03 -4.8834425e-03  1.7090426e-03
   331 :  1.2758759e-01  4.0207200e-02 -9.4379492e-03
   332 : -1.9801206e-07  3.3656147e-07  5.1345570e-08
   333 : -7.4105163e-03  8.2986268e-04 -9.0693814e-04
   334 : -3.4677438e-05  8.4826611e-05  2.2638859e-05
   335 : -1.0395033e-07  2.7736919e-08 -2.5577750e-08
   336 :  4.0734804e-06 -4.3671158e-06 -1.9119870e-06
   337 :  1.4161928e-06 -2.3552250e-07 -4.8281374e-07
   338 :  1.1034367e-05  2.8374637e-05 -7.9444578e-06
   339 : -2.8670288e-03  1.9247227e-02 -6.1037143e-03
   340 : -6.7948198e-13  1.2986409e-12  2.3611880e-13
   341 : -1.5018345e-08 -1.2925606e-07  2.2431389e-07
   342 :  2.7909614e-08 -3.9553902e-08  2.9730072e-08
   343 : -1.6254714e-05 -5.7715178e-06 -1.8297793e-06
   344 : -8.0721830e-06  3.5741583e-05  6.2643840e-06
   345 : -9.0070791e-03  3.2273311e-03  1.6945907e-04
   346 :  7.5117642e-05 -2.6533547e-04 -3.0324638e-04
   347 : -7.2086048e-06  2.4608064e-05  1.5068119e-05
   348 : -9.5238123e-14 -5.4519122e-14  1.4454425e-13
   349 : -1.2552201e-04  7.8152242e-05  4.3360240e-04
   350 :  2.6306640e-05  2.0174899e-05 -1.5744516e-05
   351 :  2.9829557e-02  1.9640319e-02 -1.3599292e-02
   352 : -1.3307916e-07  4.9928912e-07  8.8120405e-07
   353 : -3.7479637e-03  1.5560677e-02 -7.3501559e-03
   354 : -1.2320661e-09 -1.6701745e-09  4.3694382e-09
   355 :  6.7066663e-08  2.8741655e-07  7.5686037e-07
   356 : -1.1271490e-09  2.3303185e-08 -2.0897453e-08
   357 :  1.9111946e-09  1.9577707e-10 -8.6787801e-10
   358 : -3.6686502e-06 -5.8691633e-07  9.1748614e-06
   359 :  3.8002549e-10  2.9498188e-10 -3.2265123e-10
   360 :  8.4554962e-07  2.0024359e-07 -3.0892433e-07
   361 :  7.9718744e-05  3.0688565e-05 -3.7790854e-04
   362 :  1.3671458e-08 -1.6788086e-08 -3.3294924e-08
   363 : -4.4807367e-06  5.3600158e-06 -1.3381020e-06
   364 :  8.2246692e-07  1.4519930e-06 -4.5329117e-06
   365 : -5.0748831e-04  1.1672688e-03  1.2566551e-03
   366 :  1.9805044e-01  5.2814805e-01 -9.9958985e-04
   367 :  2.9614350e-01  2.7196034e-01  7.6933848e-02
   368 : -1.1253516e-04 -4.1384819e-06  4.6749827e-04
   369 :  9.5981259e-02  2.8318133e-01  2.2274861e-02
   370 :  1.2298025e-14 -2.4962885e-14  2.2834595e-14
   371 :  4.8380304e-01  4.4285093e-01  1.8295556e-01
   372 :  6.8132399e-17 -3.7953170e-17 -1.3301264e-16
   373 : -4.4412694e-10  3.7710932e-10 -1.4059077e-09
   374 :  7.7491986e-11 -1.0216610e-10  4.1757778e-10
   375 :  4.7630924e-07 -7.9465809e-07 -5.1276188e-07
   376 :  1.0704591e-06  1.7436964e-05 -7.8497039e-06
   377 :  1.5171607e-07  2.1762579e-07 -5.8437845e-08
   378 :  1.1569928e-12 -4.5790764e-12  2.5104792e-12
   379 : -9.1731559e-03 -1.0574977e-02 -4.2120233e-03
   380 : -1.2349218e-06 -1.4878058e-05  1.6023271e-05
   381 : -1.0746836e-08  3.8817243e-09  4.9169134e-09
   382 :  1.6842968e-10 -2.6333429e-10 -1.6754822e-10
   383 :  1.1660536e-17 -4.3215918e-18 -1.7240781e-18
   384 :  1.2270894e-08 -1.9546660e-08  2.3134704e-09
   385 :  4.4654859e-01  2.1170233e-01  2.2084332e-01
   386 : -1.8868597e-08 -7.6870234e-08 -2.3212786e-07
   387 : -8.7415216e-12  7.3092720e-11 -3.4255118e-11
   388 :  7.6671572e-07 -7.5755591e-07 -3.0725844e-07
   389 :  3.9576258e-08 -1.6265830e-08 -1.1040222e-07
   390 :  5.0533062e-09 -5.2379477e-09  1.3345488e-08
   391 :  2.7838669e-01  2.8250706e-01  4.0895897e-02
   392 :  2.7244591e-09 -7.5194872e-09 -8.4511002e-09
   393 : -8.4450017e-07  1.9974177e-06  1.8749306e-07
   394 :  2.6100102e-09  9.1404166e-08 -2.1109128e-08
   395 :  1.9253343e-05  9.4681596e-08  3.5013580e-05
   396 : -2.5132410e-04  7.2508961e-04 -1.9592023e-04
   397 :  1.2681349e-02 -7.9838092e-03 -6.5463565e-03
   398 :  1.1546689e-13  1.0169662e-12 -1.7219153e-12
   399 :  2.9166898e-09  2.7343279e-09 -1.4286744e-08
   400 :  1.2168347e-08 -2.9002301e-08 -3.6977552e-08
   401 : -3.1556862e-04  1.5567961e-03 -3.4236281e-04
   402 : -5.0664759e-03  1.7157872e-03  1.1017141e-03
   403 :  1.3119129e-06 -3.0787141e-06 -3.5612347e-06
   404 : -1.1512825e-07 -6.8979157e-08  4.2130198e-07
   405 : -4.0274219e-08 -1.2517638e-07  4.5795677e-07
   406 : -2.1221857e-02  3.8334752e-03  5.8336683e-03
   407 :  1.6166240e-08 -5.1198920e-09 -1.8242829e-08
   408 : -3.4068521e-10  5.7477946e-10 -2.4042477e-10
   409 :  1.2210450e-06 -1.4324149e-07  6.8634130e-07
   410 : -4.8287723e-08  1.4414335e-08  2.7399602e-08
   411 : -5.7197073e-07 -7.3361554e-07  1.3874213e-06
   412 : -1.5559144e-05 -3.7770725e-06  1.7335214e-05
   413 :  1.9902978e-06 -2.1565878e-06 -3.7262918e-06
   414 :  1.4355418e-06 -9.9323956e-07  2.9506139e-06
   415 : -1.7314025e-07  6.1908367e-07  2.4796730e-07
   416 :  2.6172910e-10 -2.9861274e-10  5.7997989e-10
   417 :  8.9199489e-02 -2.3885630e-02 -1.5704402e-02
   418 :  1.0458296e-03 -1.5660220e-03 -1.5316386e-03
   419 : -2.2453760e-02  5.1453194e-03  1.4578910e-03
   420 :  2.1388628e-03 -1.7792691e-03 -9.2373124e-04
   421 : -1.1248745e-04 -7.5364025e-05  2.5459183e-05
   422 : -1.5286262e-13 -6.0747349e-14  8.7167085e-14
   423 : -4.8772254e-06  6.9473589e-07  5.8143646e-07
   424 :  3.8351765e-02  1.6900900e-01  1.4542917e-02
   425 :  1.1848122e-12  3.5365244e-13 -1.8935917e-12
