Number of elements 658
    58 : -1.6661560e-17 -1.5689312e-17  6.2500649e-17
    59 : -1.6986525e-02 -8.7193496e-03  4.8411603e-03
    60 :  1.2318059e-02 -1.6700042e-02 -3.4542552e-02
    61 :  2.2697534e-01  3.9789000e-02  2.4762400e-01
    62 : -7.7986161e-09  8.6720354e-09 -4.0390209e-09
    63 :  1.9471775e-01  2.2111272e-01  3.8567314e-01
    64 : -2.7935410e-09 -9.7990712e-09 -1.4170339e-09
    65 :  6.3327739e-02 -2.5752879e-03 -1.6725727e-02
    66 :  5.3733711e-10  2.8470998e-09 -6.7035654e-11
    67 :  1.8294776e-01 -2.2691706e-01  1.7503385e-02
    68 :  1.8085731e-01 -8.0157877e-02 -1.6981640e-01
    69 :  3.9327427e-01 -3.1922090e-02  2.0905138e-01
    70 :  8.6557786e-05 -3.8074846e-04 -5.2481694e-05
    71 : -1.0813377e-02 -1.7997899e-02 -4.1214530e-03
    72 :  1.1065679e-01  3.3638201e-01  7.5637753e-03
    73 : -5.9267407e-03 -6.2067298e-04  1.8767367e-03
    74 :  2.2672547e-12  6.7631582e-12 -7.3865014e-13
    75 :  3.3853030e-12  1.3290554e-11 -7.1415730e-12
    76 :  1.8254256e-01 -1.9054578e-02 -2.5080742e-02
    77 : -4.8689026e-08  2.7260176e-08  5.2052954e-09
    78 :  8.1745749e-07 -3.2426141e-07  1.3192279e-07
    79 : -5.8740466e-13  2.4223243e-11 -2.3821106e-11
    80 : -5.2156923e-14 -1.6374461e-13  1.2074823e-13
    81 : -1.9150649e-08 -1.1609170e-07  7.7798169e-08
    82 : -3.6495011e-13  5.8403421e-13 -1.0478550e-12
    83 :  1.7321561e-08 -4.3092361e-09 -1.4133943e-08
    84 :  1.4539584e-02  1.4692039e-01 -1.7412979e-02
    85 :  1.2481678e-03  7.0670507e-06  7.9452220e-04
    86 :  2.2728514e-11 -1.1087418e-10 -3.2069346e-11
    87 :  4.7296528e-09 -7.4524653e-09 -1.5400376e-09
    88 : -8.9323040e-02  2.7719097e-01  7.8571973e-02
    89 :  5.5733660e-05 -8.0787306e-06 -1.8659100e-05
    90 :  1.0071853e-01 -6.4016129e-03 -1.9610090e-02
    91 :  6.2061071e-01  5.6923658e-01  8.5024392e-01
    92 :  3.5887854e-06  4.7884736e-07 -1.6772346e-06
    93 :  7.9977469e-04  6.9408476e-05 -3.9361980e-04
    94 : -2.0939089e-01  5.3219301e-02 -1.8377735e-01
    95 :  1.3947312e-01 -2.7951345e-02 -1.2746249e-01
    96 : -7.6088227e-07 -6.1693058e-07  8.5521508e-07
    97 :  2.4747405e-01  3.3712751e-01  4.1559702e-02
    98 : -2.5005582e-02 -3.4009419e-03  4.8277381e-03
    99 :  2.3319878e-08 -3.8347848e-08 -5.7366263e-09
   100 :  1.0219726e-07 -9.3370116e-09  1.8771409e-07
   101 : -1.6628945e-05  1.6193059e-05  3.8326854e-05
   102 : -1.1392437e-02  1.1602850e-01 -2.5539649e-01
   103 : -1.3954998e-02  5.8974654e-01  2.6004269e-01
   104 : -2.5943144e-04 -4.0518715e-04  7.7388746e-04
   105 :  9.7343993e-10 -8.0411630e-10 -1.1086126e-10
   106 : -9.7605308e-05  5.0151402e-04 -2.7644973e-04
   107 :  1.7908749e-09 -2.8676127e-09 -3.4878432e-09
   108 : -6.6164749e-11 -8.0524073e-11  7.5849745e-11
   109 :  1.2502651e-07  3.1455025e-08 -2.5736680e-08
   110 : -5.6057618e-03  7.7678766e-03 -6.0135519e-03
   111 : -2.2604550e-08  1.4826422e-08 -7.9279529e-09
   112 : -3.7424412e-04  1.6774145e-03  1.3012475e-03
   113 :  1.0967184e-01  2.2627728e-02  1.3643927e-01
   114 :  2.5874782e-02  3.3549324e-01  8.9713618e-02
   115 :  4.4398056e-02  3.7437378e-01  5.8772839e-01
   116 : -7.2266900e-09  1.1904016e-09  2.2069690e-09
   117 : -2.6090824e-04  5.4855222e-04 -1.8461057e-04
   118 :  3.5938257e-01  3.9132649e-02  5.7177488e-02
   119 : -1.0019282e-06  5.7571030e-06 -1.0500043e-05
   120 :  5.1736090e-01  6.6255068e-01  4.3972941e-01
   121 :  1.5048881e-10  1.8020164e-11  4.5342414e-12
   122 :  8.0216704e-01  2.4999305e-01  7.7451808e-01
   123 :  1.4640232e-01  3.4893462e-01  6.4697761e-02
   124 : -6.2083216e-05  3.7049450e-04 -7.9123254e-04
   125 :  6.1855390e-11  5.7647874e-10 -1.3252656e-10
   126 :  1.7610893e-06 -5.0222217e-06  1.5484629e-06
   127 : -1.4652462e-09 -1.7501777e-10  1.0162570e-09
   128 :  1.7879092e-06 -4.1895255e-06 -8.7469359e-06
   129 :  1.3071956e-01 -6.4177055e-02  2.5745269e-01
   130 :  4.7332542e-08 -2.1434271e-08  7.4927961e-09
   131 :  1.7637196e-01  3.5139988e-01  6.6877830e-01
   132 : -3.5466457e-10  1.3705943e-09 -8.9209971e-11
   133 :  2.1267479e-11  3.2774822e-13 -2.2890531e-11
   134 : -1.6352094e-01  9.8457771e-02  1.5140775e-01
   135 : -1.5512444e-01  3.6402087e-01 -1.5080463e-01
   136 :  7.7935003e-05 -2.7151158e-04  6.6361225e-05
   137 : -1.5954866e-14 -7.8372412e-16  1.8334899e-14
   138 :  1.3477563e-11  1.8571959e-11 -6.7220058e-11
   139 :  2.8208301e-02 -4.9335901e-02  8.6593476e-04
   140 :  1.9132662e-05  9.4791754e-06 -8.4454745e-06
   141 :  8.3943693e-09  1.4620233e-08 -7.7969643e-10
   142 :  2.8957909e-01  3.3784446e-01  5.7450592e-01
   143 : -1.5570321e-07  9.2232363e-08 -6.3293339e-08
   144 : -2.2459421e-06 -1.8135703e-05  2.5705847e-05
   145 :  1.2568737e-11 -6.0817090e-12  8.6513709e-12
   146 : -3.1932655e-03 -1.0900524e-02  2.5551330e-02
   147 :  2.6000716e-01  1.0087208e-01  5.2040175e-02
   148 :  3.4287962e-10 -7.7993600e-10 -1.2868999e-09
   149 :  4.2184233e-03 -8.0725568e-03 -5.8458094e-03
   150 :  1.9842153e-08 -1.4686054e-08 -8.2970345e-09
   151 : -1.9096056e-01  8.8833575e-03  1.4281971e-01
   152 : -5.5441957e-14  2.2377245e-14  1.0647045e-14
   153 :  1.8625026e-01  1.9490990e-03  1.4052045e-02
   154 :  6.8996653e-08  7.1968112e-08 -1.3616570e-07
   155 :  8.1071338e-05  7.2197449e-05 -2.4201367e-05
   156 : -2.7442161e-09 -6.2938162e-09  3.1683911e-09
   157 :  3.6325627e-01  1.8311635e-01  1.8083223e-02
   158 :  8.7012416e-02  4.0791814e-01  5.8006637e-02
   159 : -3.0858347e-07 -2.9855862e-07  9.1587185e-07
   160 :  1.8085368e-01  2.3747783e-02  2.3910148e-01
   161 :  6.6000896e-01  6.8355891e-01  3.3496816e-01
   162 :  6.5217682e-02 -3.4976307e-01  1.7860169e-03
   163 :  8.7496447e-02 -2.4168515e-01  5.4843510e-02
   164 : -6.0131637e-02  1.5582196e-01 -8.5463418e-02
   165 :  3.0047738e-01  3.3264639e-01  5.1563670e-01
   166 :  3.1894228e-01  9.5931214e-02  1.7141900e-01
   167 :  2.9964770e-10 -2.7572306e-10  4.3832578e-10
   168 :  7.3762801e-04  1.0786253e-03 -3.4707924e-04
   169 : -1.6062258e-09 -2.8385531e-10  1.1030003e-09
   170 :  1.1430496e-05  1.7103848e-05 -1.0757678e-04
   171 :  5.2718731e-08  1.3070522e-08  5.6907879e-08
   172 :  8.5343689e-05  5.1740292e-05 -1.1030115e-04
   173 :  2.1894321e-01 -1.4804228e-02 -5.7632443e-02
   174 : -5.0170651e-09  2.3931293e-08  1.8085962e-08
   175 :  2.8006546e-06 -1.5277651e-06 -4.7316641e-06
   176 :  1.3843949e-06  2.1167563e-07 -4.0017998e-06
   177 :  4.5740519e-01  2.9572130e-01  1.4689655e-01
   178 :  3.3063120e-01  2.2832411e-01 -4.4604371e-03
   179 :  5.3146471e-01  1.5158676e-01  2.5008874e-01
   180 :  8.3682430e-02  2.8311028e-01  6.2595372e-01
   181 : -7.5356924e-02  4.8848073e-02  1.6702707e-01
   182 :  1.2811659e-01 -1.6110435e-02 -1.5902184e-02
   183 : -2.1553010e-09  9.4448805e-10 -3.5589796e-10
   184 :  4.9331894e-01  2.2245978e-01  3.7708687e-01
   185 :  6.8544485e-17 -2.7579120e-16  1.0475802e-16
   186 :  1.0954720e-06 -7.0855775e-07 -2.1698846e-06
   187 :  2.6688803e-01  5.2066277e-01  4.6034400e-01
   188 :  3.3374559e-09  1.3577037e-09 -8.1109857e-09
   189 :  6.6299402e-11 -5.6521721e-11  6.7191182e-11
   190 :  1.4454595e-01  8.9615382e-02 -6.5793927e-02
   191 :  1.0957940e-01  2.5375499e-01  1.1724438e-01
   192 : -6.0406359e-02 -2.7316940e-01  1.4427236e-01
   193 : -3.8260577e-07  2.1635727e-06 -4.9806569e-06
   194 : -3.2747720e-09  1.8136192e-08 -3.7956855e-09
   195 :  3.4434255e-12 -4.0568351e-11  1.5796006e-11
   196 :  4.2978103e-09  3.3340099e-08 -6.2205197e-08
   197 :  4.6069306e-02  2.7479496e-01  4.3681423e-02
   198 :  1.7014917e-11  2.0348450e-11 -8.4967609e-11
   199 : -2.1112156e-08  2.5965807e-09  1.3211122e-08
   200 :  7.4273849e-11 -6.3765309e-11 -7.4980608e-12
   201 :  2.7286868e-01  2.9086191e-01  4.7645263e-01
   202 : -1.2278584e-01  8.6519716e-01  9.0360910e-01
   203 :  7.5038422e-12 -2.5795800e-11  1.4636453e-11
   204 :  9.2381611e-02  5.8329162e-02  2.9859461e-01
   205 :  6.5451184e-02  9.7084940e-01 -2.7320985e-01
   206 :  3.4339040e-01  1.3535720e-01  4.9445822e-01
   207 :  5.0172723e-11 -5.3326149e-11 -8.2983588e-11
   208 :  2.9900200e-01 -5.6726399e-02  4.1948597e-01
   209 :  3.0712204e-12 -1.6924366e-11  1.1079466e-11
   210 :  1.9345054e-01  4.1143747e-03  6.0607431e-03
   211 : -6.2776317e-04  5.7807458e-04  1.3488451e-03
   212 : -1.2844979e-02  5.7968042e-01  3.2527593e-01
   213 :  1.9433620e-03  3.2680894e-01  2.6053941e-01
   214 : -2.0857193e-04 -1.8244531e-05 -2.3866713e-04
   215 :  3.6948664e-08 -1.0750692e-08 -6.8762042e-09
   216 :  4.2313613e-01  4.5421472e-01  2.1533985e-01
   217 : -8.4587448e-12  3.2861961e-12  2.5252769e-12
   218 :  1.7922635e-02 -2.0076193e-02  4.3320714e-02
   219 :  3.0983432e-01 -7.4645754e-02  4.2722494e-02
   220 : -1.3233969e-08  1.2057377e-09 -6.1414276e-09
   221 :  1.9358824e+00 -2.1175411e+00  1.9568337e+00
   222 :  3.8207602e-12 -2.5734794e-12 -9.3801521e-14
   223 :  2.9491837e-01  4.3520346e-01  2.1375883e-01
   224 : -1.0570443e-07  1.2998237e-07  1.1262607e-07
   225 : -7.9384508e-09  4.3844271e-09 -2.1807589e-09
   226 : -4.1074741e-10 -1.0894086e-07  1.8960463e-08
   227 :  3.4211306e-11  2.3863719e-11 -3.2112499e-11
   228 :  3.7666075e-14 -1.0781410e-14 -7.9877247e-15
   229 : -1.2938907e-07  6.0188997e-07 -1.9476965e-07
   230 :  1.7906675e-10  2.3211712e-10 -1.1556825e-09
   231 :  8.5585108e-05 -1.9102195e-04 -3.5055888e-05
   232 :  4.3947118e-11  1.8317718e-10 -6.8274665e-10
   233 :  6.9668982e-02  1.0711428e-01 -1.2366209e-01
   234 :  6.0316623e-08 -9.2334399e-09  1.5065379e-08
   235 : -3.8857838e-09 -6.0408584e-09  1.9295925e-08
   236 :  4.5321496e-05  3.7956050e-05 -1.3602875e-04
   237 : -2.5556480e-01  6.5014517e-01 -1.1704694e-02
   238 :  4.7037922e-16 -6.5120780e-16 -3.8095188e-16
   239 :  5.4566016e-01  4.8180560e-01  4.5563356e-01
   240 :  1.2047273e-09  1.7758054e-09 -1.0941575e-09
   241 : -8.3268964e-03  2.6895790e-03 -2.4129554e-03
   242 :  2.6269223e-06  1.3885881e-05 -2.8742395e-06
   243 : -4.6387385e-02  1.8745481e-01  6.9484142e-02
   244 :  1.7041193e-01  6.9255056e-01  1.1499241e+00
   245 :  2.3910087e-07  1.7801466e-07 -1.2412929e-06
   246 :  4.0014091e-17 -3.9318232e-17 -1.1915513e-17
   247 : -7.7639842e-03 -5.2367324e-03 -1.3400668e-02
   248 :  5.8673115e-01  2.5074863e-01  2.5555077e-01
   249 :  3.8573797e-08 -9.9130376e-08 -2.1034076e-07
   250 : -8.5541340e-02  3.1444516e-01 -4.3550104e-02
   251 :  1.5035822e-07  4.6549252e-08 -1.8711007e-07
   252 :  1.7553184e-01  6.1357198e-01  7.1423792e-01
   253 : -9.8615579e-07  2.6065037e-07 -4.6349139e-07
   254 : -4.4029734e-02  2.9804136e-01  5.4671788e-01
   255 : -3.2801199e-03 -1.1160677e-02 -7.5826941e-03
   256 :  8.9991016e-04  2.7973805e-03 -6.9852090e-04
   257 :  4.1204630e-12 -2.4014975e-11  6.4371596e-12
   258 :  2.6190989e-09 -2.0424380e-09 -1.7941412e-09
   259 :  2.9230390e-15 -3.1150575e-15 -3.2590443e-15
   260 : -5.3353828e-13  3.8728999e-13 -4.7504972e-14
   261 :  2.7170956e-01  4.3086305e-01  3.5143388e-01
   262 :  3.5837079e-03 -8.8202871e-03 -2.7368333e-03
   263 : -3.8228127e-08 -7.0053229e-09  5.2928430e-08
   264 :  2.3771605e-10  5.1108126e-11 -5.6097580e-11
   265 :  2.2806889e-09  1.7724693e-08  7.5115772e-08
   266 : -2.5237301e-06  2.0360432e-05 -1.4029540e-05
   267 :  4.9657935e-01  3.2098969e-01  2.5166922e-01
   268 :  2.9200131e-03 -5.2001368e-04 -2.8125957e-04
   269 :  3.7369807e-06 -7.1899086e-06 -2.9534307e-06
   270 : -8.1607345e-07 -1.1996201e-05  1.4097634e-05
   271 :  2.4982627e-06  2.3005847e-06 -5.5204377e-06
   272 :  3.5532536e-01  2.5112910e-01  2.4567571e-02
   273 :  7.2888957e-04 -1.0238559e-03 -6.3770529e-04
   274 :  1.1499454e-01  1.7172704e-01  2.8738748e-01
   275 :  3.5514533e-10 -3.6977446e-10 -4.4741312e-10
   276 :  6.7506285e-07 -1.2800414e-06  2.1068674e-06
   277 :  6.0427083e-10 -2.4397223e-09 -4.8199413e-09
   278 :  1.9354656e-03  9.5085809e-04 -6.3497724e-05
   279 : -1.6881892e-04 -3.7804653e-04  1.2317679e-04
   280 : -3.5140228e-06  1.7919063e-05 -3.1285463e-06
   281 : -4.0790845e-03  1.2429850e-03  3.4437388e-04
   282 :  4.7119443e-13 -2.1420647e-13 -1.2853139e-12
   283 :  4.6247802e-01  5.1319051e-01  4.4918394e-01
   284 :  3.8232025e-05  9.4941439e-06 -8.4363269e-06
   285 :  1.2980570e-05 -1.2952319e-05 -3.0854240e-06
   286 :  7.4227375e-04 -1.2445322e-04 -2.9884481e-04
   287 : -6.8856690e-03  4.8175045e-03  1.2128990e-03
   288 : -6.0506333e-12  1.2220574e-11  1.1465310e-12
   289 : -4.4800763e-09 -4.1688237e-09  1.7339040e-08
   290 : -5.7810453e-09 -2.7629588e-08 -1.0272957e-08
   291 :  1.2901269e-03 -3.7695892e-04  1.5411306e-03
   292 :  9.5432163e-12 -3.2726794e-12  1.2932421e-12
   293 :  1.0661458e-09 -6.9910246e-10  4.7784535e-10
   294 : -1.6947449e-07  1.1618007e-06  6.9117567e-07
   295 :  3.2190165e-01  2.1702483e-01  2.4649222e-01
   296 : -3.8632593e-04 -2.0813870e-04  8.6848797e-05
   297 : -2.5770372e-02 -3.2970054e-02 -1.3370316e-02
   298 :  9.6847299e-09 -1.0604329e-07 -1.3332595e-08
   299 :  5.9636236e-05  5.4353887e-05 -3.5556731e-05
   300 :  5.0180740e-06 -4.8264356e-06 -1.5335574e-06
   301 :  1.2767674e-05  1.6142828e-03 -5.7657088e-04
   302 : -2.6638242e-01  1.9417465e-01 -5.7944234e-02
   303 :  4.5523923e-07  9.0043785e-07 -1.3211644e-06
   304 :  2.7252951e-01  4.6730781e-01  4.3089195e-01
   305 : -5.4372127e-11 -8.4096579e-11  2.6804718e-11
   306 :  1.8222268e-10  1.1524827e-10  4.7303433e-11
   307 : -5.5281776e-05  2.7537494e-07 -1.1131841e-04
   308 : -1.8984285e-02  2.2522968e-03 -3.5962829e-02
   309 :  2.0960652e-01  4.0475265e-01  2.6090858e-01
   310 :  1.8808022e-01 -1.5930891e-02  2.5664674e-02
   311 : -5.7439926e-06  1.1214926e-06 -3.0110388e-07
   312 :  6.1482006e-04  1.5899491e-03 -4.8750756e-04
   313 :  4.7789535e-08  1.0272534e-07 -2.4685607e-08
   314 : -3.7935228e-02  4.4849190e-02  3.1676650e-01
   315 : -2.1050260e-04 -7.2465504e-05  7.9416481e-05
   316 : -1.8628574e-07  2.7606738e-07  8.9645210e-07
   317 :  4.7110376e-07 -2.7098385e-07  2.6746668e-07
   318 :  1.2299494e-01  1.3092586e-01  2.5953271e-01
   319 :  5.7624109e-04 -2.6374534e-04  1.6923097e-03
   320 : -9.9550081e-03 -3.7601662e-03  1.1545793e-03
   321 : -1.0559931e-04 -2.0959804e-04  7.9884640e-05
   322 :  1.8467177e+00 -9.2160736e-01  4.5323006e-01
   323 :  1.8793263e-01  1.7514807e-01  1.5128105e-02
   324 :  2.4059728e-01  2.3168336e-01  8.4315533e-02
   325 : -3.7911811e-14  7.8155360e-13 -1.5375998e-12
   326 :  3.4072254e-05 -8.0659002e-06  5.4930819e-05
   327 : -1.6789168e-02 -1.7022769e-02 -1.5296257e-02
   328 : -1.9228310e-12  6.5388167e-12 -2.1795286e-12
   329 : -1.3406442e-01  3.6895789e-01  5.6585139e-01
   330 : -6.4273375e-03 -6.6857444e-03  1.0934274e-03
   331 :  1.7421359e-01  5.5222623e-02 -7.6428797e-03
   332 : -3.6972550e-07  2.3167163e-06  1.4913818e-06
   333 : -6.6067142e-03  2.1637134e-02  1.5357888e-02
   334 :  7.7263355e-06  1.5884200e-05  1.0426853e-04
   335 :  2.2947044e-08 -1.0415762e-07  8.4762765e-08
   336 :  4.4282900e-05 -1.5166489e-05 -4.3450443e-06
   337 : -9.4244177e-07  1.2394690e-06  7.7525840e-07
   338 :  1.3390791e-05  4.2230114e-05 -6.9362423e-07
   339 : -6.9939375e-04  3.4700691e-02 -1.3058377e-02
   340 : -5.2156302e-12  9.5496985e-12  3.7838140e-12
   341 : -3.6625344e-07  7.4064392e-07  4.3992172e-07
   342 :  7.1720069e-08 -4.3279854e-07 -2.3771043e-07
   343 : -9.4097034e-07  8.2673839e-05 -2.4967558e-05
   344 : -1.2617028e-04  4.4502642e-05  4.7181126e-05
   345 : -5.6628443e-03  2.1710595e-02 -6.2539658e-03
   346 : -3.5096341e-04  8.3536070e-04 -3.5144243e-04
   347 :  1.3889365e-05 -1.3863993e-05  1.1342561e-05
   348 : -2.2853151e-13  1.8630826e-13  5.3936852e-13
   349 : -2.9243511e-03  7.1312727e-04  7.4377704e-04
   350 : -5.0708761e-06  5.7647467e-05 -1.0270943e-05
   351 :  4.6737495e-02  4.4466610e-02 -9.0624244e-03
   352 :  7.1801562e-07 -5.4108041e-07  3.0275083e-07
   353 :  7.8267564e-04  3.5539031e-02 -6.6354662e-03
   354 : -4.5155201e-09  7.5879333e-09  1.8960065e-08
   355 : -4.6980554e-06  2.1697635e-06  1.5555590e-06
   356 :  1.7323966e-08  3.3648605e-08 -7.5850061e-08
   357 :  1.4940021e-09 -3.7524930e-09  1.1587846e-09
   358 : -6.9530692e-06  1.1355224e-06  1.8573672e-05
   359 :  1.5419140e-09  4.3204380e-09 -4.7025139e-10
   360 : -1.8572133e-06 -5.9359452e-06  3.9242481e-06
   361 : -1.8595046e-04 -1.9423412e-04  5.8426989e-04
   362 : -2.0899230e-07  3.1747413e-08  4.1373425e-07
   363 : -2.4828607e-05  4.1943615e-05  4.1802708e-05
   364 : -1.5667524e-06  5.7262122e-07 -6.7107026e-06
   365 : -1.4551870e-06  1.1463036e-03  1.4477291e-03
   366 :  1.5933746e-01  3.5738688e-01 -1.6863177e-01
   367 :  1.7835318e-01  1.7702244e-01 -1.0933539e-02
   368 : -2.8950132e-04 -2.8949264e-04  1.9635058e-03
   369 :  1.2199452e-01  3.8507456e-01  6.7406751e-02
   370 : -1.0199799e-13  2.9258005e-13 -4.6516899e-13
   371 :  4.3402872e-01  3.0451059e-01  1.9840007e-01
   372 :  7.8115657e-16 -1.7390199e-15 -2.7449685e-16
   373 : -3.0194104e-09 -8.5131809e-10  2.6168874e-11
   374 : -6.0449439e-10  4.9745620e-10 -6.1473463e-10
   375 :  1.2865627e-07  4.4908746e-08 -1.3516147e-06
   376 :  8.3159808e-06  5.5974765e-06 -1.0325032e-07
   377 :  1.0371634e-06 -1.5254413e-06  3.8364522e-07
   378 :  1.0564904e-10 -2.5218881e-10  6.3324147e-11
   379 :  6.8052514e-03 -5.4704333e-03 -6.9032992e-03
   380 : -1.1971361e-05  1.8848418e-05  1.0119448e-05
   381 :  1.0404026e-08 -3.5815221e-08  4.7342246e-09
   382 :  1.0544079e-10 -7.7532225e-10  1.0923639e-10
   383 :  2.0778388e-16  2.6145114e-17 -2.3257970e-16
   384 : -4.6990265e-08 -4.7292397e-09  1.6141605e-08
   385 :  3.4976615e-01  1.8472967e-01  2.5808605e-01
   386 : -5.1670348e-07  1.1669776e-06  5.5230261e-07
   387 : -4.3994615e-11  1.5134883e-10  1.5351697e-11
   388 :  2.6871444e-06 -2.2258791e-06 -1.0263069e-06
   389 : -6.0723512e-08 -1.1338427e-07  5.8981730e-08
   390 : -6.7197975e-08  3.1704260e-08 -5.8353776e-09
   391 :  3.6467348e-01  3.1329502e-01  1.1993029e-01
   392 :  1.0283092e-07 -4.0154206e-08  3.6493708e-08
   393 :  5.3285527e-07 -7.5472739e-07  1.5049401e-06
   394 : -1.4677477e-06  7.8473600e-07  2.4315379e-07
   395 : -4.5155498e-06  4.7142954e-05 -2.7433180e-05
   396 : -1.1569811e-04  1.2352233e-03 -2.3626610e-04
   397 :  3.1058654e-02 -5.7749093e-03 -6.9938989e-03
   398 : -2.0625042e-13  5.2442434e-12 -8.4667260e-12
   399 : -1.1137826e-08 -2.5739058e-08  5.3064092e-08
   400 : -2.7277912e-07  4.9491326e-07  1.4350042e-07
   401 :  1.2020310e-03  1.6336063e-03 -3.9718969e-04
   402 : -5.6227444e-03  1.3699186e-03 -4.6438913e-04
   403 : -1.7423428e-05  4.5530109e-05 -9.1350237e-06
   404 : -1.8232753e-07 -7.9821784e-08  8.8376349e-07
   405 :  4.7446713e-07 -5.6746686e-08  5.2063626e-07
   406 : -1.1864548e-02 -1.4234362e-02 -5.8039439e-04
   407 :  1.7317011e-07  2.7867591e-09  5.0452501e-08
   408 : -1.0028689e-09 -4.1992586e-10  3.1826093e-09
   409 : -1.4764049e-06  1.1891592e-06 -5.3642644e-07
   410 : -1.5761626e-07 -9.4718762e-08  8.6438206e-08
   411 : -7.2775693e-06 -1.0506793e-05  3.6554832e-06
   412 :  5.5382118e-06 -7.3029664e-06  1.4956795e-05
   413 : -5.8463924e-07 -9.3206759e-06  7.5440353e-06
   414 :  4.3039545e-06  2.6031904e-06 -9.2420848e-06
   415 :  2.6294495e-07  1.3161478e-07 -2.2196287e-07
   416 : -2.2300400e-10  7.8253660e-10 -4.0992304e-10
   417 :  1.9098748e-01  1.6365099e-02  5.5694025e-03
   418 : -2.6651703e-03  3.3145980e-04  5.1664323e-03
   419 : -1.4490319e-02  2.6639907e-04 -1.5494467e-02
   420 :  1.1411467e-03 -2.0268822e-03  1.6400557e-03
   421 :  2.5281135e-04 -3.0739778e-04  5.0898029e-04
   422 : -5.1238866e-13 -1.2953313e-12  6.2096043e-13
   423 :  1.4482427e-06 -1.0628483e-06 -5.5051811e-06
   424 :  3.9745646e-02  1.7963592e-01  2.9155059e-02
