Number of elements 658
   153 :  2.6530603e-01  8.2232027e-02  9.1707931e-02
   154 : -8.1426089e-07 -1.4379710e-07  5.2802398e-08
   155 : -1.8745921e-04 -1.4453101e-04  1.1673778e-04
   156 :  8.5665443e-08  6.4899301e-08 -4.4183493e-08
   157 :  3.4695249e-01  2.3228236e-01  1.2759680e-01
   158 : -8.4352485e-02  3.8784972e-02 -2.0984013e-01
   159 :  9.3588153e-07  2.9833623e-06 -1.3849696e-06
   160 :  7.7625409e-02 -5.4996524e-02  1.0691324e-01
   161 :  6.3685150e-01  8.6538969e-01  5.5362397e-01
   162 : -7.5817914e-02 -2.8403614e-01 -9.6786692e-02
   163 :  2.3281358e-02 -1.5327556e-01  3.8503905e-02
   164 : -2.5174919e-01  5.1280226e-01  9.8465744e-02
   165 :  2.7670768e-01  1.4886877e-01  2.1837807e-01
   166 :  9.4370579e-02 -1.0276104e-01 -2.9215655e-02
   167 : -1.2938736e-08  5.9710026e-09 -2.1782847e-09
   168 : -9.1754473e-05  6.3709704e-04  6.7240262e-04
   169 : -8.4531914e-09 -1.6217102e-08  6.2247635e-09
   170 : -3.4978982e-05 -6.0828831e-05  2.3914135e-04
   171 : -5.0828892e-07 -1.9623146e-07 -8.4569032e-07
   172 : -3.9722959e-04 -3.3372110e-04  1.2967021e-04
   173 :  1.0180501e-01 -8.2272992e-02 -4.2128748e-02
   174 :  7.5296234e-08 -3.8189707e-07 -3.1583192e-07
   175 : -1.4735288e-05  1.0021925e-06  1.5483365e-05
   176 : -7.2147627e-06 -6.3951490e-06  9.3531522e-06
   177 :  2.4120696e-01  8.1633312e-02  9.6939405e-02
   178 :  1.2688620e-01 -1.9158786e-02 -1.3924367e-01
   179 :  3.1493877e-01  1.2971365e-01  1.7865477e-01
   180 : -1.5384121e-01 -5.3316612e-02  1.9593544e-01
   181 : -9.6597361e-02  6.7835020e-02  9.5964794e-02
   182 : -1.0189122e-01 -1.6000821e-01 -7.3238201e-02
   183 :  3.3980000e-08 -1.6625588e-08  8.5082911e-09
   184 :  3.2986484e-01  1.7076821e-01  1.0406229e-01
   185 : -8.1869226e-15  7.8802877e-15  1.3771103e-15
   186 :  3.2731089e-07 -9.5938561e-06 -4.7001447e-06
   187 :  4.0817810e-01  3.3673856e-01  4.1159504e-01
   188 :  7.3481100e-11 -3.6565653e-09 -2.7907525e-09
   189 : -1.4447182e-09  1.6505243e-09 -1.2069713e-09
   190 :  4.0784706e-01  1.9315669e-01 -9.0378471e-02
   191 : -1.5867513e-02  1.1598514e-01  2.3645372e-03
   192 : -2.4527309e-01 -3.5234685e-01 -1.4447394e-01
   193 : -5.5260360e-06 -1.1335002e-05  1.5091448e-05
   194 :  4.9355310e-08 -2.9008193e-07  5.6352014e-08
   195 : -1.0274768e-10  5.5690250e-10 -2.0663222e-10
   196 : -2.2849595e-07 -3.4949542e-07  6.1535115e-07
   197 :  7.0663658e-02  3.3428543e-01  1.1549168e-01
   198 : -2.6542379e-10 -2.0317661e-10  9.1635491e-10
   199 :  1.8493656e-07 -1.5043690e-07  3.8285730e-07
   200 : -1.6231273e-09  1.2338727e-09  2.0894573e-10
   201 :  2.1665175e-01  8.8854274e-02  2.2809948e-01
   202 :  2.1662141e-01  7.3529927e-01  9.0632982e-01
   203 : -2.6307983e-10  8.9866469e-10 -3.3327941e-10
   204 :  1.1026309e-01  8.7983371e-02  3.1344912e-01
   205 :  5.4060672e-01  7.8640300e-01  1.5105516e-01
   206 :  3.0127829e-01  1.2774856e-01  2.7853092e-01
   207 : -1.3407818e-09  8.1593862e-10  2.4495140e-09
   208 :  5.6119899e-01  2.4324270e-01  5.1056955e-01
   209 :  5.4486614e-11  7.0276429e-11 -2.1127103e-10
   210 :  8.3879317e-02  2.5383612e-02 -4.2721709e-02
   211 : -1.0849159e-02  2.1262040e-03 -3.1432636e-03
   212 : -1.8803521e-01  1.6569993e-01  5.0994463e-02
   213 : -2.0773521e-01  1.0811913e-01 -8.5240272e-02
   214 :  2.5421074e-03 -7.8209476e-04  1.3473332e-03
   215 : -3.2375056e-07  1.3352759e-07 -4.8408539e-08
   216 :  4.5011510e-01  1.8997555e-01  2.4306970e-01
   217 :  8.4352326e-11 -1.7633817e-11 -5.1636335e-11
   218 :  1.1728089e-01 -2.2337275e-02  1.2858682e-01
   219 :  1.5504663e-01 -1.2747453e-01 -1.2373642e-01
   220 :  4.1749800e-07 -6.2568429e-07 -3.4709933e-07
   221 :  2.8072656e+00 -3.5793148e+00  2.3963952e+00
   222 : -2.3057717e-11  3.7320361e-11 -3.2316521e-12
   223 :  3.2849392e-01  1.7084111e-01 -2.3512023e-02
   224 :  6.8237442e-07  5.3392957e-07 -1.3485089e-06
   225 :  4.0949093e-09 -3.7811076e-08  4.5981792e-08
   226 : -1.0580987e-07  2.0603250e-06 -4.4116203e-07
   227 :  9.0963810e-11  2.2271726e-11  1.6872324e-10
   228 :  8.5755803e-14 -5.9441933e-14  5.9036596e-13
   229 :  4.1336664e-07 -1.9878177e-06  3.4551777e-07
   230 : -2.5706797e-09 -5.1098274e-09  2.0202325e-08
   231 : -1.0587933e-04  5.8066063e-04 -5.3729439e-04
   232 : -1.5943925e-09 -1.3175996e-09  3.8152165e-09
   233 :  6.3517296e-04  1.4769713e-01 -5.3894803e-02
   234 : -5.8369837e-07  7.9706491e-08 -2.2569506e-07
   235 :  5.9946110e-08  9.4599757e-08 -3.2055669e-07
   236 : -4.5881583e-04 -1.2001443e-04  3.3915622e-04
   237 : -3.5706716e-01  8.9451274e-01  6.0292318e-01
   238 : -4.2072018e-15  2.7723690e-14 -2.1589864e-14
   239 :  1.5063121e-01  2.7941220e-01 -6.3154707e-02
   240 : -6.7561510e-08 -2.5021659e-08  3.9482509e-08
   241 : -2.1118747e-03 -7.1137081e-04 -1.5344895e-02
   242 :  4.3668670e-05 -4.6124705e-05  2.6547155e-06
   243 : -6.6720945e-02  1.7748929e-01  2.4876168e-02
   244 :  6.9246385e-01  8.1948615e-01  7.3711929e-01
   245 : -8.7542413e-07 -7.9377773e-07  3.4181180e-06
   246 :  2.7665164e-15 -1.0052619e-14  6.1096605e-15
   247 :  7.4728608e-02 -1.7096424e-02 -1.0871887e-02
   248 :  2.7110158e-01  4.8762322e-02 -4.4405870e-02
   249 : -8.8293372e-07 -1.6542850e-07  3.7675228e-06
   250 : -1.1655314e-01  1.8033153e-01 -1.3597614e-01
   251 :  3.0686080e-07  2.4614338e-07 -2.9715151e-06
   252 :  3.8826747e-01  3.6815758e-01  4.8486034e-01
   253 : -3.8269587e-06 -4.0617396e-07 -3.4801127e-06
   254 :  1.7013428e-01  5.0355827e-01  5.8130759e-01
   255 :  8.1787108e-02  1.8312050e-02 -2.1628787e-02
   256 :  1.7899509e-03 -1.1751795e-02  2.8629044e-03
   257 : -5.4008221e-11  2.8402603e-10 -7.7627101e-11
   258 :  1.8881035e-08  3.3648541e-08  7.1868762e-08
   259 : -7.0173753e-14  2.3550896e-13 -1.3585235e-13
   260 :  5.2676628e-12  7.3836259e-12 -3.5731883e-12
   261 : -2.6380442e-01  2.1176136e-01 -2.1193795e-01
   262 :  2.0556634e-03 -2.2346998e-02 -1.7439198e-02
   263 :  5.1662333e-08 -2.0482483e-07  4.8571320e-07
   264 : -5.9090487e-09  4.3322167e-10  1.1770040e-09
   265 : -1.1035523e-07 -4.9786278e-07 -1.1114395e-06
   266 :  5.2196750e-06 -4.7698842e-05  7.2507896e-05
   267 :  1.7952066e-01  2.8554115e-02  2.6866401e-01
   268 :  6.0355516e-03  1.7277731e-03 -1.3561330e-03
   269 :  5.2234030e-05  2.0949735e-05 -1.3759218e-05
   270 : -2.9448517e-06  5.8457719e-05 -1.3530982e-05
   271 : -2.1263052e-05  4.7935492e-06 -2.3839496e-06
   272 :  3.5912422e-01  2.7627436e-01  7.8357434e-02
   273 : -3.2147086e-03  4.9046191e-03  1.6768691e-03
   274 :  1.2110021e-01  2.3711268e-01  2.5803910e-01
   275 : -5.9951805e-09  5.7758692e-09  6.8234884e-09
   276 :  1.8425992e-07 -1.3696852e-05 -3.0467538e-05
   277 : -9.9357948e-09  9.1677628e-08  4.7097248e-09
   278 :  1.3870155e-03 -1.0890370e-02  2.9194968e-03
   279 :  3.0983883e-05  7.7517962e-04 -3.9680191e-04
   280 :  2.6532754e-05 -9.6908232e-05  1.4224349e-05
   281 : -6.6287387e-03  2.5636712e-05 -2.0162829e-03
   282 : -6.8553542e-12 -1.1958688e-12  1.4435714e-11
   283 :  5.6570493e-01  1.1691031e-01  1.5247004e-01
   284 :  1.7960845e-05 -3.0408439e-04  9.6017941e-05
   285 :  5.9998417e-05  4.9695142e-05 -4.2185090e-05
   286 :  2.8481812e-03  1.9216601e-03 -7.0676731e-04
   287 : -1.2766831e-02 -3.5015694e-03 -2.3875513e-02
   288 :  7.7243396e-11 -1.4776672e-10 -1.1397163e-11
   289 :  8.6582718e-08  6.4466807e-08 -2.9962454e-07
   290 :  3.2227781e-07  1.4267979e-07 -3.5146968e-07
   291 :  2.1295596e-03  7.2348460e-04 -8.4644893e-05
   292 : -8.8377497e-11  3.2053302e-11  1.8070299e-11
   293 : -1.0778544e-08 -7.7304822e-09  2.1658722e-09
   294 :  2.3315276e-06 -7.8782551e-06 -6.3464882e-06
   295 :  2.7490199e-01 -3.1458559e-01 -2.2153288e-01
   296 :  2.3057927e-03  7.0999690e-04 -7.3926824e-04
   297 :  1.9137310e-01  1.3094042e-01 -2.2700200e-02
   298 : -2.1372298e-07  2.0757039e-06  6.6731853e-08
   299 : -2.3574653e-04 -2.3631536e-04  1.8394549e-04
   300 :  4.6771682e-05 -3.4310323e-06 -6.8058131e-06
   301 :  4.2736928e-03 -7.1911403e-03  1.6870990e-03
   302 : -1.8302501e-01  6.1646447e-02 -4.1841926e-02
   303 : -2.1355971e-06 -4.8953965e-06 -2.2854680e-06
   304 :  2.4680258e-01  1.6720305e-01  2.7736950e-01
   305 :  1.0854034e-09  8.3279952e-10 -4.9874587e-10
   306 : -4.2540300e-09 -6.1893029e-11  1.8777793e-10
   307 :  8.5248289e-04 -1.5800026e-04 -1.6131436e-04
   308 :  9.3306088e-02 -5.4575765e-02  1.2597250e-01
   309 :  1.8739640e-03  1.3205969e-01  1.6069796e-01
   310 :  2.7692014e-01  1.1640926e-02  1.1366528e-01
   311 :  2.9374322e-05 -8.5683071e-06  6.0477391e-07
   312 :  1.0652195e-03 -4.9730576e-04  5.6511002e-04
   313 : -5.0994488e-07 -1.1604388e-06  1.2551655e-07
   314 : -3.9259526e-01 -2.9525279e-01 -9.1528119e-02
   315 : -1.4651208e-04 -4.6452142e-04  3.3904909e-06
   316 :  2.9548249e-06 -3.2057982e-06 -5.4416373e-06
   317 : -9.4319148e-07  2.2578889e-06 -2.9040507e-06
   318 :  2.8186493e-02 -1.8772186e-04  1.5136623e-01
   319 :  1.6481269e-03  2.2553433e-03 -9.1946212e-03
   320 : -2.8017908e-04 -8.8357130e-03 -3.2536265e-03
   321 : -4.6241752e-04  5.9718086e-04 -1.5881521e-04
   322 :  2.4696577e+00 -1.8592631e+00  9.6765618e-01
   323 :  2.4638034e-01  2.1085189e-01  2.8337420e-02
   324 :  5.2477608e-02  1.1633114e-01 -9.1511555e-02
   325 : -1.7058450e-11  2.7937150e-13  2.8262941e-12
   326 : -1.4694629e-04  1.3283633e-04 -5.4482127e-04
   327 :  1.4275948e-01  9.1841703e-03  4.4867541e-03
   328 :  2.1565402e-11 -5.5257107e-11  1.5151886e-11
   329 : -1.7059043e-01  5.7103582e-01  8.4870370e-01
   330 :  3.1479819e-03 -4.1249991e-03 -2.9494873e-03
   331 :  2.5119870e-01  7.9202775e-02  1.1866229e-02
   332 :  3.1344920e-06 -1.5604427e-05 -5.2437510e-06
   333 :  7.0587335e-03  7.4530719e-02  3.5754472e-02
   334 :  7.3612075e-05 -3.9416719e-04 -3.3658820e-04
   335 :  6.0472973e-07  6.9682777e-07 -6.8243279e-08
   336 : -4.0130318e-05  2.9456787e-05  1.5350830e-05
   337 : -1.9385210e-05  1.1137520e-06  6.3523398e-06
   338 : -9.9467848e-05 -2.2630294e-04  6.0423385e-05
   339 :  2.2811747e-03  1.0525033e-01 -1.4615121e-02
   340 :  5.9471733e-11 -1.0953744e-10 -1.3464668e-11
   341 :  3.0769307e-06 -2.8842946e-06 -6.7886050e-06
   342 : -5.1152797e-07  3.3512434e-06  8.0648773e-07
   343 :  6.4630038e-05 -2.0179183e-04  9.5023548e-05
   344 : -1.6333913e-04 -3.0186004e-04  1.6097698e-05
   345 :  1.0103333e-02  7.3980425e-02 -9.4835527e-03
   346 :  3.3105064e-04  2.1912196e-04  1.2834275e-03
   347 :  6.8232719e-05 -2.0641603e-04 -1.1774056e-04
   348 :  5.2986864e-14  1.8466842e-11 -4.4974595e-12
   349 : -6.1471564e-03  8.8807236e-04 -1.7235384e-04
   350 : -3.8362155e-04  1.9403277e-05  1.7769693e-04
   351 :  7.6077383e-02  9.0161731e-02  4.3734083e-03
   352 :  4.7321312e-07 -7.4152942e-06 -1.2176634e-05
   353 :  1.9155167e-02  6.9384090e-02 -5.3422496e-03
   354 :  6.4560390e-08 -8.1527536e-08 -3.0683894e-07
   355 :  3.6400677e-06 -7.9144088e-06 -1.4632107e-05
   356 : -2.6391327e-07 -6.6800540e-07  1.2730195e-06
   357 : -6.5999752e-08  4.2696274e-08  7.5601792e-09
   358 :  3.9788922e-06  6.2288083e-05 -6.7581427e-05
   359 : -2.3539309e-08  2.7429244e-09 -3.8319131e-08
   360 :  2.8059112e-06  3.9165959e-05 -2.4343927e-05
   361 :  1.6010651e-04  2.0556683e-04  5.8146516e-04
   362 :  9.2092197e-07  3.3775627e-07 -1.7266519e-06
   363 :  1.3366151e-04 -1.8102471e-04 -1.3564261e-04
   364 :  3.0574009e-06 -8.7186699e-06  4.6543963e-05
   365 :  1.3036353e-03 -3.2792983e-03 -1.2301451e-03
   366 : -1.6175962e-02  7.5096494e-02 -1.6802380e-01
   367 :  1.0260145e-01  1.1301423e-01 -7.9675796e-02
   368 :  2.0362128e-03  1.2233829e-03 -8.9155570e-03
   369 :  2.0156741e-01  5.8983170e-01  2.4796983e-01
   370 : -6.4900580e-12  1.0613359e-11 -9.2284043e-12
   371 :  1.8309653e-01  7.5795224e-02  7.2342642e-02
   372 : -5.3586976e-14  1.5022972e-15  1.7757546e-13
   373 :  4.4164391e-08  2.1076375e-08  3.5772103e-08
   374 :  1.8128625e-10 -1.0259147e-09 -2.6213340e-09
   375 : -6.8630922e-06  1.4758220e-05  1.9703814e-06
   376 : -2.6344984e-05 -1.0963888e-04  4.3417387e-05
   377 : -6.1690917e-06  4.1750532e-06 -1.6774064e-06
   378 : -1.4207005e-09  3.6228157e-09 -1.4263621e-09
   379 :  3.1773640e-02  7.7486949e-03  4.7325171e-04
   380 :  5.0121569e-05  1.5479559e-05 -1.1189590e-04
   381 :  1.7142928e-07 -1.8174607e-07 -4.9823970e-08
   382 : -6.1525964e-09  1.7705943e-08  3.4473913e-09
   383 : -1.6045984e-14  1.2147586e-14 -1.1874607e-14
   384 :  1.0273467e-07  4.7160671e-07 -1.7530164e-07
   385 :  1.8157035e-01  1.0747566e-01  1.6900022e-01
   386 :  1.4431899e-06 -1.8206117e-06  1.7228192e-06
   387 :  2.9633375e-09 -1.0017710e-08  1.0904442e-09
   388 :  3.4518761e-05  9.6364190e-06 -3.9457746e-07
   389 :  1.9541445e-07  1.4042106e-06  1.0379923e-06
   390 :  5.5859672e-07 -2.7835825e-07 -3.0007842e-07
   391 :  2.7609832e-01  2.3308615e-01  1.2448237e-01
   392 :  6.9189147e-07 -9.5602604e-08  2.2387953e-07
   393 : -2.0773291e-06 -4.1827718e-06 -1.0165226e-05
   394 :  4.5151477e-06 -4.6665406e-06 -2.0347406e-07
   395 : -9.9683021e-05 -1.3827547e-04 -1.0037800e-04
   396 :  9.3781536e-04  1.5779052e-04  2.7912820e-04
   397 :  6.2888946e-02  1.0406001e-02 -3.3343741e-03
   398 :  3.7710613e-11 -4.9862350e-11 -9.1344265e-12
   399 : -1.2461776e-07 -9.6488941e-08  5.5156988e-07
   400 :  1.4792168e-06 -2.3168847e-06 -3.5835411e-07
   401 :  4.6618694e-04 -9.0967066e-03  2.6588806e-03
   402 : -2.4148468e-03 -2.7288093e-03 -3.2733122e-03
   403 :  8.7126078e-05 -1.9507310e-04  6.7628906e-05
   404 :  1.4509988e-06  1.4493888e-06 -6.8842171e-06
   405 :  2.5875288e-06  1.3260386e-06 -6.9540060e-06
   406 :  1.3164164e-01  1.4116769e-02 -3.2746346e-02
   407 : -1.0700703e-06 -4.1647514e-07 -1.1021255e-06
   408 : -2.9998407e-08  5.3345988e-08 -5.0304979e-08
   409 : -1.4345845e-05  8.5251338e-08 -8.7774756e-06
   410 :  1.8297276e-06  3.0557516e-07 -1.1909539e-06
   411 :  1.0658040e-05  1.0917213e-05 -1.3208683e-05
   412 :  5.8531355e-05  4.3591122e-05 -1.3394764e-04
   413 : -2.4104777e-05  1.8058286e-05  5.3778989e-05
   414 : -2.5005756e-05 -1.4242630e-05  3.9345649e-05
   415 :  2.0744306e-06 -9.0870531e-06 -2.8698658e-06
   416 :  4.1194557e-09 -1.1280769e-08 -6.1582743e-09
   417 :  2.4516576e-01  1.8016615e-01  1.0284290e-01
   418 :  7.4796219e-03  1.1532851e-03 -1.0456844e-02
   419 :  1.3437196e-01 -3.0748496e-02  1.0041096e-02
   420 :  1.6551464e-03 -2.9512303e-02 -1.0705415e-03
   421 :  1.1473346e-03 -8.8223515e-05  7.7315714e-04
   422 :  2.5406904e-11  1.2913150e-11 -1.3487009e-11
   423 :  5.6320245e-05 -6.8363406e-06 -3.6506581e-06
   424 :  5.7646093e-02  2.1654679e-01  4.9243366e-02
