Number of elements 658
    98 :  1.1913951e+00 -6.3786070e-01  5.1930486e-01
    99 :  1.0872812e-04 -1.7999094e-05  1.3291329e-04
   100 : -1.9619500e-04  5.2263568e-05 -1.3619061e-04
   101 :  1.4944458e-03 -4.0474971e-03 -8.6744471e-03
   102 : -1.5204588e-01 -1.5400033e-01 -1.7121844e-01
   103 :  2.0162990e+00 -3.8290435e+00  2.2341849e+00
   104 : -1.0959312e-02 -1.1023631e-02  3.9763990e-02
   105 : -4.9536808e-05 -1.6802997e-05  3.2700375e-05
   106 : -7.5609595e-03  1.1325691e-02 -1.0298293e-02
   107 : -1.0049922e-05 -1.3902581e-05 -7.3651740e-06
   108 :  2.8394329e-07 -1.4908322e-06  1.1792435e-07
   109 : -2.1373003e-04 -6.9967191e-05  6.3387995e-05
   110 :  1.6413691e-01  1.7419559e-01  5.7618011e-02
   111 :  7.7725603e-05  1.7340830e-07  1.4929423e-04
   112 : -3.8970536e-03  4.8248514e-02  9.4723134e-02
   113 :  7.8335884e-02  7.0314504e-02  1.6006226e-01
   114 : -4.8808843e-02 -5.1940034e-02 -1.6372874e-01
   115 :  2.3774498e-01  2.0245577e-02 -1.3345323e-01
   116 :  5.1333277e-05 -8.1108566e-06  1.4873469e-05
   117 : -8.6109539e-03  2.3306760e-02 -1.1332311e-02
   118 : -2.1634402e-02 -1.3494291e-02 -5.7003805e-03
   119 :  3.2273466e-03  1.5531362e-04  2.5197800e-03
   120 : -3.5317677e-01 -3.1408003e-01 -3.8258519e-01
   121 :  3.0729435e-08 -3.0122844e-06  1.7991497e-07
   122 : -6.4341017e-01 -4.6051965e-01 -5.0010161e-01
   123 : -6.3294617e-02 -6.4998986e-02 -3.9872240e-02
   124 : -2.3077728e-02 -7.0991295e-02  1.4496642e-01
   125 : -2.6128154e-06 -8.7640650e-07 -4.7985954e-09
   126 : -3.0375981e-04  4.4303179e-04 -2.0491064e-04
   127 :  4.0535678e-06  2.6839936e-06 -2.7884003e-06
   128 :  2.3571354e-04  3.9339584e-04  5.3344736e-04
   129 : -1.0293010e-01 -8.3430754e-02 -7.0607641e-02
   130 : -1.8958047e-04  1.2586462e-04 -1.6311399e-04
   131 :  2.0368692e-01 -6.9837184e-03 -1.3336711e-01
   132 : -6.8375001e-06  1.7098681e-05 -2.5149716e-06
   133 :  3.3243026e-06 -8.1994031e-07 -2.8912053e-06
   134 : -1.1960208e-01 -8.2624607e-02 -5.7875473e-02
   135 :  2.4406921e+00 -1.8866624e+00  2.8748853e+00
   136 : -2.2078645e-03 -5.9724706e-03 -2.8071292e-03
   137 :  1.3382426e-09  1.5192790e-09 -3.5266232e-09
   138 :  5.7328503e-07 -1.1782191e-06 -9.8912028e-08
   139 :  1.0341293e+00 -1.6212954e+00  1.8763253e+00
   140 :  1.8651850e-03 -3.8046085e-04  3.5198304e-04
   141 :  8.7862713e-05  1.9539720e-04  1.0500789e-05
   142 : -2.3743003e-02 -1.3154088e-01 -5.0050258e-02
   143 : -1.1728261e-04  3.7202529e-05  1.9447621e-06
   144 :  2.0297395e-03  1.1903721e-03 -1.0708220e-02
   145 :  8.8614112e-08 -9.2571782e-08 -5.7643448e-09
   146 :  1.0628959e-01  3.7067317e-02  1.3042534e-01
   147 : -3.3797248e-02 -4.1166031e-02 -4.2966304e-02
   148 :  3.9743363e-06 -5.6669474e-06 -1.1103445e-06
   149 :  5.2111517e-02  2.2521962e-01  1.0659959e-01
   150 :  6.2452534e-05  7.6503846e-05 -5.0888981e-06
   151 : -1.4148857e-01 -8.2059504e-02 -1.2545978e-01
   152 :  2.9467074e-08 -7.5535917e-09 -1.3973801e-08
   153 :  1.0644115e-01  6.7877507e-02  4.9175606e-02
   154 : -1.7179496e-05 -1.0438799e-05  1.4576974e-04
   155 : -2.4066511e-03 -1.8994246e-03  9.3663316e-04
   156 :  6.6439733e-05  6.2878639e-05 -1.4026510e-05
   157 :  1.5704929e-01  1.1326466e-01  9.9268880e-02
   158 : -6.4665167e-02 -6.4822290e-02 -1.1289699e-01
   159 : -3.2627161e-05 -1.6320137e-04 -3.0599524e-04
   160 : -1.7036355e-02 -1.1340929e-01 -8.1815304e-02
   161 : -5.7804006e-01 -7.0429580e-01 -5.9903298e-01
   162 : -1.1992838e-01 -1.5501811e-01 -1.7760780e-01
   163 : -5.9928855e-02 -1.2785885e-01 -1.4223579e-01
   164 :  2.0048549e+00 -2.8159399e+00  2.8811529e+00
   165 :  2.4333245e-02 -1.6879782e-01 -3.8172215e-02
   166 :  2.9776234e-02 -1.1606432e-01  7.8059995e-05
   167 :  3.0908837e-06 -6.7205889e-07 -1.3147563e-06
   168 :  1.8924689e-02 -3.7980455e-03 -9.1251228e-03
   169 :  1.1817330e-05  7.4636884e-06 -9.3409468e-06
   170 : -3.9109841e-03 -6.0805563e-03  7.0007018e-03
   171 : -5.6999013e-05  2.1534006e-06 -1.4113845e-04
   172 : -1.1809231e-02 -6.9513491e-03  1.6027097e-02
   173 : -9.7563008e-02 -5.5513513e-02 -1.2133586e-01
   174 :  3.9906723e-05  6.4635485e-05  5.5176160e-05
   175 :  9.8724715e-05  2.1777034e-03  3.1171329e-03
   176 : -1.1220115e-04  6.8474275e-04  3.1402724e-03
   177 : -9.5516075e-02 -8.2436152e-02 -7.3819315e-02
   178 : -2.4316339e-02 -1.0866187e-01 -1.0945347e-01
   179 : -7.8649308e-02 -7.3999114e-02 -8.8088838e-02
   180 : -3.7404646e-01 -1.0821693e-01 -1.8978790e-01
   181 : -1.2100826e-01 -1.0899133e-01 -1.6181694e-02
   182 : -1.1970852e-01 -1.3738035e-01 -8.6689890e-02
   183 : -1.9228368e-05 -1.2110272e-06 -3.6173682e-05
   184 : -9.8430310e-03 -8.8581102e-02 -1.0023856e-01
   185 : -9.6476837e-12  1.1707464e-10 -6.5244154e-11
   186 : -2.1075784e-04  2.5381478e-04  1.7539267e-03
   187 : -1.2890300e-01 -1.1797397e-01  8.3155730e-02
   188 : -6.8048816e-06  8.5402643e-06  1.2143903e-05
   189 :  9.6198738e-07  1.8291403e-06  4.6853684e-06
   190 :  1.5230211e+00 -1.8847950e+00  9.5595418e-01
   191 : -1.3700033e-01 -4.1711834e-02 -3.9203423e-02
   192 : -1.5488771e-01 -1.9113968e-01 -2.1983376e-01
   193 :  2.1343225e-03 -3.2098851e-05  2.9874257e-03
   194 : -6.1763776e-06  9.2285848e-05  1.8809866e-05
   195 : -1.0247944e-08  3.8310830e-07  1.2703554e-07
   196 :  9.9141821e-06  1.5805487e-04 -3.0996234e-04
   197 :  1.4702960e-02  4.6353182e-02  4.1346771e-03
   198 :  2.8948957e-07  1.2949506e-07 -1.9950476e-07
   199 : -3.8224148e-05  3.1762559e-05 -9.9794434e-05
   200 :  7.7291423e-07 -5.1669918e-07 -5.9991521e-08
   201 : -5.0434711e-02 -6.9652405e-02 -2.2169879e-02
   202 :  6.5144488e-01 -2.4450514e-01 -3.6187250e-01
   203 :  2.7846093e-07 -1.0566268e-06  3.1675192e-07
   204 :  4.5199774e-02  6.3013874e-02  1.2842919e-01
   205 :  2.4072755e+00 -4.1591375e+00  3.1306676e+00
   206 : -2.0201925e-02 -3.6100631e-02 -2.3927068e-02
   207 :  7.7109056e-07  1.9879616e-07 -2.0203858e-06
   208 : -7.5512857e-02 -6.4009915e-02 -8.0969632e-02
   209 : -2.4237821e-07  3.9423612e-07  1.5138017e-07
   210 :  2.8335011e-02 -1.1775532e-01 -4.5454777e-02
   211 :  1.0600276e-01  1.4035504e-02  4.8362048e-02
   212 : -1.4409455e-01 -8.9683931e-02 -3.0165346e-01
   213 : -1.1327362e-01 -1.7822069e-02 -1.3452633e-01
   214 :  7.4898851e-02 -8.1241243e-03  2.6585172e-02
   215 :  4.6570990e-05 -1.3888306e-05  2.1999211e-05
   216 :  1.8505447e-02 -8.0410091e-02 -4.4490533e-02
   217 :  1.6906834e-08 -8.1711998e-08  4.7774770e-08
   218 :  8.4467171e-02  6.6496649e-02  9.1460623e-02
   219 : -5.7056856e-02 -2.2418059e-01 -1.4329331e-01
   220 :  6.9037457e-05 -4.1384359e-05 -2.8979736e-05
   221 :  2.5252252e+00 -5.1889161e+00  2.1231385e+00
   222 : -7.6867642e-08 -3.7733473e-08  1.5228317e-08
   223 : -9.4690828e-02 -1.7327321e-01 -8.8707321e-02
   224 : -1.5060643e-04 -2.6238366e-04 -1.0560546e-04
   225 :  1.0008030e-05  5.7728248e-06 -1.2511000e-06
   226 : -2.6758779e-05 -4.6972004e-04  1.9895662e-05
   227 : -6.1104376e-07 -2.1742777e-07  4.1571588e-08
   228 : -2.8995093e-09  9.2719968e-10 -3.2512356e-09
   229 :  8.9180852e-05 -3.3154297e-04  1.9080516e-04
   230 :  1.5628078e-06 -6.1765698e-07 -2.1456832e-05
   231 :  9.5903738e-03 -2.1851945e-02 -4.2743731e-03
   232 :  2.4051442e-06  1.9535806e-07  1.9473337e-06
   233 : -1.8163738e-02 -5.9234731e-02 -1.5250123e-01
   234 : -3.9355736e-05  4.0531319e-05  1.4648826e-05
   235 :  2.3855986e-05  1.2331600e-05  7.9785498e-05
   236 : -6.4431734e-03 -6.1561276e-03  1.1513170e-02
   237 :  2.8257790e+00 -3.8977927e+00  3.4843665e+00
   238 : -6.6475166e-11 -1.6584576e-11  2.7326905e-10
   239 : -1.1387319e-01 -1.9924514e-01 -2.4036031e-01
   240 :  1.8438458e-05  8.2396996e-06 -1.1885947e-05
   241 :  1.8887791e-01  2.6388697e-02  1.2532876e-01
   242 :  3.8546146e-04  4.0094972e-04  9.7657947e-05
   243 : -8.8988673e-02 -5.5436537e-02 -5.1754856e-02
   244 :  3.8853292e-01 -4.8325223e-01 -6.1155766e-01
   245 : -5.2422982e-05 -5.6863687e-05  4.2471131e-04
   246 : -5.8392645e-11  1.3393223e-10 -5.6883303e-11
   247 :  1.6816117e-01  8.1422188e-02  1.1821374e-01
   248 : -8.5130085e-02  4.2927069e-04 -1.5727199e-01
   249 :  6.6893513e-05 -1.4194822e-04  2.7999306e-04
   250 : -7.5447651e-02 -7.3470653e-02 -1.7574553e-01
   251 : -2.1596631e-04 -1.4455927e-04  5.7757114e-04
   252 :  2.4329529e-01 -6.1793289e-02 -6.1399747e-02
   253 :  1.5381200e-03 -2.3421888e-04  9.6526902e-04
   254 :  6.6256205e-01 -2.6419373e-02 -1.8070538e-01
   255 :  1.5802527e-01  1.2086875e-01  7.8753575e-02
   256 :  8.0892499e-02  1.3361853e-01  4.3315629e-02
   257 :  4.5316997e-08 -5.8215010e-08  4.8488587e-09
   258 :  1.0595971e-04 -2.3402572e-05  1.9669888e-05
   259 :  3.7503023e-10 -1.4508487e-09  1.2455542e-09
   260 :  9.0310473e-09 -4.0466978e-08  2.0970137e-08
   261 : -1.4622946e-01 -7.8157281e-02 -1.6428100e-01
   262 :  3.1690341e-02  2.0281242e-01  1.3013595e-01
   263 : -2.8376590e-05  1.0246059e-04 -2.2128452e-04
   264 :  3.4244304e-06 -7.5348314e-07 -1.8414325e-06
   265 : -6.6960850e-06 -4.3837056e-05 -1.5677651e-04
   266 :  1.8983748e-03 -9.0360456e-03  9.8499296e-04
   267 :  1.3322468e-02 -3.6029635e-02  8.2256340e-02
   268 :  4.4789379e-01  1.8915501e-01 -3.6229777e-02
   269 :  7.9250240e-04  2.0794556e-03  6.3622000e-04
   270 :  1.5117993e-03  1.7858105e-03 -8.8505763e-03
   271 : -1.6080274e-03 -1.7676235e-04  5.3848693e-04
   272 : -4.3470071e-02 -6.5600819e-02 -2.1287094e-02
   273 : -3.1307533e-04  2.1396170e-01  1.6814477e-01
   274 :  6.4288123e-02  1.2170415e-01  1.0123525e-01
   275 :  6.8900039e-06 -7.0075179e-06 -8.9589046e-06
   276 : -1.3569309e-04  2.5400530e-03  3.5638410e-03
   277 :  5.2923342e-06 -6.4431416e-06  1.2944460e-05
   278 :  5.0535824e-02  1.3537936e-01 -6.7955628e-03
   279 : -3.8003477e-03 -3.6721056e-03 -2.1476904e-03
   280 :  5.1627286e-04 -2.7906987e-03  2.5206951e-04
   281 :  8.8576060e-02 -5.9224939e-03  3.6853571e-02
   282 :  8.6203351e-09  1.7025724e-08  2.4763126e-09
   283 : -8.3790301e-02 -3.7205703e-01 -2.0250106e-01
   284 :  1.4698333e-03 -6.2878667e-03  2.4839402e-03
   285 :  3.6570035e-03  9.5449296e-04 -2.0312058e-03
   286 :  2.5485798e-02 -7.2171841e-03 -1.2398394e-02
   287 :  1.9016582e-01  1.4328118e-01  9.6892464e-02
   288 : -4.4633114e-08  6.7534224e-08 -3.0580935e-08
   289 : -5.3561564e-05  4.1989305e-05  1.4963923e-04
   290 :  6.7638434e-05  7.6356730e-05  4.4314598e-06
   291 :  4.4840339e-02 -1.1326538e-02  7.7862253e-02
   292 : -6.1817445e-08  1.2902069e-09 -1.0943693e-07
   293 :  2.6467529e-06  8.9144210e-06 -4.9938420e-06
   294 : -1.2525309e-04  9.3718923e-05  2.5687094e-04
   295 : -2.2936617e-01 -2.7487304e-01 -2.1307263e-01
   296 :  5.9594235e-02  3.1936946e-02 -1.4949643e-03
   297 :  1.8405972e-01  1.6532315e-01  7.0757530e-02
   298 : -2.0648410e-05 -4.9803017e-04 -3.6524897e-05
   299 : -1.3087348e-02 -1.2916914e-02  1.0913220e-03
   300 :  1.3476557e-03  6.8222359e-04 -7.3152416e-05
   301 :  9.2748055e-02  1.8075045e-01  2.0017222e-02
   302 : -2.0772249e-01 -5.9729169e-02 -2.6696970e-01
   303 : -1.5240549e-04  5.8074993e-05  3.0045841e-03
   304 : -5.8441759e-03 -1.9655487e-01  6.9571770e-02
   305 : -2.4116970e-07  2.8905195e-07  3.9957831e-07
   306 :  3.0924646e-06 -7.9558438e-07 -9.9360838e-07
   307 : -5.6159832e-03 -1.4455694e-04 -1.8334680e-03
   308 :  1.7313587e-01  9.7333204e-02  1.7248041e-01
   309 : -1.1495226e-01 -1.2679172e-01  4.9676090e-02
   310 :  1.1619171e-02  5.0156881e-02  4.6723460e-02
   311 :  1.0243627e-03 -1.4543162e-04  2.4668692e-04
   312 : -9.1540987e-04  3.8801967e-02 -4.7944049e-03
   313 :  4.3522866e-05 -2.4669849e-05  4.9843215e-05
   314 : -1.4201014e-01 -1.2170831e-01 -9.6619881e-02
   315 : -1.4155869e-02 -1.1179896e-02  1.4917738e-03
   316 : -7.4002570e-05  6.9459588e-05 -2.0957834e-04
   317 : -5.0690589e-04 -2.5225681e-04  2.1271363e-05
   318 : -6.5281572e-02 -7.9729834e-02 -2.3611589e-02
   319 :  7.3465134e-02  1.7787629e-02  1.1728972e-01
   320 :  1.4930186e-01  8.3391911e-02  2.5553448e-02
   321 : -1.1681238e-02 -1.5242742e-02  3.1350147e-03
   322 :  2.4606381e+00 -5.0883577e+00  2.3826514e+00
   323 : -5.8560259e-03  3.9325145e-03  1.0077146e-02
   324 : -1.3996234e-01  1.5521235e-02 -1.0686163e-01
   325 : -7.1014246e-08  2.8694525e-07 -6.0144653e-07
   326 : -8.3303686e-03 -5.8168711e-03 -2.0701469e-03
   327 :  1.2870015e-01  8.9291886e-02  4.6499340e-02
   328 :  4.4898045e-08 -1.5624643e-07  5.5088786e-08
   329 :  1.1482389e+00 -4.2023748e-01 -3.8498020e-01
   330 :  1.7700083e-01  8.4860685e-02  2.6348456e-02
   331 :  3.9846997e-02  4.6154390e-02  6.2960999e-02
   332 : -6.7126915e-05  2.7474549e-04 -1.9359297e-04
   333 :  6.8153639e-02  2.1964448e-01  1.0907287e-01
   334 :  5.8111411e-05 -4.8397657e-03 -2.5018896e-03
   335 : -1.2849671e-04 -3.5422331e-05 -8.1104697e-05
   336 : -2.1742258e-04  1.3035095e-03  8.0535434e-04
   337 :  6.9359586e-04 -9.0955829e-04 -6.5493314e-04
   338 : -2.7000863e-04 -2.0128806e-03  8.7315554e-04
   339 :  8.8655518e-02  1.3439199e-01  1.1588414e-01
   340 :  2.0782648e-08 -8.2128521e-08 -1.1595866e-07
   341 : -4.3716889e-04 -2.6114165e-04  1.4243731e-03
   342 : -2.8142200e-05 -1.8812943e-04 -4.8871284e-05
   343 : -8.2466203e-04 -2.2369503e-03  1.2754406e-04
   344 : -6.3588771e-03 -9.1885417e-03 -7.7582825e-04
   345 :  7.8578559e-02  1.5566134e-01  5.5132071e-02
   346 : -4.1912978e-03  4.1456092e-02  1.6627655e-03
   347 :  5.3361799e-04 -8.0552450e-04 -1.2624719e-04
   348 :  3.4031332e-09 -7.8516270e-08  3.7341831e-09
   349 :  7.1629832e-02 -4.2756241e-04 -2.1494646e-03
   350 : -9.9514689e-03  8.7360238e-03  4.2264295e-03
   351 :  1.1064694e-01  1.2494652e-01  4.3838495e-02
   352 : -3.8249176e-04  3.0746832e-04  1.3884432e-04
   353 :  1.2142657e-01  1.5897222e-01  5.1517551e-02
   354 : -1.9291233e-08  1.0322649e-04  9.7162686e-05
   355 :  9.2263062e-04 -2.5013212e-04  4.5266014e-04
   356 :  1.2849347e-04  9.9014221e-05 -4.0046058e-04
   357 :  2.1034358e-05 -1.6103926e-05 -3.9951935e-06
   358 :  6.3169448e-03  8.2229424e-05 -1.6506187e-02
   359 : -3.5146526e-05  2.8868542e-05 -2.9287162e-05
   360 :  3.5186162e-03 -7.1795968e-04  8.9485487e-04
   361 : -2.4605995e-03 -3.3978311e-03  3.7699245e-02
   362 :  3.5178053e-05 -7.4726295e-05 -1.1938823e-04
   363 :  1.1348032e-03 -1.0354458e-02 -1.2543784e-02
   364 :  3.0666910e-04  1.4281861e-04  6.6852054e-04
   365 : -3.1667628e-03  1.0746315e-01  7.1882380e-02
   366 : -1.5460265e-01 -1.6551929e-01 -2.4800607e-01
   367 : -5.0951564e-02 -2.0077892e-02 -9.4778855e-02
   368 :  9.7249564e-02  3.3928563e-02  1.7515835e-01
   369 :  3.6110189e-02  1.1594594e-01  8.6231693e-02
   370 : -8.1948282e-08  1.7113250e-07 -1.4505179e-07
   371 :  1.1604436e-01  6.3335062e-03  3.4108288e-02
   372 :  3.3788551e-10  2.5374870e-10 -1.1302638e-09
   373 : -3.1393657e-06 -2.1695299e-05  7.8820472e-05
   374 :  3.0925427e-06 -1.6044010e-06  5.3533644e-06
   375 : -3.6352967e-04  1.5442343e-03  1.5862010e-03
   376 : -1.1796533e-03 -3.6246394e-03  9.8745143e-04
   377 :  1.0953554e-05  5.2525325e-04 -5.9695126e-05
   378 :  2.5694960e-06 -5.0132163e-06  1.7914611e-06
   379 :  1.6950748e-01  1.5907504e-01  6.2382554e-02
   380 :  1.2217202e-04 -1.0722083e-04 -3.3786709e-03
   381 : -1.6528997e-04  1.5621644e-04  5.2059449e-05
   382 : -4.1494154e-08 -2.0102946e-06 -2.4990110e-06
   383 :  5.3524791e-11 -1.2612715e-10  2.0171297e-10
   384 :  2.4399239e-05 -9.9592889e-05  2.8791438e-05
   385 :  5.4904691e-02  2.0935856e-02  8.3387969e-02
   386 : -8.0332973e-06 -3.7972478e-04 -8.8143134e-05
   387 :  3.5563578e-06  8.3973854e-06 -1.3611675e-06
   388 : -3.7701364e-03  1.5220781e-03  1.1170926e-03
   389 : -3.9712495e-05 -4.6655897e-04 -5.0900507e-04
   390 : -2.8740639e-04  1.4191809e-04  7.2797596e-05
   391 :  1.2516338e-01  8.2039756e-02  6.3135422e-02
   392 : -3.1606163e-04  5.1218714e-05 -1.6737649e-04
   393 : -4.1470815e-06  5.6140019e-04  6.4072780e-04
   394 :  4.1174807e-04 -7.7496100e-06 -1.6134855e-04
   395 : -3.3878612e-03 -3.2257428e-03 -3.4273148e-03
   396 :  3.3941682e-03  6.1241738e-02 -1.0082401e-02
   397 :  1.6811195e-01  8.6988584e-02  6.2351734e-02
   398 : -1.0097382e-07 -4.7775060e-08  3.0579091e-07
   399 :  1.2296542e-04  9.5048744e-05 -2.7164455e-04
   400 : -3.6209393e-06 -9.0460820e-05 -8.3950822e-05
   401 :  5.6271147e-02  1.0926603e-01  1.6566232e-02
   402 :  1.8195139e-01  7.9995382e-02  7.6368548e-02
   403 :  3.9055838e-03 -1.4330237e-02 -6.5208321e-03
   404 : -1.6332057e-05  7.8372294e-05 -3.7455254e-04
   405 : -7.6216864e-04 -2.2234077e-04 -2.7302436e-04
   406 :  9.5345431e-02  1.5440584e-01  7.2025210e-02
   407 : -2.5457163e-04 -4.5401589e-05 -7.8350572e-05
   408 : -7.0110109e-05  1.0742507e-04 -5.1290873e-05
   409 :  2.5503754e-04 -2.7299750e-04 -8.4612330e-05
   410 : -9.2798469e-05  9.1214051e-05  8.6384078e-05
   411 :  1.0576405e-03  9.0686616e-04 -2.8032485e-04
   412 :  5.7530810e-04  3.8809914e-04 -3.1879525e-03
   413 : -8.7787191e-04  1.0308756e-03  2.5299521e-03
   414 :  4.3112064e-04  2.0872315e-04  4.2386838e-04
   415 : -6.4494983e-05 -1.9998189e-04  6.0638801e-05
   416 : -3.8618539e-05  2.5225527e-05 -1.6632118e-05
   417 :  6.6645087e-02  1.0119321e-01  2.9414372e-02
   418 :  2.3718634e-01 -2.3113315e-01  7.7883232e-01
   419 :  1.3461600e-01  9.1147799e-02  7.9947731e-02
   420 :  2.4553050e-01  2.7393346e-01  1.4739649e-01
   421 : -4.6600665e-03 -2.0534547e-03 -5.5272594e-03
   422 : -6.8216894e-08  8.7545324e-09  2.7517587e-08
