Number of elements 658
   254 :  4.7088954e-02  4.2108910e-01  5.8873875e-01
   255 :  3.3426794e-02 -2.3145427e-03 -1.7074599e-02
   256 :  3.4731501e-03 -2.3371739e-03  5.0346377e-04
   257 : -8.6104111e-12  1.0112055e-11  1.3966787e-12
   258 :  6.4575660e-08 -1.5623771e-08  2.7020349e-08
   259 :  1.6354045e-14  5.1269213e-15 -4.7993125e-14
   260 : -1.0320844e-12  3.6631964e-12 -1.5265651e-12
   261 : -7.7775957e-03  3.6217620e-01  8.7026932e-02
   262 :  4.7601544e-03 -1.7474720e-02 -1.0695160e-02
   263 : -1.8062413e-07  2.3193391e-09  1.5678209e-07
   264 : -2.7345729e-09  4.7977338e-10  1.0226071e-09
   265 :  6.3128296e-08  1.2807464e-07 -1.9620220e-07
   266 : -8.2125870e-06  4.8084848e-05 -7.3259242e-06
   267 :  3.3910257e-01  1.9064006e-01  2.8904724e-01
   268 :  4.2223427e-03  2.6076915e-03 -2.0024385e-03
   269 :  2.8209329e-05 -6.2060968e-06 -1.1401189e-05
   270 : -6.8697183e-06 -9.2499849e-06  5.2437744e-05
   271 : -3.3139767e-06  6.5440815e-06 -1.2427817e-05
   272 :  3.6910623e-01  2.7312629e-01  5.5804306e-02
   273 : -9.6283264e-04  2.4761936e-03 -2.2648220e-03
   274 :  1.3472584e-01  2.3744231e-01  2.8837099e-01
   275 :  7.6830961e-10 -9.0326862e-10 -1.3803098e-09
   276 :  6.0432487e-06 -7.9600074e-06 -1.1897169e-05
   277 : -5.6543711e-09  3.9251328e-08 -8.7576694e-09
   278 :  2.8198043e-03 -3.7093437e-03  1.2613744e-03
   279 : -3.9539792e-04 -1.0551266e-04 -9.9430588e-05
   280 :  1.2143418e-05 -1.9374604e-05 -4.8956868e-07
   281 : -6.0688685e-03  7.8195294e-04 -5.3385874e-04
   282 :  8.8466234e-13 -2.0220372e-12 -3.4006410e-12
   283 :  5.5396610e-01  3.1861344e-01  3.1605633e-01
   284 :  5.4791384e-05 -1.0647355e-04  3.1129292e-05
   285 :  4.1983072e-05 -1.0317976e-06 -2.0707328e-05
   286 :  2.0483708e-03  6.4704266e-04 -7.1646827e-04
   287 : -2.8103664e-02  1.0136978e-02 -1.4360140e-02
   288 :  1.8032780e-12 -7.2379464e-13  2.2597171e-12
   289 : -5.3181759e-09  3.8633463e-08 -1.3403870e-08
   290 : -9.2318264e-08  1.6292613e-07  2.4100135e-07
   291 :  2.3655644e-03 -1.3241849e-04  1.3376200e-03
   292 :  1.4225155e-11 -5.7708352e-12  1.8507257e-11
   293 : -3.8040070e-09 -7.1614982e-09  3.7359852e-09
   294 :  2.4186869e-06 -2.5860463e-06 -3.9312148e-06
   295 :  3.1198233e-01 -9.9242827e-02  2.3396824e-02
   296 :  6.1939271e-04 -2.8472500e-04 -4.0806112e-04
   297 :  6.8182541e-02  3.0859031e-02 -2.9944549e-02
   298 : -2.9827400e-07  1.1305280e-06 -2.2032452e-07
   299 :  3.5436600e-05  4.1578208e-05  2.0384769e-05
   300 :  3.1502457e-05 -1.1198777e-05 -6.8962040e-06
   301 :  3.5214776e-03  1.1069896e-04 -3.8311370e-04
   302 : -2.7393510e-01  9.0896100e-02 -1.1941022e-01
   303 :  2.1701404e-06  3.4592461e-06 -1.3703192e-05
   304 :  2.8738821e-01  3.2605202e-01  3.7382249e-01
   305 :  2.4578172e-10  8.4755133e-11 -1.6472852e-10
   306 : -2.1807803e-09  5.7775991e-10  5.2166212e-10
   307 :  3.2548937e-04 -8.3135373e-05 -2.2368630e-04
   308 :  1.7869309e-02 -3.2482104e-02  2.0386117e-02
   309 :  9.3542381e-02  2.3991639e-01  2.2318558e-01
   310 :  2.3842634e-01 -6.4746223e-03  7.0099267e-02
   311 :  8.4563586e-07 -1.7266622e-06 -2.0222224e-06
   312 :  1.1854163e-03  1.2880119e-03 -1.5666877e-04
   313 :  1.3723918e-08 -1.2542266e-07  1.6142785e-07
   314 : -2.7155472e-01 -1.7937908e-01  1.0143384e-01
   315 : -2.8285334e-04 -2.9395317e-04  9.6059718e-05
   316 :  1.3693829e-06 -1.3812094e-06 -1.3965240e-08
   317 :  1.9630113e-06 -3.6816471e-07  3.4392862e-07
   318 :  5.2575861e-02  3.4828348e-02  1.8105528e-01
   319 :  2.4714369e-03  7.6235615e-04 -2.7464478e-03
   320 : -7.6535174e-03 -8.0631633e-03 -6.0948429e-04
   321 : -3.3125838e-04 -5.2226018e-05  5.2723073e-05
   322 :  2.1614232e+00 -1.3546698e+00  6.8955586e-01
   323 :  2.2512517e-01  1.9358470e-01  1.7851205e-02
   324 :  1.2445509e-01  1.8137090e-01 -3.1218066e-02
   325 : -1.9664497e-12  1.4161917e-11 -3.0394503e-11
   326 :  7.4373142e-05  1.2744289e-04 -2.9466785e-04
   327 :  4.3857149e-02 -2.4905034e-02 -2.0722431e-02
   328 : -3.1164389e-12  1.4289509e-11 -5.6804548e-12
   329 : -1.6391550e-01  4.6817792e-01  7.1245550e-01
   330 : -4.2215719e-03 -6.0855258e-03 -5.0266389e-04
   331 :  2.1779625e-01  6.6751128e-02 -7.9581541e-04
   332 :  1.1643830e-06 -9.3951683e-07  1.9064705e-06
   333 :  5.2180981e-04  4.6763914e-02  2.5553402e-02
   334 :  1.5060168e-04 -3.4531079e-04 -2.8699585e-05
   335 :  1.2704530e-06 -3.2954764e-07  4.8389814e-07
   336 :  5.4012535e-05 -4.7896940e-06 -1.1827119e-07
   337 : -1.1769865e-05  4.1271687e-06  5.2756308e-06
   338 : -2.1439413e-05 -4.7214442e-05  3.6670349e-05
   339 :  3.5677410e-04  6.2213590e-02 -1.8312488e-02
   340 : -2.1125819e-12  4.1941805e-12  1.2159999e-11
   341 : -1.5680256e-07  2.6557157e-06 -2.2050562e-06
   342 : -2.5174280e-07  1.0554896e-07 -5.2768249e-07
   343 :  8.7584572e-05  8.4833627e-05  8.6401681e-06
   344 : -2.5099632e-04 -5.5866756e-05  7.6174081e-05
   345 :  2.1788613e-03  4.6782769e-02 -1.1601737e-02
   346 : -4.3371033e-04  1.6055661e-03  5.0138742e-04
   347 :  5.4769409e-05 -1.1730355e-04 -3.7347163e-05
   348 :  9.4296196e-13  7.8302097e-12 -2.5021338e-12
   349 : -5.3682345e-03  1.1679298e-03  4.5614329e-04
   350 : -1.4569434e-04  8.7801860e-05  5.0052352e-05
   351 :  6.0344822e-02  6.8384744e-02 -1.5637077e-03
   352 :  1.9464439e-06 -4.4045026e-06 -5.0012794e-06
   353 :  7.9224033e-03  5.2344234e-02 -5.1382380e-03
   354 :  2.6147014e-08  4.5504897e-08 -8.7014787e-08
   355 : -1.0620428e-05  2.0696710e-06 -5.4547935e-06
   356 :  2.9227087e-08 -4.6249038e-07  3.6204450e-07
   357 : -2.8458745e-08 -6.5843725e-09  1.4264258e-08
   358 : -9.5306068e-06  8.8845281e-06  2.0701628e-05
   359 : -1.9805823e-08 -3.0702178e-08  1.6061448e-08
   360 : -9.4765163e-06 -2.6582523e-06  3.3590790e-06
   361 : -3.4419475e-04 -2.2752465e-04  1.7103046e-03
   362 : -3.9139453e-07  2.5616763e-07  8.6049691e-07
   363 :  1.0743039e-05  1.9044267e-05  5.7615688e-05
   364 : -5.4414688e-06 -7.9631082e-06  1.9376630e-05
   365 :  9.1324054e-04 -8.6974721e-04  6.1881954e-04
   366 :  7.4050298e-02  1.7242574e-01 -2.1642544e-01
   367 :  1.1792043e-01  1.2727161e-01 -6.4563749e-02
   368 :  5.0458085e-04 -1.2245802e-04 -6.9866738e-04
   369 :  1.4466803e-01  5.1314014e-01  1.6163082e-01
   370 : -3.4804160e-12  7.4089937e-12 -8.4897487e-12
   371 :  3.1744675e-01  1.6741738e-01  1.4883921e-01
   372 : -3.0447136e-15 -1.3769875e-14  2.4687598e-14
   373 :  1.0971836e-08 -1.1200791e-08  4.3628115e-08
   374 : -1.9084192e-09  1.1110946e-09 -3.7581914e-09
   375 : -8.8892926e-07  2.1179502e-06 -1.2737062e-06
   376 :  3.8997723e-06 -6.6636209e-05  3.4404815e-05
   377 : -4.0485704e-07 -4.0526229e-06  7.8017214e-07
   378 :  4.3155017e-10 -8.2180753e-10 -5.2712323e-12
   379 :  2.0369979e-02  1.7602498e-03 -3.2172767e-03
   380 :  8.0226314e-06  7.4204589e-05 -6.0108024e-05
   381 :  8.8438122e-08 -9.6082198e-08 -2.0294016e-08
   382 : -3.5661904e-09  5.3013315e-09  2.5348967e-09
   383 : -1.1338793e-16  1.7686653e-15 -3.4932005e-15
   384 : -2.2929737e-07  2.9356133e-07 -2.4210104e-08
   385 :  2.4988807e-01  1.4476811e-01  2.3176427e-01
   386 : -4.1116765e-07  2.1908365e-06  2.2211494e-06
   387 :  8.3391473e-11 -1.2873975e-09  1.0400455e-09
   388 :  2.6260840e-05 -6.8825003e-06 -4.4170520e-06
   389 : -5.9109455e-07  2.1030002e-07  1.6989055e-06
   390 : -2.2806065e-07  1.4764455e-07 -2.6526347e-07
   391 :  3.5001497e-01  2.8702316e-01  1.4826658e-01
   392 :  3.1123369e-07 -7.7574562e-08  9.6980189e-08
   393 :  5.3954405e-06 -1.3616461e-05 -2.2792967e-06
   394 : -2.1150236e-06 -9.1384813e-08  6.8336704e-07
   395 : -8.1432302e-05  2.2419298e-05 -1.5867054e-04
   396 :  4.6277454e-04  1.1363999e-03 -1.7627602e-04
   397 :  4.6776502e-02  1.3594527e-03 -5.1166922e-03
   398 :  2.6189735e-12  3.8683850e-12 -1.7076107e-11
   399 : -1.2330134e-08 -7.1431552e-08  1.9597227e-07
   400 : -3.8213330e-07  8.7339825e-07  5.9568012e-07
   401 :  2.8388948e-03 -2.8261726e-03  8.8858631e-04
   402 : -4.0200428e-03  2.2930729e-04 -2.7647983e-03
   403 : -1.5756412e-05  4.9970354e-05  2.8748280e-05
   404 :  2.0835006e-07  3.9256462e-07 -6.7082256e-07
   405 :  1.9593966e-06  5.7488670e-07 -2.3798768e-06
   406 :  4.6645082e-02 -2.3008898e-02 -2.1233009e-02
   407 : -7.3810363e-07  1.5017367e-07  2.4610657e-07
   408 :  1.7181133e-08 -2.1401274e-08  3.8215399e-09
   409 : -1.0351014e-05  2.8920374e-06 -5.4381814e-06
   410 :  3.0813517e-07 -3.3080123e-07 -2.4373969e-07
   411 : -9.0731173e-06 -1.2322062e-05 -1.6064482e-06
   412 :  7.3834401e-05  1.6834839e-05 -6.7674271e-05
   413 : -1.1173877e-05 -6.1779669e-06  3.1902435e-05
   414 : -1.3376564e-05  6.1007795e-06 -2.1894583e-05
   415 :  1.7101447e-06 -3.7638112e-06 -2.0522189e-06
   416 : -9.9678514e-09  9.1341590e-09 -1.6750322e-08
   417 :  2.4849472e-01  1.0409722e-01  5.4699807e-02
   418 : -4.4836859e-03  6.2347041e-03  9.4227371e-03
   419 :  4.5149402e-02 -1.8078326e-02 -2.0656779e-02
   420 :  1.9753137e-03 -1.5258748e-02  5.4629891e-03
   421 :  8.2702121e-04 -3.6406316e-04  8.8036858e-04
   422 :  5.9538842e-12 -3.6654222e-12 -1.5751010e-12
   423 :  2.7502934e-05 -5.5750205e-06 -1.2917913e-05
   424 :  4.4708964e-02  1.9617669e-01  4.0627072e-02
