Number of elements 658
    36 : -4.5886706e-02  5.9913530e-02  1.6913695e-01
    37 :  1.4263872e-03  2.5240198e-04  2.1656805e-03
    38 :  7.6087822e-03  7.4095410e-01  7.7766215e-01
    39 : -4.7874459e-06  2.3850976e-03 -2.1062285e-04
    40 :  4.6946846e-08  4.6486445e-06  2.0217660e-06
    41 :  2.6884300e-01  6.7457502e-02  5.9540760e-02
    42 : -8.6019380e-11  6.1949396e-10 -9.1293310e-11
    43 : -1.0528052e-01  3.2279836e-01  3.5558333e-01
    44 :  3.2528793e-01  1.4692123e-01  5.8681217e-01
    45 :  1.9390891e-01  2.2238962e-01  7.6172615e-02
    46 : -2.6462071e-04  1.3172407e-04 -9.6800143e-05
    47 : -1.2228785e-12  1.2832284e-12 -2.1784684e-12
    48 :  1.0585310e-04  9.2246500e-07 -4.9334565e-05
    49 : -3.4467187e-01 -2.6555483e-01  2.0334727e-01
    50 :  9.7693264e-04 -1.5225480e-04 -1.2667255e-04
    51 : -7.8963008e-03  3.2373069e-01  2.2671817e-02
    52 :  5.5819688e-01  7.7473070e-02  8.6325963e-01
    53 : -1.0274770e-04  9.8114550e-05 -1.9477277e-04
    54 :  3.3553264e-02 -2.1010053e-01 -1.2060412e-01
    55 :  6.3204424e-02  1.2253604e-02 -1.1520188e-01
    56 :  1.4691111e-01  6.7982074e-02 -2.7945708e-02
    57 :  3.8359008e-01  9.5881617e-01 -7.3821795e-02
    58 :  7.9426045e-14  7.7359019e-14 -2.7915321e-13
    59 :  1.6301825e-01  4.6681652e-02 -2.9588109e-02
    60 : -4.5605005e-02  9.0536472e-02  2.5124932e-01
    61 :  8.2180197e-02 -4.9566786e-02  6.9516599e-04
    62 :  1.0820285e-07  7.5526058e-08 -2.2344100e-09
    63 :  3.8352741e-02  2.3015882e-03  1.3879878e-01
    64 :  1.5768047e-07 -1.3804287e-06  2.8171112e-08
    65 :  3.4781136e-01  2.5831712e-01  9.5168697e-03
    66 : -5.2212441e-08  3.4721356e-07  2.0901199e-07
    67 :  9.4512457e-02 -1.2838875e-01 -5.4351786e-02
    68 : -3.1041485e-02 -1.1508650e-01 -1.7952454e-01
    69 :  3.6891770e-01  3.1544728e-01  2.0458082e-01
    70 :  9.9018600e-04  1.0781064e-03 -1.2702258e-04
    71 :  1.2198728e-01  7.1819611e-02 -1.4120586e-02
    72 :  2.8739674e-01  3.0152569e-01  1.5628846e-01
    73 : -7.4104705e-04 -1.6917642e-03 -2.7336600e-03
    74 : -7.1071531e-11  6.1870993e-11 -9.4462419e-11
    75 : -1.8369968e-10 -4.1221926e-10  2.3254532e-10
    76 :  3.5735155e-01  3.9921765e-01  1.8790219e-01
    77 :  9.9109810e-07 -6.9157551e-07  1.0478499e-06
    78 : -2.0352838e-05  1.5714955e-06  7.8245738e-06
    79 : -1.1190225e-10 -6.4511799e-11  3.9992481e-10
    80 :  9.9952923e-12  3.5057217e-12 -3.3192838e-12
    81 : -6.9124821e-06  9.1175832e-06 -1.3750770e-05
    82 :  2.0141426e-11 -2.6684289e-11  5.1472255e-11
    83 :  3.7339665e-08  3.1563615e-08 -7.6264299e-07
    84 :  2.3749422e-01  2.9096390e-01  1.5323549e-01
    85 : -4.1904102e-03  3.1892220e-03 -1.6756874e-02
    86 :  3.9184214e-10  8.5840416e-10  7.9032213e-11
    87 :  1.3868642e-08 -8.0953890e-08  3.9258830e-07
    88 : -4.3878231e-01 -2.8452472e-01 -2.8381043e-01
    89 : -2.6197038e-04  6.6803549e-05  4.5560400e-05
    90 :  2.5253518e-01  1.1611571e-01  2.0302234e-01
    91 :  5.1631271e-02 -2.6468842e-01  3.0697402e-01
    92 : -3.7497732e-05 -1.1616291e-05  4.6299465e-05
    93 : -4.8811764e-03  4.0810987e-04 -9.7012633e-03
    94 : -2.2071813e-02  1.7104099e-01 -7.2931920e-03
    95 :  7.9032045e-03  8.2008085e-02 -9.5044100e-02
    96 :  6.3177576e-06 -5.0504722e-06  1.2543855e-05
    97 : -2.2437844e-01 -2.8773687e-01 -4.5800812e-01
    98 : -5.4047674e-02  2.7319057e-02 -2.1888838e-02
    99 : -1.1958381e-06  2.2919252e-06  1.4423556e-06
   100 :  5.8894807e-06 -2.6772761e-06  3.6167782e-06
   101 :  1.2240129e-04 -2.0326251e-04 -3.1018842e-04
   102 : -2.6333546e-01 -1.4489082e-01 -3.6512420e-01
   103 :  7.4739251e-01 -3.0033476e-01  1.2043796e+00
   104 :  8.7898859e-04  1.8946734e-03 -2.4705090e-03
   105 :  1.4393654e-07 -1.0180222e-07 -8.3794017e-08
   106 : -4.4476850e-04  1.3801302e-04  5.2831524e-04
   107 :  6.3929996e-08 -5.4546727e-10 -5.0654590e-08
   108 : -3.0530317e-09  2.4526247e-09 -5.7403559e-10
   109 :  6.0310138e-06 -5.5903499e-07 -2.6431144e-06
   110 :  3.0105020e-02  5.2952788e-02  1.9132081e-03
   111 :  1.4381908e-06 -5.5605978e-07 -5.3677639e-07
   112 :  9.3621146e-04 -3.7914395e-03 -4.6369159e-03
   113 :  1.6537849e-01  6.3028593e-02  2.4865721e-01
   114 : -4.7542549e-02  6.1913394e-02 -1.1978700e-01
   115 :  3.4727409e-01  3.1908563e-01  3.9605177e-01
   116 : -4.5793759e-08 -1.2967036e-06 -1.0612890e-06
   117 :  1.2463894e-03  1.5894944e-03  4.9829088e-05
   118 :  4.0071176e-01  1.1533205e-01  1.2734653e-01
   119 :  5.9332279e-05 -7.2926162e-05  1.5119948e-04
   120 :  2.4710705e-01  2.0227967e-01 -3.0108099e-01
   121 : -2.1264094e-10 -1.5276527e-08  4.5865549e-09
   122 :  5.2902226e-01  6.2586048e-01  5.0071647e-01
   123 :  1.5381687e-01  2.0685807e-01  6.7864722e-02
   124 :  1.7324496e-03 -3.3378382e-03  6.6952073e-03
   125 : -1.1288457e-09 -1.2163548e-08  3.0146347e-09
   126 : -1.1756616e-05  2.7804344e-05 -7.3423806e-06
   127 :  5.3884282e-08  1.6595964e-08 -6.7623446e-08
   128 :  9.3889993e-06  3.8393604e-05  3.8165661e-05
   129 :  1.0087001e-01 -9.4560028e-03  1.8950811e-01
   130 :  4.0360057e-07 -6.8940438e-07  2.2607929e-06
   131 :  4.2087208e-01  1.8580181e-01  3.5212146e-01
   132 :  4.1990931e-09  8.8225816e-08 -6.2997509e-08
   133 : -2.9619236e-09 -2.2383885e-10  3.7294478e-09
   134 : -1.0130367e-01  1.8001168e-02  1.4038579e-01
   135 : -1.3130478e-01  8.0794506e-01 -3.0554116e-01
   136 : -2.5343041e-04  1.0491712e-03 -3.0230595e-04
   137 :  2.2804088e-12  2.6584362e-13 -2.6223005e-12
   138 :  1.5355259e-09 -3.8544891e-09  1.5872724e-09
   139 : -1.2075385e-01  3.2833785e-01 -2.0480448e-01
   140 :  1.2931547e-05 -2.7910474e-04  1.2620979e-04
   141 : -6.3067020e-07  4.5784881e-07 -1.1063008e-07
   142 :  4.0026651e-01  1.3098025e-01  2.3154738e-01
   143 :  5.6630328e-07 -2.7015964e-07  1.0427088e-06
   144 :  7.1342410e-05  1.3561088e-04 -3.8305618e-04
   145 : -2.2831165e-10  4.8232846e-11 -2.1775967e-10
   146 :  1.0968487e-01 -4.7129494e-03  1.1992889e-01
   147 :  1.6905510e-01  2.2998244e-02  1.1141358e-03
   148 : -7.4853050e-09  9.3132195e-09  3.7874114e-08
   149 : -9.2510277e-03  2.0990363e-02  4.4454667e-03
   150 : -7.1425240e-07 -6.9171680e-07  2.5186775e-07
   151 : -1.6741440e-01 -6.8778487e-02 -3.9393064e-02
   152 :  1.0363165e-11 -5.7069427e-12  1.3359080e-12
   153 :  2.4293091e-01  1.1205195e-01  1.0329271e-01
   154 : -1.2165843e-06 -1.9022933e-06  3.4727228e-06
   155 : -4.3938194e-04 -3.2552345e-04  2.1006928e-05
   156 :  1.0527460e-07 -1.0650886e-07  4.9908002e-08
   157 :  2.6268341e-01  1.8260098e-01  1.4717148e-01
   158 : -1.5223307e-01 -1.0015699e-01 -3.0101831e-01
   159 :  4.5517853e-06 -1.7827772e-06 -1.3061697e-05
   160 :  6.1339395e-02 -4.3049815e-02  1.1601417e-01
   161 :  5.2136276e-01  8.9569863e-01  6.9041953e-01
   162 : -5.8166154e-02 -2.5185225e-01 -1.3202593e-01
   163 :  1.1891701e-02 -1.4066604e-01  8.3038206e-04
   164 : -2.9919588e-01  6.1388791e-01  3.0987907e-01
   165 :  2.0241402e-01  5.0013624e-02  1.1478500e-01
   166 :  5.8180131e-02 -6.1251656e-02 -8.5674972e-02
   167 :  9.8797168e-09  4.0612489e-09 -2.1719865e-08
   168 : -1.6112844e-03 -3.8017858e-04  1.2874135e-03
   169 :  1.6237775e-08 -1.4773914e-08 -7.5165791e-09
   170 : -1.3767535e-04 -3.3142360e-04  9.8499171e-04
   171 :  1.1814450e-06 -7.2239377e-07  2.1658532e-06
   172 : -5.2200903e-04 -1.9148925e-04  1.1583110e-03
   173 :  7.5711590e-02 -6.9933232e-02 -4.2631212e-02
   174 : -7.6166048e-07  8.1110051e-07  7.7767016e-07
   175 : -3.5307366e-05  3.9322962e-05  9.9189746e-05
   176 : -2.3576468e-05  2.0526768e-07  8.0154715e-05
   177 :  1.2314060e-01 -2.2593977e-04  5.5116793e-02
   178 :  2.2393250e-02 -1.3022167e-01 -2.1320359e-01
   179 :  2.0938258e-01  1.0064135e-01  1.2976669e-01
   180 : -1.1921781e-01 -7.3018187e-02  9.8340387e-02
   181 : -7.4192644e-02  5.6525407e-02  9.0324880e-02
   182 : -1.5935577e-01 -1.7847974e-01 -9.8007315e-02
   183 :  2.6145327e-08 -1.1053553e-08  1.1034479e-07
   184 :  2.3369499e-01  9.2318642e-02  1.5815169e-02
   185 : -4.2417443e-14  9.2558051e-14 -2.3392782e-14
   186 : -2.5906601e-05  3.3020517e-06  2.0621342e-05
   187 :  3.5719409e-01  1.7571084e-01  2.9727733e-01
   188 : -9.0995132e-08 -1.7073453e-07  3.3048916e-07
   189 : -1.6468197e-09  7.2171623e-10 -9.5359700e-09
   190 :  6.1552409e-01  1.9772192e-01 -7.5215674e-02
   191 : -3.9529155e-03  1.0464900e-01 -1.0310183e-02
   192 : -1.9531056e-01 -3.3312013e-01 -1.6844383e-01
   193 :  2.4931301e-05 -3.0934782e-05  9.1626483e-05
   194 : -3.6142412e-08  1.5667685e-07 -2.5761633e-07
   195 : -1.7874879e-10  1.2972302e-09 -2.3307578e-10
   196 :  2.0844698e-06 -1.2285023e-06  2.1269070e-06
   197 :  7.7117551e-02  3.3018920e-01  1.3994457e-01
   198 :  1.1661356e-11 -2.4642820e-10  1.3482602e-09
   199 :  1.4489723e-06  5.8451878e-08 -1.3179980e-06
   200 : -4.6556708e-10  9.3964879e-10 -2.0651949e-10
   201 :  1.4603855e-01  1.7092867e-02  1.5798159e-01
   202 :  4.4474816e-01  5.0089068e-01  6.8078320e-01
   203 : -3.3024386e-11  5.4005895e-10 -5.0188723e-10
   204 :  1.1662795e-01  8.2205690e-02  2.9196145e-01
   205 :  8.5240012e-01  3.9422270e-01  5.6109779e-01
   206 :  2.2048348e-01  6.9611493e-02  1.6217443e-01
   207 : -7.7378884e-11  1.9320554e-09 -2.2932977e-10
   208 :  5.6813232e-01  3.7317527e-01  3.6729240e-01
   209 : -1.0468812e-10  5.4485833e-10 -4.4116567e-10
   210 :  1.2561247e-01  8.6949883e-02 -1.4714264e-02
   211 : -9.7758877e-03 -2.2765707e-05 -6.2599010e-03
   212 : -1.6939774e-01  7.2917555e-02 -2.3948419e-02
   213 : -2.8645303e-01  3.3702189e-02 -2.2564355e-01
   214 :  4.7009636e-04  5.8429493e-04  1.8075488e-03
   215 : -5.3017507e-07 -4.7697116e-08  3.8011245e-07
   216 :  4.1206331e-01  5.1277004e-02  1.7860020e-01
   217 :  3.3235084e-10 -1.6867994e-10  1.3284393e-11
   218 :  1.6302837e-01 -1.0073393e-02  1.7430528e-01
   219 :  1.0608818e-01 -5.5002588e-02 -1.5637187e-01
   220 :  3.3358180e-08 -1.8291920e-06 -1.5158104e-06
   221 :  3.1603113e+00 -4.3679484e+00  2.6098641e+00
   222 : -1.6024609e-10  5.3536746e-11  2.6397638e-11
   223 :  2.8073693e-01  3.6909066e-02 -1.0786571e-01
   224 :  4.0898794e-06 -2.6937592e-06 -6.2238158e-06
   225 :  2.5429574e-07 -8.4273664e-08  5.3372193e-08
   226 :  1.8922395e-06 -6.3798052e-06  3.0257120e-06
   227 : -1.1816121e-09 -1.0026154e-09  5.7405710e-10
   228 : -4.1287599e-12  1.3821225e-12  3.9429329e-13
   229 :  2.5610454e-06 -1.0065713e-05  4.3055902e-06
   230 :  3.4366760e-10 -8.0391884e-09  4.2690655e-08
   231 : -6.4313672e-04  1.7688346e-03 -6.1185140e-04
   232 :  8.8588473e-10 -2.7924636e-09  1.2789094e-08
   233 :  4.4282825e-02  1.8971904e-01  2.2601789e-03
   234 :  5.2846296e-07 -4.2699844e-07 -7.6079358e-07
   235 : -3.0096889e-07 -2.6136119e-07  3.4724768e-07
   236 : -5.7075829e-05 -4.4408078e-04  1.2906385e-03
   237 : -3.1741644e-01  8.7224165e-01  1.0636950e+00
   238 : -1.0251633e-13  1.6481989e-13  6.8922335e-14
   239 :  3.7169163e-02  8.7589800e-02 -2.4498651e-01
   240 :  9.9983209e-08 -2.0276137e-08 -4.6654028e-08
   241 :  1.3944827e-02 -6.1515803e-03 -1.6531522e-02
   242 :  2.0351493e-05 -1.1518800e-04  1.6571903e-05
   243 : -5.1292654e-02  1.8723261e-01  3.7197608e-02
   244 :  9.1946985e-01  7.7560835e-01  4.3334325e-01
   245 : -6.6740281e-06 -2.6925838e-06  2.0156543e-05
   246 : -8.5432045e-16 -1.2023464e-14  2.3852377e-14
   247 :  1.2418985e-01 -1.5124166e-02  2.3127896e-03
   248 :  9.4924618e-02 -4.1248472e-02 -1.1138781e-01
   249 : -3.3967086e-07  6.7147550e-07  3.5425366e-06
   250 : -8.8509515e-02  1.0916583e-01 -2.0617597e-01
   251 : -4.7260251e-06  6.3717787e-07  1.9671149e-07
   252 :  4.6628053e-01  2.1020059e-01  2.8434667e-01
   253 :  2.3780347e-05 -1.0126566e-05  8.7587591e-06
   254 :  3.3298357e-01  5.0702171e-01  4.8641070e-01
   255 :  1.3294899e-01  4.7096460e-02 -1.9376337e-02
   256 : -5.3768995e-03 -1.5958127e-02  3.5869736e-03
   257 : -3.6416066e-11  4.8185079e-10 -1.6976914e-10
   258 : -6.5170797e-07  1.6406358e-07 -2.1510717e-07
   259 : -5.1611009e-13  6.8112119e-13  4.6806408e-13
   260 :  2.1595891e-11 -1.6263592e-11  1.0086940e-11
   261 : -4.3292764e-01  3.5451751e-02 -4.0359099e-01
   262 : -4.0675130e-03 -1.7865745e-02 -1.8690916e-02
   263 :  2.1236189e-06 -3.5392789e-07 -7.1527849e-08
   264 : -2.5085297e-09 -9.6282952e-10 -4.3588166e-10
   265 : -6.7091828e-07 -7.6586859e-07  1.9764297e-06
   266 :  4.8144064e-05 -2.8221728e-04  1.1913513e-04
   267 :  7.1670085e-02 -9.4772544e-02  2.0838456e-01
   268 :  2.1129080e-03 -1.4386626e-02  8.4407165e-03
   269 :  2.0013334e-05  7.5774254e-05  1.3429578e-05
   270 :  2.8474197e-05  1.1922233e-04 -2.5719093e-04
   271 : -4.2016154e-05 -1.0636002e-05  3.5876929e-05
   272 :  3.2639559e-01  2.5753581e-01  9.6106275e-02
   273 :  1.2422232e-04 -3.1191755e-03  9.9593496e-03
   274 :  9.7957431e-02  2.0166253e-01  2.1737456e-01
   275 : -1.8569576e-08  2.0741728e-08  2.8960873e-08
   276 : -3.5594934e-05  2.3570335e-05  4.7911846e-05
   277 : -2.8471802e-08  1.6547833e-07  3.1293800e-08
   278 : -3.0539796e-03 -1.7185333e-02  3.5593761e-03
   279 :  8.4895320e-04  1.2736600e-03 -2.1552217e-04
   280 :  1.6505678e-06 -8.4774787e-05  1.7319678e-05
   281 : -5.9906061e-03 -4.1757640e-04 -4.2059346e-03
   282 : -1.7885753e-11  2.0794905e-11  5.8466220e-11
   283 :  4.7432730e-01 -7.5277385e-03  3.9405496e-02
   284 : -1.2245684e-04 -4.0461884e-04  1.3202235e-04
   285 :  1.3368589e-05  1.2886167e-04 -3.3169874e-05
   286 :  1.5305771e-03  2.8479447e-03  2.0426066e-04
   287 :  5.7651708e-02 -2.8302162e-02 -3.9829428e-03
   288 :  1.1881822e-10 -2.4694804e-10 -5.7609138e-11
   289 :  1.4372490e-07 -3.5197153e-07 -2.2905399e-07
   290 :  2.8945698e-07 -1.5006192e-06 -1.8461175e-06
   291 : -7.5120100e-04  2.2278707e-03 -3.5493877e-03
   292 : -2.8043486e-10  9.5094857e-11 -1.1891969e-10
   293 : -1.9245614e-08  2.4293589e-09 -1.6303586e-09
   294 : -6.9522032e-06  8.2956754e-07  8.8801396e-06
   295 :  1.7684234e-01 -4.2014163e-01 -3.8117399e-01
   296 :  1.5832149e-03  2.1478201e-03  3.8083389e-04
   297 :  2.8371132e-01  2.0663897e-01  4.3756914e-03
   298 :  1.9827276e-06 -5.8550475e-06  1.5446238e-06
   299 : -4.9824936e-04 -5.1498988e-04  1.5518517e-04
   300 :  4.1650363e-06  2.7895702e-05  8.8691888e-06
   301 : -3.8772077e-03 -1.3764586e-02  3.2729624e-03
   302 : -9.2716632e-02  7.9249482e-02  3.9333247e-02
   303 : -1.4067067e-05 -2.3095730e-05  7.3183812e-05
   304 :  1.7128044e-01  5.8223223e-02  1.8665323e-01
   305 :  1.2876640e-09  1.7988921e-09 -3.1998334e-10
   306 : -2.2674402e-09 -1.9512412e-09 -9.5042509e-10
   307 :  1.0892662e-03 -1.1594842e-04  1.2419506e-04
   308 :  1.6894912e-01 -3.4661932e-02  2.2016685e-01
   309 : -3.7985713e-02  8.5840530e-02  1.0504269e-01
   310 :  2.9533163e-01  3.3046343e-02  1.5119666e-01
   311 :  5.2904947e-05 -7.5744757e-06  1.2274908e-05
   312 :  1.3479964e-04 -3.1686863e-03  1.3201473e-03
   313 : -3.6372999e-07  5.8101981e-07 -1.2381429e-06
   314 : -4.1208774e-01 -3.2750360e-01 -1.8972673e-01
   315 :  4.1405799e-04 -2.6078267e-04 -2.9051175e-04
   316 : -1.1789216e-06  2.6735099e-06 -8.9819104e-06
   317 : -1.4272236e-05  5.4138709e-06 -8.0186716e-06
   318 :  1.6069051e-02  2.6496718e-03  1.5575363e-01
   319 : -3.3124586e-03  2.1114725e-03 -1.1589773e-02
   320 :  1.0733059e-02 -2.2935691e-03 -6.0681772e-03
   321 : -1.1882394e-04  1.6554203e-03 -5.4835611e-04
   322 :  2.7405378e+00 -2.4713974e+00  1.3178446e+00
   323 :  2.4594841e-01  2.1838733e-01  4.3286153e-02
   324 :  1.9229313e-02  5.7262110e-02 -1.0162650e-01
   325 :  3.4110071e-11 -2.9972818e-10  6.3958975e-10
   326 : -5.3336709e-04 -2.8666881e-04  2.9865612e-04
   327 :  2.2675825e-01  7.3571842e-02  5.6671927e-02
   328 :  8.7938040e-11 -2.7359262e-10  8.9678190e-11
   329 : -1.4565515e-01  6.7945065e-01  9.5939880e-01
   330 :  1.6936448e-02 -1.3898300e-03 -6.0773849e-03
   331 :  2.6835305e-01  9.3854146e-02  2.9370801e-02
   332 : -2.3359979e-06 -1.3035229e-05 -1.5823820e-05
   333 :  1.1584381e-02  1.0719084e-01  5.3931068e-02
   334 : -2.8405340e-04  3.6573461e-04 -3.0823448e-04
   335 : -5.9558923e-06  2.1608483e-06 -2.8897292e-06
   336 : -1.9913238e-04  6.4185944e-05  3.5714975e-05
   337 :  6.0423373e-06 -1.5250166e-05 -9.2123242e-06
   338 : -1.5387803e-04 -3.2053335e-04  9.6488535e-06
   339 :  8.9827953e-03  1.5443357e-01  5.4504176e-04
   340 :  1.5561272e-10 -3.0675960e-10 -1.4165186e-10
   341 :  3.7847244e-06 -1.8499340e-05  2.7825423e-06
   342 :  1.0443582e-06  2.3558655e-06  3.7774423e-06
   343 : -1.9352766e-04 -4.4689781e-04  5.0487529e-05
   344 :  3.1937256e-04 -4.3193819e-04 -2.0679768e-04
   345 :  1.6955169e-02  1.0075461e-01  1.3529499e-03
   346 :  1.0387561e-03 -2.4718699e-03  9.0119216e-04
   347 :  6.3836409e-06 -1.5489015e-04 -1.5232351e-04
   348 : -1.0421811e-11 -6.2214744e-11  3.4752254e-11
   349 : -5.2398617e-03 -1.1687573e-04 -6.8975358e-04
   350 : -4.8598838e-04 -2.6319096e-04  2.7762651e-04
   351 :  9.5489204e-02  1.1074213e-01  8.1255626e-03
   352 : -6.3836788e-06  2.5559731e-07 -7.8495472e-06
   353 :  3.5803384e-02  9.0811546e-02 -6.5669215e-03
   354 : -1.5796175e-07 -5.0666343e-07  3.8806567e-07
   355 :  5.0933371e-05 -2.1317661e-05  7.7619837e-06
   356 : -4.8217128e-07  2.7957575e-06 -1.1737773e-06
   357 :  9.2859199e-08  9.7808777e-08 -7.6178458e-08
   358 :  1.0608470e-04  7.6412086e-05 -3.5513738e-04
   359 :  2.9333565e-07  3.6233216e-07 -1.2938085e-07
   360 :  5.6403675e-05  5.6834389e-05 -4.3582052e-05
   361 :  7.9734863e-04  6.3922443e-04 -2.3395355e-03
   362 :  3.1641585e-06 -7.6912355e-07 -6.6475399e-06
   363 :  1.4315154e-04 -3.6711659e-04 -4.4665437e-04
   364 :  2.1085048e-05  1.4886717e-05  2.9044633e-06
   365 :  1.0478027e-03 -4.7994815e-03 -4.2525089e-03
   366 : -5.6527824e-02  7.9585192e-02 -9.2439598e-02
   367 :  1.1806957e-01  1.2434871e-01 -6.5835994e-02
   368 :  1.1262120e-03  2.3231419e-03 -1.3458110e-02
   369 :  2.9067049e-01  5.7241008e-01  2.7820247e-01
   370 :  7.0980592e-11 -1.5210961e-10  1.6731715e-10
   371 :  8.8709452e-02  4.4558651e-02  5.6628807e-03
   372 : -1.1889424e-13  2.4491289e-13  2.0636762e-13
   373 : -6.1300010e-08  1.1861659e-07 -4.3972464e-07
   374 :  1.2349888e-08 -2.9873961e-09  7.8602611e-10
   375 : -1.7651585e-05  3.6245394e-05  1.9460696e-05
   376 : -5.4108832e-05 -2.1798384e-06 -2.8287308e-05
   377 : -5.6288309e-06  2.4033391e-05 -5.1636258e-06
   378 : -8.4557672e-09  1.6969400e-08 -1.6077849e-09
   379 :  5.0073638e-02  1.6644836e-02  1.3258389e-03
   380 :  1.7259312e-05 -1.6134845e-04 -1.7757897e-05
   381 :  3.1076297e-07  3.1139152e-07 -2.2934247e-07
   382 :  2.3941419e-08 -2.8142372e-08 -9.1452751e-09
   383 : -7.7375137e-14  1.3229032e-14  3.1370273e-14
   384 :  1.5019811e-06 -1.1748759e-06 -2.7502003e-08
   385 :  1.5120257e-01  7.8120346e-02  9.9256498e-02
   386 :  3.4122393e-06 -1.1721773e-05 -3.1476648e-06
   387 :  1.3339651e-09 -5.9979903e-10 -1.1413851e-08
   388 : -1.0556081e-04  6.4694519e-05  2.7943455e-05
   389 :  3.8547532e-06  3.1079066e-07 -9.5090983e-06
   390 :  2.5828145e-06 -1.3588573e-06  1.6093437e-06
   391 :  1.9019229e-01  1.7860207e-01  8.1760924e-02
   392 : -1.2954158e-06  8.1497612e-07  1.4893228e-08
   393 : -2.1102450e-05  4.5467571e-05  2.1803954e-06
   394 :  1.5770575e-05 -5.4821724e-06 -3.8015127e-06
   395 :  4.5701976e-05 -2.2293639e-04  2.2506038e-04
   396 :  8.2506837e-04 -2.2341162e-03  1.2771825e-03
   397 :  8.2555634e-02  1.9304336e-02 -2.1270949e-03
   398 :  4.7676540e-11 -1.9992541e-10  2.1414238e-10
   399 : -4.4312490e-07  3.0851064e-07  1.1464704e-07
   400 :  3.5848365e-06 -7.3343368e-06 -3.5561730e-06
   401 : -5.8191601e-03 -1.1060457e-02  2.4849897e-03
   402 :  1.3806934e-03 -7.4691841e-03 -2.3659512e-03
   403 :  1.8631273e-04 -5.0265957e-04 -6.5521241e-05
   404 :  2.5889232e-06  1.5733548e-06 -1.4039469e-05
   405 : -1.1521476e-05  3.0092909e-06 -6.9007907e-06
   406 :  1.9733235e-01  9.0689528e-02 -1.2856382e-02
   407 :  6.0909414e-06 -8.8091687e-07 -7.5851225e-07
   408 : -1.7751455e-07  2.7658829e-07 -4.9502299e-08
   409 :  7.3602311e-06 -9.8000182e-06  1.7400597e-06
   410 :  1.3115394e-06  2.3854482e-06 -5.3830470e-07
   411 :  5.0340798e-05  5.0761736e-05 -1.7778754e-05
   412 : -1.1423359e-04  7.6889127e-07 -6.7315601e-06
   413 : -1.6764334e-05  5.1877120e-05  3.0078716e-05
   414 :  3.6437923e-05 -2.8572353e-05  1.0850838e-04
   415 : -2.4970169e-06 -5.5998129e-06  3.2573561e-06
   416 :  1.3311370e-07 -1.0383128e-07  1.5245875e-07
   417 :  2.0713424e-01  2.0248107e-01  1.2166253e-01
   418 :  2.3056435e-02 -1.6991247e-02 -4.8173593e-02
   419 :  2.0682711e-01 -1.3777170e-02  7.0306866e-02
   420 : -8.5905999e-03 -1.5633716e-02 -1.7192786e-02
   421 :  8.2718545e-04  3.8859474e-04  1.9497411e-04
   422 : -8.2985270e-12  5.6337760e-11 -5.1591676e-12
   423 :  3.5551008e-05  5.5552019e-06  3.4756291e-05
   424 :  7.5669539e-02  2.3504369e-01  5.6740190e-02
